timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,payload_size,sent,received,lost,min_ms,avg_ms,max_ms,stddev_ms
1781824897,192.168.1.12,55555,1234,9999,700,1000,1000,0,0.122387000,0.124265076,0.414717000,0.009916422
1781824898,192.168.1.12,55555,1234,9999,700,1000,1000,0,0.119999000,0.123518560,0.152239000,0.001403306
1781824899,192.168.1.12,55555,1234,9999,774,1000,1000,0,0.126331000,0.128149247,0.158739000,0.001486309
1781824900,192.168.1.12,55555,1234,9999,774,1000,1000,0,0.123924000,0.128108941,0.155072000,0.001395340
1781824901,192.168.1.12,55555,1234,9999,774,1000,1000,0,0.125868000,0.127770751,0.246830000,0.004044468
1781824902,192.168.1.12,55555,1234,9999,774,1000,1000,0,0.126221000,0.128134591,0.354921000,0.009213724
1781824904,192.168.1.12,55555,1234,9999,774,1000,1000,0,0.126350000,0.128483648,0.403810000,0.011089163
1781824905,192.168.1.12,55555,1234,9999,848,1000,1000,0,0.129628000,0.131624685,0.144462000,0.001189488
1781824906,192.168.1.12,55555,1234,9999,848,1000,1000,0,0.129221000,0.131923431,0.158572000,0.001501532
1781824907,192.168.1.12,55555,1234,9999,848,1000,1000,0,0.129887000,0.132068067,0.247849000,0.004234769
1781824908,192.168.1.12,55555,1234,9999,848,1000,1000,0,0.129591000,0.131946943,0.156665000,0.001727469
1781824909,192.168.1.12,55555,1234,9999,848,1000,1000,0,0.129276000,0.131458774,0.214590000,0.002899524
1781824910,192.168.1.12,55555,1234,9999,922,1000,1000,0,0.133813000,0.138455578,0.403106000,0.020049932
1781824912,192.168.1.12,55555,1234,9999,922,1000,1000,0,0.133906000,0.135821514,0.175702000,0.002747079
1781824913,192.168.1.12,55555,1234,9999,922,1000,1000,0,0.133998000,0.136133821,0.189387000,0.002486901
1781824914,192.168.1.12,55555,1234,9999,922,1000,1000,0,0.133758000,0.135810993,0.179016000,0.002122459
1781824915,192.168.1.12,55555,1234,9999,922,1000,1000,0,0.133888000,0.136335092,0.289126000,0.005317283
1781824916,192.168.1.12,55555,1234,9999,996,1000,1000,0,0.137869000,0.143246297,1.591258000,0.052478189
1781824917,192.168.1.12,55555,1234,9999,996,1000,1000,0,0.138313000,0.140606763,0.348033000,0.008254162
1781824918,192.168.1.12,55555,1234,9999,996,1000,1000,0,0.138535000,0.140360055,0.177535000,0.001691049
1781824920,192.168.1.12,55555,1234,9999,996,1000,1000,0,0.138961000,0.140356489,0.260164000,0.004125038
1781824921,192.168.1.12,55555,1234,9999,996,1000,1000,0,0.137980000,0.140733445,0.423199000,0.012294426
1781824922,192.168.1.12,55555,1234,9999,1070,1000,1000,0,0.142406000,0.144766849,0.171109000,0.002093892
1781824923,192.168.1.12,55555,1234,9999,1070,1000,1000,0,0.142479000,0.144824512,0.200535000,0.003428040
1781824924,192.168.1.12,55555,1234,9999,1070,1000,1000,0,0.142628000,0.144622753,0.211886000,0.003011365
1781824925,192.168.1.12,55555,1234,9999,1070,1000,1000,0,0.142535000,0.146369883,0.351237000,0.015769701
1781824927,192.168.1.12,55555,1234,9999,1070,1000,1000,0,0.142757000,0.145890339,0.491772000,0.013609530
1781824928,192.168.1.12,55555,1234,9999,1144,1000,1000,0,0.147479000,0.149692254,0.363680000,0.010374177
1781824929,192.168.1.12,55555,1234,9999,1144,1000,1000,0,0.147461000,0.149587793,0.313052000,0.006271568
1781824930,192.168.1.12,55555,1234,9999,1144,1000,1000,0,0.147591000,0.149651987,0.386421000,0.007696065
1781824931,192.168.1.12,55555,1234,9999,1144,1000,1000,0,0.146924000,0.152327929,1.052024000,0.033526076
1781824932,192.168.1.12,55555,1234,9999,1144,1000,1000,0,0.146091000,0.149555687,0.175572000,0.001419838
1781824933,192.168.1.12,55555,1234,9999,1218,1000,1000,0,0.151738000,0.156614638,1.657795000,0.052036990
1781824935,192.168.1.12,55555,1234,9999,1218,1000,1000,0,0.151887000,0.154388656,0.347144000,0.008989197
1781824936,192.168.1.12,55555,1234,9999,1218,1000,1000,0,0.151795000,0.154080375,0.319144000,0.007255606
1781824937,192.168.1.12,55555,1234,9999,1218,1000,1000,0,0.151795000,0.153630892,0.180517000,0.001385649
1781824938,192.168.1.12,55555,1234,9999,1218,1000,1000,0,0.151758000,0.153888548,0.324163000,0.005798774
1781824939,192.168.1.12,55555,1234,9999,1292,1000,1000,0,0.155332000,0.157534650,0.173683000,0.001661131
1781824940,192.168.1.12,55555,1234,9999,1292,1000,1000,0,0.153776000,0.160333704,1.256022000,0.042332869
1781824942,192.168.1.12,55555,1234,9999,1292,1000,1000,0,0.155702000,0.158249535,0.228164000,0.004688402
1781824943,192.168.1.12,55555,1234,9999,1292,1000,1000,0,0.155665000,0.157590637,0.186646000,0.001960983
1781824944,192.168.1.12,55555,1234,9999,1292,1000,1000,0,0.155461000,0.157253132,0.192146000,0.002264844
1781824945,192.168.1.12,55555,1234,9999,1366,1000,1000,0,0.159665000,0.161644677,0.190369000,0.001797886
1781824946,192.168.1.12,55555,1234,9999,1366,1000,1000,0,0.158610000,0.163103057,0.747195000,0.019448178
1781824948,192.168.1.12,55555,1234,9999,1366,1000,1000,0,0.159758000,0.161762145,0.233071000,0.002933434
1781824949,192.168.1.12,55555,1234,9999,1366,1000,1000,0,0.159646000,0.161524187,0.377700000,0.007400577
1781824950,192.168.1.12,55555,1234,9999,1366,1000,1000,0,0.159869000,0.161819386,0.188868000,0.001337527
1781824951,192.168.1.12,55555,1234,9999,1440,1000,1000,0,0.163998000,0.165899946,0.188979000,0.001396721
1781824952,192.168.1.12,55555,1234,9999,1440,1000,1000,0,0.163516000,0.165631457,0.207998000,0.002188029
1781824953,192.168.1.12,55555,1234,9999,1440,1000,1000,0,0.163665000,0.165706971,0.192831000,0.001343658
1781824955,192.168.1.12,55555,1234,9999,1440,1000,1000,0,0.164035000,0.165811225,0.199220000,0.001539986
1781824956,192.168.1.12,55555,1234,9999,1440,1000,1000,0,0.163702000,0.165915019,0.216349000,0.002341892
