direction,payload_size,runs,goodput_mbps_mean,goodput_mbps_std,pps_mean,pps_std,lost_pct_mean,lost_pct_std,lost_packets_mean,lost_packets_std,theoretical_goodput_mbps,theoretical_pps
nic-to-corundum,832,1,7411.850452629,0.000000000,1113559.262714652,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9265.033407572,1391982.182628062
nic-to-corundum,896,1,6889.580838668,0.000000000,971746.539214041,0.000000000,1.089635793,0.000000000,52945.000000000,0.000000000,9313.929313929,1299376.299376299
nic-to-corundum,960,1,7485.182783093,0.000000000,974633.174881921,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9356.725146199,1218323.586744639
nic-to-corundum,1024,1,7515.434316535,0.000000000,917411.415592600,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9394.495412844,1146788.990825688
nic-to-corundum,1088,1,7541.973302659,0.000000000,866495.094515004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9428.076256499,1083188.908145581
nic-to-corundum,1152,1,7566.371002608,0.000000000,821003.798026050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9458.128078818,1026272.577996716
nic-to-corundum,1216,1,7588.054435412,0.000000000,780022.043113867,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9485.179407176,975039.001560062
nic-to-corundum,1280,1,7607.565011593,0.000000000,742926.270663417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9509.658246657,928677.563150074
nic-to-corundum,1344,1,7625.343526754,0.000000000,709202.336937642,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9531.914893617,886524.822695035
nic-to-corundum,1408,1,7641.690455963,0.000000000,678417.121445565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9552.238805970,848032.564450475
nic-to-corundum,1472,1,7656.456340474,0.000000000,650174.621303859,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9570.871261378,812743.823146944
