timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,packet_count,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,packets_per_second,payload_mbps,estimated_wire_mbps
1782427186,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000035,162337.653,914.285662,999.999943
1782427187,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000030,162337.654,914.285670,999.999951
1782427189,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000038,162337.652,914.285658,999.999938
1782427191,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000036,162337.653,914.285661,999.999942
1782427192,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000025,162337.656,914.285677,999.999959
1782427194,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000031,162337.654,914.285668,999.999950
1782427196,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000040,162337.652,914.285655,999.999935
1782427197,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200037,149880.088,920.863258,999.999945
1782427199,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200028,149880.090,920.863271,999.999958
1782427201,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200033,149880.089,920.863264,999.999951
1782427203,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200034,149880.088,920.863262,999.999949
1782427204,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200036,149880.088,920.863260,999.999946
1782427206,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200021,149880.091,920.863280,999.999969
1782427208,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200037,149880.088,920.863258,999.999945
1782427209,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200022,149880.091,920.863279,999.999967
1782427211,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200036,149880.088,920.863260,999.999946
1782427213,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200028,149880.090,920.863271,999.999958
1782427215,192.168.1.12,55555,1234,9999,100000,832,100000,0,0,0.718400039,139198.211,926.503290,999.999946
1782427216,192.168.1.12,55555,1234,9999,100000,832,100000,0,0,0.718400033,139198.212,926.503298,999.999954
1782427218,192.168.1.12,55555,1234,9999,100000,832,100000,0,0,0.718400035,139198.211,926.503296,999.999951
1782427220,192.168.1.12,55555,1234,9999,100000,832,100000,0,0,0.718400034,139198.212,926.503297,999.999953
1782427222,192.168.1.12,55555,1234,9999,100000,832,100000,0,0,0.718400036,139198.211,926.503294,999.999950
1782427224,192.168.1.12,55555,1234,9999,100000,832,100000,0,0,0.718400039,139198.211,926.503290,999.999946
1782427225,192.168.1.12,55555,1234,9999,100000,832,100000,0,0,0.718400034,139198.212,926.503297,999.999953
1782427227,192.168.1.12,55555,1234,9999,100000,832,100000,0,0,0.718400022,139198.214,926.503312,999.999969
1782427229,192.168.1.12,55555,1234,9999,100000,832,100000,0,0,0.718400033,139198.212,926.503298,999.999954
1782427231,192.168.1.12,55555,1234,9999,100000,832,100000,0,0,0.718400021,139198.214,926.503314,999.999971
1782427232,192.168.1.12,55555,1234,9999,100000,896,100000,0,0,0.769600039,129937.623,931.392884,999.999949
1782427234,192.168.1.12,55555,1234,9999,100000,896,100000,0,0,0.769600020,129937.627,931.392907,999.999974
1782427236,192.168.1.12,55555,1234,9999,100000,896,100000,0,0,0.769600031,129937.625,931.392894,999.999960
1782427238,192.168.1.12,55555,1234,9999,100000,896,100000,0,0,0.769600030,129937.625,931.392895,999.999961
1782427240,192.168.1.12,55555,1234,9999,100000,896,100000,0,0,0.769600030,129937.625,931.392895,999.999961
1782427242,192.168.1.12,55555,1234,9999,100000,896,100000,0,0,0.769600043,129937.623,931.392879,999.999944
1782427243,192.168.1.12,55555,1234,9999,100000,896,100000,0,0,0.769600026,129937.626,931.392900,999.999966
1782427245,192.168.1.12,55555,1234,9999,100000,896,100000,0,0,0.769600029,129937.625,931.392896,999.999962
1782427247,192.168.1.12,55555,1234,9999,100000,896,100000,0,0,0.769600036,129937.624,931.392888,999.999953
1782427249,192.168.1.12,55555,1234,9999,100000,896,100000,0,0,0.769600037,129937.624,931.392887,999.999952
1782427251,192.168.1.12,55555,1234,9999,100000,960,100000,0,0,0.820800029,121832.354,935.672482,999.999965
1782427253,192.168.1.12,55555,1234,9999,100000,960,100000,0,0,0.820800035,121832.353,935.672475,999.999957
1782427255,192.168.1.12,55555,1234,9999,100000,960,100000,0,0,0.820800041,121832.353,935.672468,999.999950
1782427256,192.168.1.12,55555,1234,9999,100000,960,100000,0,0,0.820800038,121832.353,935.672471,999.999954
1782427258,192.168.1.12,55555,1234,9999,100000,960,100000,0,0,0.820800020,121832.356,935.672492,999.999976
1782427260,192.168.1.12,55555,1234,9999,100000,960,100000,0,0,0.820800027,121832.355,935.672484,999.999967
1782427262,192.168.1.12,55555,1234,9999,100000,960,100000,0,0,0.820800030,121832.354,935.672480,999.999963
1782427264,192.168.1.12,55555,1234,9999,100000,960,100000,0,0,0.820800038,121832.353,935.672471,999.999954
1782427266,192.168.1.12,55555,1234,9999,100000,960,100000,0,0,0.820800032,121832.354,935.672478,999.999961
1782427268,192.168.1.12,55555,1234,9999,100000,960,100000,0,0,0.820800044,121832.352,935.672464,999.999946
1782427270,192.168.1.12,55555,1234,9999,100000,1024,100000,0,0,0.872000038,114678.894,939.449500,999.999956
1782427272,192.168.1.12,55555,1234,9999,100000,1024,100000,0,0,0.872000030,114678.895,939.449509,999.999966
1782427274,192.168.1.12,55555,1234,9999,100000,1024,100000,0,0,0.872000031,114678.895,939.449508,999.999964
1782427275,192.168.1.12,55555,1234,9999,100000,1024,100000,0,0,0.872000024,114678.896,939.449515,999.999972
1782427277,192.168.1.12,55555,1234,9999,100000,1024,100000,0,0,0.872000032,114678.895,939.449507,999.999963
1782427279,192.168.1.12,55555,1234,9999,100000,1024,100000,0,0,0.872000043,114678.893,939.449495,999.999951
1782427281,192.168.1.12,55555,1234,9999,100000,1024,100000,0,0,0.872000038,114678.894,939.449500,999.999956
1782427283,192.168.1.12,55555,1234,9999,100000,1024,100000,0,0,0.872000036,114678.894,939.449502,999.999959
1782427285,192.168.1.12,55555,1234,9999,100000,1024,100000,0,0,0.872000025,114678.896,939.449514,999.999971
1782427287,192.168.1.12,55555,1234,9999,100000,1024,100000,0,0,0.872000037,114678.894,939.449501,999.999958
1782427289,192.168.1.12,55555,1234,9999,100000,1088,100000,0,0,0.923200035,108318.887,942.807590,999.999962
1782427291,192.168.1.12,55555,1234,9999,100000,1088,100000,0,0,0.923200026,108318.888,942.807599,999.999972
1782427293,192.168.1.12,55555,1234,9999,100000,1088,100000,0,0,0.923200031,108318.887,942.807594,999.999966
1782427295,192.168.1.12,55555,1234,9999,100000,1088,100000,0,0,0.923200027,108318.888,942.807598,999.999971
1782427297,192.168.1.12,55555,1234,9999,100000,1088,100000,0,0,0.923200030,108318.887,942.807595,999.999968
1782427299,192.168.1.12,55555,1234,9999,100000,1088,100000,0,0,0.923200038,108318.886,942.807587,999.999959
1782427301,192.168.1.12,55555,1234,9999,100000,1088,100000,0,0,0.923200039,108318.886,942.807586,999.999958
1782427303,192.168.1.12,55555,1234,9999,100000,1088,100000,0,0,0.923200035,108318.887,942.807590,999.999962
1782427305,192.168.1.12,55555,1234,9999,100000,1088,100000,0,0,0.923200026,108318.888,942.807599,999.999972
1782427307,192.168.1.12,55555,1234,9999,100000,1088,100000,0,0,0.923200033,108318.887,942.807592,999.999964
1782427309,192.168.1.12,55555,1234,9999,100000,1152,100000,0,0,0.974400022,102627.255,945.812787,999.999977
1782427311,192.168.1.12,55555,1234,9999,100000,1152,100000,0,0,0.974400022,102627.255,945.812787,999.999977
1782427313,192.168.1.12,55555,1234,9999,100000,1152,100000,0,0,0.974400046,102627.253,945.812763,999.999953
1782427315,192.168.1.12,55555,1234,9999,100000,1152,100000,0,0,0.974400037,102627.254,945.812772,999.999962
1782427317,192.168.1.12,55555,1234,9999,100000,1152,100000,0,0,0.974400028,102627.255,945.812781,999.999971
1782427319,192.168.1.12,55555,1234,9999,100000,1152,100000,0,0,0.974400023,102627.255,945.812786,999.999976
1782427321,192.168.1.12,55555,1234,9999,100000,1152,100000,0,0,0.974400024,102627.255,945.812785,999.999975
1782427323,192.168.1.12,55555,1234,9999,100000,1152,100000,0,0,0.974400028,102627.255,945.812781,999.999971
1782427325,192.168.1.12,55555,1234,9999,100000,1152,100000,0,0,0.974400034,102627.254,945.812775,999.999965
1782427327,192.168.1.12,55555,1234,9999,100000,1152,100000,0,0,0.974400020,102627.256,945.812788,999.999979
1782427329,192.168.1.12,55555,1234,9999,100000,1216,100000,0,0,1.025600039,97503.896,948.517905,999.999962
1782427331,192.168.1.12,55555,1234,9999,100000,1216,100000,0,0,1.025600039,97503.896,948.517905,999.999962
1782427333,192.168.1.12,55555,1234,9999,100000,1216,100000,0,0,1.025600039,97503.896,948.517905,999.999962
1782427335,192.168.1.12,55555,1234,9999,100000,1216,100000,0,0,1.025600033,97503.897,948.517910,999.999968
1782427338,192.168.1.12,55555,1234,9999,100000,1216,100000,0,0,1.025600034,97503.897,948.517909,999.999967
1782427340,192.168.1.12,55555,1234,9999,100000,1216,100000,0,0,1.025600027,97503.898,948.517916,999.999974
1782427342,192.168.1.12,55555,1234,9999,100000,1216,100000,0,0,1.025600024,97503.898,948.517919,999.999977
1782427344,192.168.1.12,55555,1234,9999,100000,1216,100000,0,0,1.025600028,97503.897,948.517915,999.999973
1782427346,192.168.1.12,55555,1234,9999,100000,1216,100000,0,0,1.025600039,97503.896,948.517905,999.999962
1782427348,192.168.1.12,55555,1234,9999,100000,1216,100000,0,0,1.025600032,97503.897,948.517911,999.999969
1782427350,192.168.1.12,55555,1234,9999,100000,1280,100000,0,0,1.076800038,92867.753,950.965791,999.999965
1782427352,192.168.1.12,55555,1234,9999,100000,1280,100000,0,0,1.076800028,92867.754,950.965800,999.999974
1782427354,192.168.1.12,55555,1234,9999,100000,1280,100000,0,0,1.076800031,92867.754,950.965797,999.999971
1782427357,192.168.1.12,55555,1234,9999,100000,1280,100000,0,0,1.076800037,92867.753,950.965792,999.999966
1782427359,192.168.1.12,55555,1234,9999,100000,1280,100000,0,0,1.076800024,92867.754,950.965803,999.999978
1782427361,192.168.1.12,55555,1234,9999,100000,1280,100000,0,0,1.076800032,92867.754,950.965796,999.999970
1782427363,192.168.1.12,55555,1234,9999,100000,1280,100000,0,0,1.076800025,92867.754,950.965803,999.999977
1782427365,192.168.1.12,55555,1234,9999,100000,1280,100000,0,0,1.076800035,92867.753,950.965794,999.999967
1782427367,192.168.1.12,55555,1234,9999,100000,1280,100000,0,0,1.076800031,92867.754,950.965797,999.999971
1782427369,192.168.1.12,55555,1234,9999,100000,1280,100000,0,0,1.076800027,92867.754,950.965801,999.999975
1782427372,192.168.1.12,55555,1234,9999,100000,1344,100000,0,0,1.128000518,88652.442,953.191052,999.999541
1782427374,192.168.1.12,55555,1234,9999,100000,1344,100000,0,0,1.128000039,88652.479,953.191456,999.999965
1782427376,192.168.1.12,55555,1234,9999,100000,1344,100000,0,0,1.128000039,88652.479,953.191456,999.999965
1782427378,192.168.1.12,55555,1234,9999,100000,1344,100000,0,0,1.128000036,88652.479,953.191459,999.999968
1782427380,192.168.1.12,55555,1234,9999,100000,1344,100000,0,0,1.128000031,88652.480,953.191463,999.999973
1782427382,192.168.1.12,55555,1234,9999,100000,1344,100000,0,0,1.128000046,88652.479,953.191450,999.999959
1782427385,192.168.1.12,55555,1234,9999,100000,1344,100000,0,0,1.128000027,88652.480,953.191467,999.999976
1782427387,192.168.1.12,55555,1234,9999,100000,1344,100000,0,0,1.128000036,88652.479,953.191459,999.999968
1782427389,192.168.1.12,55555,1234,9999,100000,1344,100000,0,0,1.128000035,88652.480,953.191460,999.999969
1782427391,192.168.1.12,55555,1234,9999,100000,1344,100000,0,0,1.128000031,88652.480,953.191463,999.999973
1782427393,192.168.1.12,55555,1234,9999,100000,1408,100000,0,0,1.179200037,84803.254,955.223851,999.999969
1782427396,192.168.1.12,55555,1234,9999,100000,1408,100000,0,0,1.179200049,84803.253,955.223841,999.999958
1782427398,192.168.1.12,55555,1234,9999,100000,1408,100000,0,0,1.179200030,84803.254,955.223856,999.999975
1782427400,192.168.1.12,55555,1234,9999,100000,1408,100000,0,0,1.179200023,84803.255,955.223862,999.999980
1782427402,192.168.1.12,55555,1234,9999,100000,1408,100000,0,0,1.179200030,84803.254,955.223856,999.999975
1782427405,192.168.1.12,55555,1234,9999,100000,1408,100000,0,0,1.179200029,84803.254,955.223857,999.999975
1782427407,192.168.1.12,55555,1234,9999,100000,1408,100000,0,0,1.179200020,84803.255,955.223864,999.999983
1782427409,192.168.1.12,55555,1234,9999,100000,1408,100000,0,0,1.179200030,84803.254,955.223856,999.999975
1782427411,192.168.1.12,55555,1234,9999,100000,1408,100000,0,0,1.179200038,84803.254,955.223850,999.999968
1782427414,192.168.1.12,55555,1234,9999,100000,1408,100000,0,0,1.179200029,84803.254,955.223857,999.999975
1782427416,192.168.1.12,55555,1234,9999,100000,1472,100000,0,0,1.230400020,81274.381,957.087111,999.999984
1782427418,192.168.1.12,55555,1234,9999,100000,1472,100000,0,0,1.230400032,81274.380,957.087101,999.999974
1782427420,192.168.1.12,55555,1234,9999,100000,1472,100000,0,0,1.230400031,81274.380,957.087102,999.999975
1782427423,192.168.1.12,55555,1234,9999,100000,1472,100000,0,0,1.230400030,81274.380,957.087103,999.999976
1782427425,192.168.1.12,55555,1234,9999,100000,1472,100000,0,0,1.230400030,81274.380,957.087103,999.999976
1782427427,192.168.1.12,55555,1234,9999,100000,1472,100000,0,0,1.230400031,81274.380,957.087102,999.999975
1782427430,192.168.1.12,55555,1234,9999,100000,1472,100000,0,0,1.230400032,81274.380,957.087101,999.999974
1782427432,192.168.1.12,55555,1234,9999,100000,1472,100000,0,0,1.230400035,81274.380,957.087099,999.999972
1782427434,192.168.1.12,55555,1234,9999,100000,1472,100000,0,0,1.230400037,81274.380,957.087097,999.999970
1782427437,192.168.1.12,55555,1234,9999,100000,1472,100000,0,0,1.230400039,81274.380,957.087096,999.999968
