timestamp,iface,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,requested_packets,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,payload_mbps,estimated_wire_mbps,iface_tx_packets_delta,iface_rx_packets_delta,iface_tx_bytes_delta,iface_rx_bytes_delta,iface_tx_errors_delta,iface_rx_errors_delta,iface_tx_dropped_delta,iface_rx_dropped_delta,ip_in_receives_delta,ip_in_discards_delta,ip_out_requests_delta,ip_out_discards_delta,udp_out_delta,udp_in_delta,udp_no_ports_delta,udp_in_errors_delta,udp_rcvbuf_errors_delta,udp_sndbuf_errors_delta,fpga_rx_good_delta,fpga_tx_good_delta,fpga_rx_bad_delta,fpga_tx_bad_delta,fpga_rx_overflow_delta,fpga_tx_overflow_delta,fpga_bad_fcs_delta,fpga_ip_rx_header_error_delta,fpga_ip_rx_payload_error_delta,fpga_ip_invalid_header_delta,fpga_ip_invalid_checksum_delta,fpga_ip_tx_payload_error_delta,fpga_ip_tx_arp_failed_delta,fpga_udp_rx_header_error_delta,fpga_udp_rx_payload_error_delta,fpga_udp_tx_payload_error_delta,host_tx_to_fpga_rx_gap,fpga_rx_to_tx_gap,fpga_tx_to_host_rx_gap
1782427116,nic0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000033,853.333255,999.999908,100000,100000,42600000,42600000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427117,nic0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000024,853.333276,999.999933,100000,99994,42600000,42597444,0,0,0,0,99994,0,100000,0,100000,0,0,70866,70866,0,99994,99994,6,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0
1782427119,nic0,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200035,871.595257,999.999915,100000,100000,49000000,49000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427120,nic0,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200029,871.595269,999.999929,100000,100000,49000000,49000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427122,nic0,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200031,871.595265,999.999925,100000,100000,49000000,49000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427123,nic0,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200038,871.595250,999.999908,100000,100000,49000000,49000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427124,nic0,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200030,871.595267,999.999927,100000,100000,49000000,49000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427126,nic0,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200023,871.595282,999.999944,100000,100000,49000000,49000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427127,nic0,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200037,871.595252,999.999910,100000,99999,49000000,48999510,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427129,nic0,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200037,871.595252,999.999910,100000,99999,49000000,48999510,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427130,nic0,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200038,871.595250,999.999908,100000,100000,49000000,49000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427132,nic0,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200038,871.595250,999.999908,100000,100000,49000000,49000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427133,nic0,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400030,885.813091,999.999935,100000,99998,55400000,55398892,0,0,0,0,99998,0,100000,0,100000,0,0,70870,70870,0,99998,99998,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1782427135,nic0,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400023,885.813105,999.999950,100000,100000,55400000,55400000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427136,nic0,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400020,885.813110,999.999957,100000,100000,55400000,55400000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427138,nic0,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400029,885.813093,999.999937,100000,100000,55400000,55400000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427139,nic0,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400032,885.813087,999.999931,100000,100000,55400000,55400000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427141,nic0,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400023,885.813105,999.999950,100000,99999,55400000,55399446,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427142,nic0,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400025,885.813101,999.999946,100000,99999,55400000,55399446,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427144,nic0,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400036,885.813080,999.999922,100000,99998,55400000,55398892,0,0,0,0,99998,0,100000,0,100000,0,0,70870,70870,0,99998,99998,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1782427145,nic0,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400035,885.813082,999.999924,100000,99999,55400000,55399446,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427147,nic0,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400035,885.813082,999.999924,100000,99998,55400000,55398892,0,0,0,0,99998,0,100000,0,100000,0,0,70870,70870,0,99998,99998,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1782427149,nic0,192.168.1.12,55555,1234,9999,100000,576,100000,0,0,0.513600034,897.196202,999.999934,100000,100000,61800000,61800000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427150,nic0,192.168.1.12,55555,1234,9999,100000,576,100000,0,0,0.513600036,897.196199,999.999930,100000,100000,61800000,61800000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427152,nic0,192.168.1.12,55555,1234,9999,100000,576,100000,0,0,0.513600038,897.196195,999.999926,100000,99999,61800000,61799382,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427153,nic0,192.168.1.12,55555,1234,9999,100000,576,100000,0,0,0.513600045,897.196183,999.999912,100000,100000,61800000,61800000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427155,nic0,192.168.1.12,55555,1234,9999,100000,576,100000,0,0,0.513600030,897.196209,999.999942,100000,99999,61800000,61799382,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427156,nic0,192.168.1.12,55555,1234,9999,100000,576,100000,0,0,0.513600042,897.196188,999.999918,100000,99999,61800000,61799382,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427158,nic0,192.168.1.12,55555,1234,9999,100000,576,100000,0,0,0.513600031,897.196208,999.999940,100000,100000,61800000,61800000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427160,nic0,192.168.1.12,55555,1234,9999,100000,576,100000,0,0,0.513600031,897.196208,999.999940,100000,100000,61800000,61800000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427161,nic0,192.168.1.12,55555,1234,9999,100000,576,100000,0,0,0.513600028,897.196213,999.999945,100000,100000,61800000,61800000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427163,nic0,192.168.1.12,55555,1234,9999,100000,576,100000,0,0,0.513600038,897.196195,999.999926,100000,100000,61800000,61800000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427164,nic0,192.168.1.12,55555,1234,9999,100000,640,100000,0,0,0.564800023,906.515544,999.999959,100000,99999,68200000,68199318,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427166,nic0,192.168.1.12,55555,1234,9999,100000,640,100000,0,0,0.564800038,906.515520,999.999933,100000,100000,68200000,68200000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427168,nic0,192.168.1.12,55555,1234,9999,100000,640,100000,0,0,0.564800037,906.515521,999.999934,100000,99999,68200000,68199318,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427169,nic0,192.168.1.12,55555,1234,9999,100000,640,100000,0,0,0.564800033,906.515528,999.999942,100000,99999,68200000,68199318,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427171,nic0,192.168.1.12,55555,1234,9999,100000,640,100000,0,0,0.564800030,906.515533,999.999947,100000,100000,68200000,68200000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427172,nic0,192.168.1.12,55555,1234,9999,100000,640,100000,0,0,0.564800020,906.515549,999.999965,100000,100000,68200000,68200000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427174,nic0,192.168.1.12,55555,1234,9999,100000,640,100000,0,0,0.564800021,906.515547,999.999963,100000,100000,68200000,68200000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427176,nic0,192.168.1.12,55555,1234,9999,100000,640,100000,0,0,0.564800030,906.515533,999.999947,100000,100000,68200000,68200000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427177,nic0,192.168.1.12,55555,1234,9999,100000,640,100000,0,0,0.564800033,906.515528,999.999942,100000,99999,68200000,68199318,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427179,nic0,192.168.1.12,55555,1234,9999,100000,640,100000,0,0,0.564800025,906.515541,999.999956,100000,99998,68200000,68198636,0,0,0,0,99998,0,100000,0,100000,0,0,70870,70870,0,99998,99998,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1782427181,nic0,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000023,914.285680,999.999963,100000,100000,74600000,74600000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427182,nic0,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000038,914.285658,999.999938,100000,99999,74600000,74599254,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427184,nic0,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000036,914.285661,999.999942,100000,99999,74600000,74599254,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427186,nic0,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000035,914.285662,999.999943,100000,100000,74600000,74600000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427187,nic0,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000030,914.285670,999.999951,100000,100000,74600000,74600000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427189,nic0,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000038,914.285658,999.999938,100000,99999,74600000,74599254,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427191,nic0,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000036,914.285661,999.999942,100000,100000,74600000,74600000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427192,nic0,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000025,914.285677,999.999959,100000,100000,74600000,74600000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427194,nic0,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000031,914.285668,999.999950,100000,99997,74600000,74597762,0,0,0,0,99997,0,100000,0,100000,0,0,70869,70869,0,99997,99997,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1782427196,nic0,192.168.1.12,55555,1234,9999,100000,704,100000,0,0,0.616000040,914.285655,999.999935,100000,99999,74600000,74599254,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427197,nic0,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200037,920.863258,999.999945,100000,100000,81000000,81000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427199,nic0,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200028,920.863271,999.999958,100000,100000,81000000,81000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427201,nic0,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200033,920.863264,999.999951,100000,100000,81000000,81000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427203,nic0,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200034,920.863262,999.999949,100000,99999,81000000,80999190,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427204,nic0,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200036,920.863260,999.999946,100000,100000,81000000,81000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427206,nic0,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200021,920.863280,999.999969,100000,100000,81000000,81000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782427208,nic0,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200037,920.863258,999.999945,100000,99998,81000000,80998380,0,0,0,0,99998,0,100000,0,100000,0,0,70870,70870,0,99998,99998,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1782427209,nic0,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200022,920.863279,999.999967,100000,99999,81000000,80999190,0,0,0,0,99999,0,100000,0,100000,0,0,70871,70871,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782427211,nic0,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200036,920.863260,999.999946,100000,99998,81000000,80998380,0,0,0,0,99998,0,100000,0,100000,0,0,70870,70870,0,99998,99998,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1782427213,nic0,192.168.1.12,55555,1234,9999,100000,768,100000,0,0,0.667200028,920.863271,999.999958,100000,100000,81000000,81000000,0,0,0,0,100000,0,100000,0,100000,0,0,70872,70872,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
