timestamp,tool,direction,protocol,repeat,source_interface,destination_interface,duration_s,payload_size,netperf_buffer,metrics_source,throughput_bps,elapsed_s,lost_percent,jitter_ms,packets,lost_packets,retransmits,cpu_host_percent,cpu_remote_percent,returncode
1782503607,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,448,50M,netperf_stdout,4536700000.0,5.0,0.0,0.0,6329122.0,0.0,0.0,0.0,0.0,0
1782503612,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,448,50M,netperf_stdout,4603590000.0,5.0,0.0,0.0,6422451.0,0.0,0.0,0.0,0.0,0
1782503618,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,448,50M,netperf_stdout,4574890000.0,5.0,0.0988303613005725,0.0,6382411.0,6314.0,0.0,0.0,0.0,0
1782503624,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,448,50M,netperf_stdout,4601210000.0,5.0,0.0,0.0,6419138.0,0.0,0.0,0.0,0.0,0
1782503629,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,448,50M,netperf_stdout,4595650000.0,5.0,0.0,0.0,6411378.0,0.0,0.0,0.0,0.0,0
1782503635,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,448,50M,netperf_stdout,4607650000.0,5.0,0.0,0.0,6428121.0,0.0,0.0,0.0,0.0,0
1782503641,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,512,50M,netperf_stdout,4561330000.0,5.0,13.328361591629792,0.0,5568053.0,856255.0,0.0,0.0,0.0,0
1782503646,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,512,50M,netperf_stdout,5255240000.0,5.0,0.0,0.0,6415109.0,0.0,0.0,0.0,0.0,0
1782503652,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,512,50M,netperf_stdout,5237970000.0,5.0,0.0,0.0,6394038.0,0.0,0.0,0.0,0.0,0
1782503658,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,512,50M,netperf_stdout,5247430000.0,5.0,0.0,0.0,6405590.0,0.0,0.0,0.0,0.0,0
1782503663,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,512,50M,netperf_stdout,4891940000.0,5.0,7.212732570615091,0.0,5971641.0,464200.0,0.0,0.0,0.0,0
1782503669,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,512,50M,netperf_stdout,5255270000.0,5.0,0.0,0.0,6415164.0,0.0,0.0,0.0,0.0,0
1782503675,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,512,50M,netperf_stdout,5223550000.0,5.0,0.1769014597814531,0.0,6376437.0,11300.0,0.0,0.0,0.0,0
1782503680,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,512,50M,netperf_stdout,5257110000.0,5.0,0.0,0.0,6417406.0,0.0,0.0,0.0,0.0,0
1782503686,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,512,50M,netperf_stdout,5245910000.0,5.0,0.4467956404311811,0.0,6403731.0,28740.0,0.0,0.0,0.0,0
1782503692,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,512,50M,netperf_stdout,5236170000.0,5.0,0.0,0.0,6391838.0,0.0,0.0,0.0,0.0,0
1782503697,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,576,50M,netperf_stdout,2064280000.0000002,5.0,64.69785558458653,0.0,2239902.0,4105044.0,0.0,0.0,0.0,0
1782503703,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,576,50M,netperf_stdout,5904980000.0,5.0,0.0,0.0,6407338.0,0.0,0.0,0.0,0.0,0
1782503709,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,576,50M,netperf_stdout,5876500000.0,5.0,0.0,0.0,6376447.0,0.0,0.0,0.0,0.0,0
1782503714,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,576,50M,netperf_stdout,5907260000.0,5.0,0.0,0.0,6409810.0,0.0,0.0,0.0,0.0,0
1782503720,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,576,50M,netperf_stdout,3184810000.0,5.0,45.7446486159587,0.0,3455755.0,2913672.0,0.0,0.0,0.0,0
1782503730,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,576,50M,netperf_stdout,5904400000.0,5.0,0.0,0.0,6406713.0,0.0,0.0,0.0,0.0,0
1782503735,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,576,50M,netperf_stdout,5854280000.0,5.0,0.22159905994750925,0.0,6352345.0,14108.0,0.0,0.0,0.0,0
1782503741,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,576,50M,netperf_stdout,5924420000.0,5.0,0.0,0.0,6428433.0,0.0,0.0,0.0,0.0,0
1782503747,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,576,50M,netperf_stdout,5872480000.0,5.0,0.0,0.0,6372073.0,0.0,0.0,0.0,0.0,0
1782503752,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,576,50M,netperf_stdout,5924970000.0,5.0,0.0,0.0,6429040.0,0.0,0.0,0.0,0.0,0
1782503758,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,640,50M,netperf_stdout,6508450000.0,5.0,0.0,0.0,6355946.0,0.0,0.0,0.0,0.0,0
1782503764,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,640,50M,netperf_stdout,6569900000.0,5.0,0.0,0.0,6415950.0,0.0,0.0,0.0,0.0,0
1782503769,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,640,50M,netperf_stdout,2070310000.0,5.0,67.88809061618203,0.0,2021796.0,4274298.0,0.0,0.0,0.0,0
1782503779,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,640,50M,netperf_stdout,6545640000.0,5.0,0.0,0.0,6392250.0,0.0,0.0,0.0,0.0,0
1782503785,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,640,50M,netperf_stdout,2589860000.0,5.0,49.11522950435429,0.0,2529169.0,2441216.0,0.0,0.0,0.0,0
1782503794,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,640,50M,netperf_stdout,6559330000.0,5.0,0.0,0.0,6405630.0,0.0,0.0,0.0,0.0,0
1782503800,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,640,50M,netperf_stdout,6508160000.0,5.0,0.19668118364856235,0.0,6355649.0,12525.0,0.0,0.0,0.0,0
1782503806,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,640,50M,netperf_stdout,6552810000.0,5.0,0.0,0.0,6399256.0,0.0,0.0,0.0,0.0,0
1782503811,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,640,50M,netperf_stdout,6539730000.0,5.0,0.03942701697599945,0.0,6386501.0,2519.0,0.0,0.0,0.0,0
1782503817,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,640,50M,netperf_stdout,6545750000.0,5.0,0.0,0.0,6392355.0,0.0,0.0,0.0,0.0,0
1782503823,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,704,50M,netperf_stdout,7106550000.0,5.0,0.0056106218898888515,0.0,6309107.0,354.0,0.0,0.0,0.0,0
1782503829,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,704,50M,netperf_stdout,6198430000.0,5.0,0.0,0.0,5502900.0,0.0,0.0,0.0,0.0,0
1782503834,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,704,50M,netperf_stdout,7082590000.0,5.0,0.0754221159383808,0.0,6287838.0,4746.0,0.0,0.0,0.0,0
1782503840,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,704,50M,netperf_stdout,7214310000.0,5.0,0.0,0.0,6404778.0,0.0,0.0,0.0,0.0,0
1782503846,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,704,50M,netperf_stdout,7117770000.0,5.0,0.0,0.0,6319072.0,0.0,0.0,0.0,0.0,0
1782503851,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,704,50M,netperf_stdout,5880320000.0,5.0,0.0,0.0,5220481.0,0.0,0.0,0.0,0.0,0
1782503857,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,704,50M,netperf_stdout,6988460000.0,5.0,2.8941898647400763,0.0,6204265.0,184915.0,0.0,0.0,0.0,0
1782503863,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,704,50M,netperf_stdout,7177940000.0,5.0,0.0,0.0,6372495.0,0.0,0.0,0.0,0.0,0
1782503868,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,704,50M,netperf_stdout,6961930000.0,5.0,2.1277923196660695,0.0,6180718.0,134372.0,0.0,0.0,0.0,0
1782503874,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,704,50M,netperf_stdout,7154390000.0,5.0,0.0,0.0,6351575.0,0.0,0.0,0.0,0.0,0
1782503880,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,768,50M,netperf_stdout,7672580000.0,5.0,1.3186250834462807,0.0,6243989.0,83435.0,0.0,0.0,0.0,0
1782503885,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,768,50M,netperf_stdout,7856340000.0,5.0,0.0,0.0,6393525.0,0.0,0.0,0.0,0.0,0
1782503891,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,768,50M,netperf_stdout,7698050000.0,5.0,0.20458569524967085,0.0,6264722.0,12843.0,0.0,0.0,0.0,0
1782503897,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,768,50M,netperf_stdout,7835160000.0,5.0,0.0,0.0,6376295.0,0.0,0.0,0.0,0.0,0
1782503902,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,768,50M,netperf_stdout,7717070000.0,5.0,0.14711959298131583,0.0,6280188.0,9253.0,0.0,0.0,0.0,0
1782503908,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,768,50M,netperf_stdout,7782170000.0,5.0,0.0,0.0,6333168.0,0.0,0.0,0.0,0.0,0
1782503914,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,768,50M,netperf_stdout,7545620000.0,5.0,2.809250538368595,0.0,6140669.0,177493.0,0.0,0.0,0.0,0
1782503919,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,768,50M,netperf_stdout,7758110000.0,5.0,0.0,0.0,6313587.0,0.0,0.0,0.0,0.0,0
1782503925,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,768,50M,netperf_stdout,7841380000.0,5.0,0.2536265977490913,0.0,6381368.0,16226.0,0.0,0.0,0.0,0
1782503931,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,768,50M,netperf_stdout,7823880000.0,5.0,0.0,0.0,6367124.0,0.0,0.0,0.0,0.0,0
1782503936,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,832,50M,netperf_stdout,8412650000.0,5.0,0.013922938119659741,0.0,6319625.0,880.0,0.0,0.0,0.0,0
1782503942,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,832,50M,netperf_stdout,8474049999.999999,5.0,0.0,0.0,6365748.0,0.0,0.0,0.0,0.0,0
1782503948,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,832,50M,netperf_stdout,4686320000.0,5.0,15.65014186908749,0.0,3520397.0,653169.0,0.0,0.0,0.0,0
1782503957,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,832,50M,netperf_stdout,7484570000.0,5.0,0.0,0.0,5622453.0,0.0,0.0,0.0,0.0,0
1782503963,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,832,50M,netperf_stdout,8334590000.0,5.0,0.900555534627291,0.0,6260982.0,56896.0,0.0,0.0,0.0,0
1782503969,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,832,50M,netperf_stdout,8502709999.999999,5.0,0.0,0.0,6387274.0,0.0,0.0,0.0,0.0,0
1782503974,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,832,50M,netperf_stdout,8423139999.999999,5.0,0.12411256281787764,0.0,6327515.0,7863.0,0.0,0.0,0.0,0
1782503980,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,832,50M,netperf_stdout,8359000000.0,5.0,0.0,0.0,6279320.0,0.0,0.0,0.0,0.0,0
1782503986,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,832,50M,netperf_stdout,8389379999.999999,5.0,0.2701758778025822,0.0,6302144.0,17073.0,0.0,0.0,0.0,0
1782503991,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,832,50M,netperf_stdout,8391320000.0,5.0,0.0,0.0,6303597.0,0.0,0.0,0.0,0.0,0
1782503997,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,896,50M,netperf_stdout,8649990000.0,5.0,3.6227587568452035,0.0,6033782.0,226806.0,0.0,0.0,0.0,0
1782504003,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,896,50M,netperf_stdout,9120390000.0,5.0,6.425592113410902,0.0,6361920.0,436862.0,0.0,0.0,0.0,0
1782504008,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,896,50M,netperf_stdout,8985060000.0,5.0,0.41679430648045873,0.0,6267520.0,26232.0,0.0,0.0,0.0,0
1782504014,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,896,50M,netperf_stdout,9116000000.0,5.0,5.261660185992058,0.0,6358844.0,353163.0,0.0,0.0,0.0,0
1782504020,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,896,50M,netperf_stdout,8959080000.0,5.0,0.1111829669484815,0.0,6249398.0,6956.0,0.0,0.0,0.0,0
1782504025,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,896,50M,netperf_stdout,9118370000.0,5.0,5.936305626985014,0.0,6360508.0,401408.0,0.0,0.0,0.0,0
1782504031,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,896,50M,netperf_stdout,8879840000.0,5.0,1.717562672147787,0.0,6194114.0,108247.0,0.0,0.0,0.0,0
1782504037,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,896,50M,netperf_stdout,9107590000.0,5.0,5.789539557723672,0.0,6352975.0,390411.0,0.0,0.0,0.0,0
1782504042,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,896,50M,netperf_stdout,8904930000.0,5.0,0.0,0.0,6211615.0,0.0,0.0,0.0,0.0,0
1782504048,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,896,50M,netperf_stdout,9120720000.0,5.0,6.732145281250284,0.0,6362138.0,459224.0,0.0,0.0,0.0,0
1782504054,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,960,50M,netperf_stdout,9370110000.0,5.0,0.044714966258142176,0.0,6100373.0,2729.0,0.0,0.0,0.0,0
1782504059,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,960,50M,netperf_stdout,9157030000.0,5.0,12.84081922785142,0.0,5961647.0,878306.0,0.0,0.0,0.0,0
1782504065,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,960,50M,netperf_stdout,3078350000.0,5.0,67.0828213659293,0.0,2004143.0,4084298.0,0.0,0.0,0.0,0
1782504075,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,960,50M,netperf_stdout,8643890000.0,5.0,7.871564616406415,0.0,5627554.0,480825.0,0.0,0.0,0.0,0
1782504081,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,960,50M,netperf_stdout,9331220000.0,5.0,0.4989923845762774,0.0,6075038.0,30466.0,0.0,0.0,0.0,0
1782504086,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,960,50M,netperf_stdout,8036800000.0,5.0,0.0,0.0,5232321.0,0.0,0.0,0.0,0.0,0
1782504092,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,960,50M,netperf_stdout,9342590000.0,5.0,0.40367755442761555,0.0,6082449.0,24653.0,0.0,0.0,0.0,0
1782504098,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,960,50M,netperf_stdout,9176500000.0,5.0,12.947242541337364,0.0,5974308.0,888551.0,0.0,0.0,0.0,0
1782504103,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,960,50M,netperf_stdout,3033780000.0,5.0,67.61624581107807,0.0,1975125.0,4123998.0,0.0,0.0,0.0,0
1782504109,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,960,50M,netperf_stdout,9150090000.0,5.0,10.151461768504905,0.0,5957127.0,673061.0,0.0,0.0,0.0,0
1782504115,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,1024,50M,netperf_stdout,3394670000.0,5.0,63.929699584189635,0.0,2071952.0,3672253.0,0.0,0.0,0.0,0
1782504120,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,1024,50M,netperf_stdout,9219780000.0,5.0,16.885436698185387,0.0,5627338.0,1143242.0,0.0,0.0,0.0,0
1782504126,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,1024,50M,netperf_stdout,9395210000.0,5.0,2.8927688314890396,0.0,5734417.0,170825.0,0.0,0.0,0.0,0
1782504132,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,1024,50M,netperf_stdout,9225990000.0,5.0,16.283959170202454,0.0,5631126.0,1095334.0,0.0,0.0,0.0,0
1782504137,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,1024,50M,netperf_stdout,9411190000.0,5.0,0.9282878571973096,0.0,5744164.0,53822.0,0.0,0.0,0.0,0
1782504143,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,1024,50M,netperf_stdout,9225960000.0,5.0,16.602941426934915,0.0,5631107.0,1121058.0,0.0,0.0,0.0,0
1782504149,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,1024,50M,netperf_stdout,9411640000.0,5.0,1.6085195303467588,0.0,5744439.0,93911.0,0.0,0.0,0.0,0
1782504154,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,1024,50M,netperf_stdout,9225960000.0,5.0,16.430214086593946,0.0,5631106.0,1107102.0,0.0,0.0,0.0,0
1782504160,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,1024,50M,netperf_stdout,9353270000.0,5.0,2.880041373842953,0.0,5708818.0,169292.0,0.0,0.0,0.0,0
1782504166,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,1024,50M,netperf_stdout,9226020000.0,5.0,15.04968134993879,0.0,5631140.0,997605.0,0.0,0.0,0.0,0
1782504171,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,1088,50M,netperf_stdout,5532600000.0,5.0,42.25028268718816,0.0,3178217.0,2325216.0,0.0,0.0,0.0,0
1782504181,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,1088,50M,netperf_stdout,9269910000.0,5.0,21.445061789223306,0.0,5325123.0,1453729.0,0.0,0.0,0.0,0
1782504187,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,1088,50M,netperf_stdout,5998820000.0,5.0,0.0,0.0,3446045.0,0.0,0.0,0.0,0.0,0
1782504192,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,1088,50M,netperf_stdout,9270220000.0,5.0,22.586167345883805,0.0,5325296.0,1553702.0,0.0,0.0,0.0,0
1782504198,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,1088,50M,netperf_stdout,9443220000.0,5.0,8.36407746981838,0.0,5424689.0,495139.0,0.0,0.0,0.0,0
1782504204,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,1088,50M,netperf_stdout,9269800000.0,5.0,21.391988273145373,0.0,5325060.0,1449135.0,0.0,0.0,0.0,0
1782504209,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,1088,50M,netperf_stdout,9445720000.0,5.0,8.317391411604367,0.0,5426105.0,492253.0,0.0,0.0,0.0,0
1782504215,netperf,corundum-to-nic,udp,4,corundum0,nic0,5,1088,50M,netperf_stdout,9269910000.0,5.0,20.881997846850638,0.0,5325121.0,1405485.0,0.0,0.0,0.0,0
1782504221,netperf,nic-to-corundum,udp,5,nic0,corundum0,5,1088,50M,netperf_stdout,9446160000.0,5.0,8.955881982836003,0.0,5426366.0,533784.0,0.0,0.0,0.0,0
1782504227,netperf,corundum-to-nic,udp,5,corundum0,nic0,5,1088,50M,netperf_stdout,9270130000.0,5.0,21.283475563644146,0.0,5325239.0,1439845.0,0.0,0.0,0.0,0
1782504232,netperf,nic-to-corundum,udp,1,nic0,corundum0,5,1152,50M,netperf_stdout,9476490000.0,5.0,14.39806410568699,0.0,5141349.0,864764.0,0.0,0.0,0.0,0
1782504238,netperf,corundum-to-nic,udp,1,corundum0,nic0,5,1152,50M,netperf_stdout,9309860000.0,5.0,25.013921787095754,0.0,5050946.0,1684899.0,0.0,0.0,0.0,0
1782504244,netperf,nic-to-corundum,udp,2,nic0,corundum0,5,1152,50M,netperf_stdout,6105360000.0,5.0,39.76323454103188,0.0,3312386.0,2186558.0,0.0,0.0,0.0,0
1782504249,netperf,corundum-to-nic,udp,2,corundum0,nic0,5,1152,50M,netperf_stdout,9309680000.0,5.0,24.565492552293005,0.0,5050857.0,1644828.0,0.0,0.0,0.0,0
1782504255,netperf,nic-to-corundum,udp,3,nic0,corundum0,5,1152,50M,netperf_stdout,9477340000.0,5.0,12.416109211668468,0.0,5141812.0,728916.0,0.0,0.0,0.0,0
1782504261,netperf,corundum-to-nic,udp,3,corundum0,nic0,5,1152,50M,netperf_stdout,9309920000.0,5.0,26.158072484597454,0.0,5050985.0,1789282.0,0.0,0.0,0.0,0
1782504266,netperf,nic-to-corundum,udp,4,nic0,corundum0,5,1152,50M,netperf_stdout,9477380000.0,5.0,13.800441606352749,0.0,5141839.0,823202.0,0.0,0.0,0.0,0
