timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,payload_size,sent,received,lost,min_ms,avg_ms,max_ms,stddev_ms
1782402333,192.168.1.12,55555,1234,9999,448,1000,1000,0,1.294145000,1.325450146,2.449228000,0.038913654
1782402335,192.168.1.12,55555,1234,9999,448,1000,1000,0,1.281178000,1.325626264,1.565346000,0.021499124
1782402338,192.168.1.12,55555,1234,9999,448,1000,1000,0,1.295413000,1.325083497,1.446971000,0.022703251
1782402340,192.168.1.12,55555,1234,9999,448,1000,1000,0,1.291285000,1.330077581,1.865280000,0.030960287
1782402342,192.168.1.12,55555,1234,9999,448,1000,1000,0,1.296111000,1.328673064,1.605767000,0.028270164
1782402345,192.168.1.12,55555,1234,9999,448,1000,1000,0,1.307430000,1.326870206,1.463015000,0.009546221
1782402347,192.168.1.12,55555,1234,9999,448,1000,1000,0,1.298432000,1.325510116,1.427466000,0.016252395
1782402349,192.168.1.12,55555,1234,9999,448,1000,1000,0,1.296416000,1.323412623,1.536419000,0.017985599
1782402352,192.168.1.12,55555,1234,9999,512,1000,1000,0,1.302135000,1.332599028,1.538822000,0.019967817
1782402354,192.168.1.12,55555,1234,9999,512,1000,1000,0,1.296042000,1.325631473,1.709481000,0.026827317
1782402356,192.168.1.12,55555,1234,9999,512,1000,1000,0,1.298494000,1.329212963,1.672490000,0.029078491
1782402359,192.168.1.12,55555,1234,9999,512,1000,1000,0,1.302261000,1.329363836,1.566498000,0.017609279
1782402361,192.168.1.12,55555,1234,9999,512,1000,1000,0,1.299854000,1.327230063,1.952030000,0.030541387
1782402363,192.168.1.12,55555,1234,9999,512,1000,1000,0,1.303339000,1.330977974,1.634782000,0.019182724
1782402366,192.168.1.12,55555,1234,9999,512,1000,1000,0,1.297968000,1.324978217,1.510838000,0.018714669
1782402368,192.168.1.12,55555,1234,9999,512,1000,1000,0,1.295401000,1.324692243,1.640969000,0.024014175
1782402370,192.168.1.12,55555,1234,9999,512,1000,1000,0,1.308344000,1.334523446,1.684520000,0.022282744
1782402373,192.168.1.12,55555,1234,9999,512,1000,1000,0,1.296130000,1.330261056,1.728441000,0.025879494
1782402375,192.168.1.12,55555,1234,9999,576,1000,1000,0,1.309202000,1.337885017,1.812626000,0.028990262
1782402377,192.168.1.12,55555,1234,9999,576,1000,1000,0,1.303601000,1.336156425,1.880982000,0.028929196
1782402380,192.168.1.12,55555,1234,9999,576,1000,1000,0,1.303910000,1.330112952,2.189055000,0.032397300
1782402382,192.168.1.12,55555,1234,9999,576,1000,1000,0,1.306334000,1.335702218,1.562692000,0.016978811
1782402385,192.168.1.12,55555,1234,9999,576,1000,1000,0,1.305540000,1.332435525,1.970002000,0.037301936
1782402387,192.168.1.12,55555,1234,9999,576,1000,1000,0,1.300118000,1.328889737,1.969479000,0.033222199
1782402389,192.168.1.12,55555,1234,9999,576,1000,1000,0,1.313694000,1.336914373,1.827241000,0.023824846
1782402392,192.168.1.12,55555,1234,9999,576,1000,1000,0,1.304004000,1.332174710,2.536283000,0.042605966
1782402394,192.168.1.12,55555,1234,9999,576,1000,1000,0,1.301808000,1.332776614,1.685293000,0.026649286
1782402396,192.168.1.12,55555,1234,9999,576,1000,1000,0,1.304772000,1.336516642,1.923946000,0.026592852
1782402399,192.168.1.12,55555,1234,9999,640,1000,1000,0,1.303759000,1.325035951,1.518319000,0.009864639
1782402401,192.168.1.12,55555,1234,9999,640,1000,1000,0,1.303067000,1.325217034,1.425995000,0.007972545
1782402403,192.168.1.12,55555,1234,9999,640,1000,1000,0,1.304989000,1.344728052,1.710093000,0.025199900
1782402406,192.168.1.12,55555,1234,9999,640,1000,1000,0,1.310889000,1.331915684,1.477148000,0.009661067
1782402408,192.168.1.12,55555,1234,9999,640,1000,1000,0,1.311669000,1.352252570,2.111296000,0.041384205
1782402410,192.168.1.12,55555,1234,9999,640,1000,1000,0,1.310946000,1.344554655,1.704809000,0.029830714
1782402413,192.168.1.12,55555,1234,9999,640,1000,1000,0,1.300246000,1.345201621,1.972424000,0.037081547
1782402415,192.168.1.12,55555,1234,9999,640,1000,1000,0,1.308871000,1.349276536,1.725925000,0.024987887
1782402417,192.168.1.12,55555,1234,9999,640,1000,1000,0,1.308910000,1.332443920,1.518779000,0.021912115
1782402420,192.168.1.12,55555,1234,9999,640,1000,1000,0,1.306514000,1.352267828,1.791494000,0.035671753
1782402422,192.168.1.12,55555,1234,9999,704,1000,1000,0,1.307004000,1.352996703,1.974432000,0.045693545
1782402425,192.168.1.12,55555,1234,9999,704,1000,1000,0,1.311612000,1.350342804,1.589376000,0.021197131
1782402427,192.168.1.12,55555,1234,9999,704,1000,1000,0,1.310007000,1.351067886,1.941568000,0.047950048
1782402429,192.168.1.12,55555,1234,9999,704,1000,1000,0,1.315166000,1.360007900,1.707553000,0.027453656
1782402432,192.168.1.12,55555,1234,9999,704,1000,1000,0,1.310447000,1.334418911,1.452058000,0.017422932
1782402434,192.168.1.12,55555,1234,9999,704,1000,1000,0,1.332837000,1.362958062,1.704004000,0.022491675
1782402436,192.168.1.12,55555,1234,9999,704,1000,1000,0,1.311115000,1.353886821,1.733397000,0.027838434
1782402439,192.168.1.12,55555,1234,9999,704,1000,1000,0,1.306586000,1.352323834,1.699042000,0.031252014
1782402441,192.168.1.12,55555,1234,9999,704,1000,1000,0,1.295565000,1.352644066,1.792484000,0.031118339
1782402444,192.168.1.12,55555,1234,9999,704,1000,1000,0,1.325520000,1.363664253,1.566325000,0.018619468
1782402446,192.168.1.12,55555,1234,9999,768,1000,1000,0,1.317914000,1.359977258,1.841141000,0.044153249
1782402448,192.168.1.12,55555,1234,9999,768,1000,1000,0,1.318565000,1.358040072,2.032343000,0.032974793
1782402451,192.168.1.12,55555,1234,9999,768,1000,1000,0,1.326449000,1.365883699,1.624419000,0.019308233
1782402453,192.168.1.12,55555,1234,9999,768,1000,1000,0,1.320166000,1.365735474,1.757775000,0.021493831
1782402455,192.168.1.12,55555,1234,9999,768,1000,1000,0,1.320275000,1.362572803,1.767000000,0.023154555
1782402458,192.168.1.12,55555,1234,9999,768,1000,1000,0,1.313653000,1.345009193,1.725663000,0.031685046
1782402460,192.168.1.12,55555,1234,9999,768,1000,1000,0,1.317900000,1.357977236,2.037877000,0.040837555
1782402463,192.168.1.12,55555,1234,9999,768,1000,1000,0,1.316216000,1.348615213,1.896856000,0.031005014
1782402465,192.168.1.12,55555,1234,9999,768,1000,1000,0,1.313961000,1.333565368,1.507809000,0.009363077
1782402467,192.168.1.12,55555,1234,9999,768,1000,1000,0,1.307128000,1.350546818,1.504481000,0.019873128
1782402470,192.168.1.12,55555,1234,9999,832,1000,1000,0,1.311235000,1.348539522,1.957405000,0.040743214
1782402472,192.168.1.12,55555,1234,9999,832,1000,1000,0,1.321563000,1.350037136,1.630271000,0.023633013
1782402474,192.168.1.12,55555,1234,9999,832,1000,1000,0,1.322855000,1.356380736,1.684621000,0.027002681
1782402477,192.168.1.12,55555,1234,9999,832,1000,1000,0,1.324056000,1.368628931,1.538401000,0.015543869
1782402479,192.168.1.12,55555,1234,9999,832,1000,1000,0,1.318585000,1.362458416,1.997905000,0.061786875
1782402482,192.168.1.12,55555,1234,9999,832,1000,1000,0,1.317443000,1.360649066,1.983407000,0.042285398
1782402484,192.168.1.12,55555,1234,9999,832,1000,1000,0,1.317933000,1.349035840,1.894403000,0.038420982
1782402486,192.168.1.12,55555,1234,9999,832,1000,1000,0,1.319836000,1.347162172,1.733526000,0.028724461
1782402489,192.168.1.12,55555,1234,9999,832,1000,1000,0,1.322040000,1.370328073,1.908397000,0.026332597
1782402491,192.168.1.12,55555,1234,9999,832,1000,1000,0,1.328140000,1.374421042,1.921710000,0.039878253
1782402493,192.168.1.12,55555,1234,9999,896,1000,1000,0,1.324572000,1.368711950,1.742099000,0.032576057
1782402496,192.168.1.12,55555,1234,9999,896,1000,1000,0,1.317710000,1.347537747,2.103372000,0.038845167
1782402498,192.168.1.12,55555,1234,9999,896,1000,1000,0,1.313752000,1.342142876,1.448890000,0.010245855
1782402501,192.168.1.12,55555,1234,9999,896,1000,1000,0,1.317498000,1.359095649,2.270177000,0.049912927
1782402503,192.168.1.12,55555,1234,9999,896,1000,1000,0,1.321224000,1.341846569,1.486007000,0.009001113
1782402505,192.168.1.12,55555,1234,9999,896,1000,1000,0,1.322917000,1.354865272,1.918961000,0.052445432
1782402508,192.168.1.12,55555,1234,9999,896,1000,1000,0,1.318508000,1.360967929,1.833002000,0.032170440
1782402510,192.168.1.12,55555,1234,9999,896,1000,1000,0,1.322565000,1.354177424,1.962359000,0.043241413
1782402512,192.168.1.12,55555,1234,9999,896,1000,1000,0,1.326081000,1.368631728,1.919178000,0.038263097
1782402515,192.168.1.12,55555,1234,9999,896,1000,1000,0,1.321692000,1.365854271,1.728168000,0.026248938
1782402517,192.168.1.12,55555,1234,9999,960,1000,1000,0,1.332431000,1.388882774,1.978946000,0.059873302
1782402520,192.168.1.12,55555,1234,9999,960,1000,1000,0,1.314518000,1.352379274,1.967595000,0.030018132
1782402522,192.168.1.12,55555,1234,9999,960,1000,1000,0,1.316021000,1.355591312,2.090479000,0.044275277
1782402524,192.168.1.12,55555,1234,9999,960,1000,1000,0,1.326269000,1.387481880,1.974486000,0.063804573
1782402527,192.168.1.12,55555,1234,9999,960,1000,1000,0,1.325316000,1.346678722,1.529321000,0.012805230
1782402529,192.168.1.12,55555,1234,9999,960,1000,1000,0,1.315628000,1.380448113,1.988681000,0.073620560
1782402531,192.168.1.12,55555,1234,9999,960,1000,1000,0,1.329293000,1.371876690,1.975486000,0.043988836
1782402534,192.168.1.12,55555,1234,9999,960,1000,1000,0,1.326047000,1.367695012,1.837633000,0.036015778
1782402536,192.168.1.12,55555,1234,9999,960,1000,1000,0,1.324674000,1.382526631,1.996112000,0.059887218
1782402539,192.168.1.12,55555,1234,9999,960,1000,1000,0,1.323531000,1.354068082,1.934259000,0.030862470
1782402541,192.168.1.12,55555,1234,9999,1024,1000,1000,0,1.330533000,1.376799555,1.939848000,0.065869821
1782402543,192.168.1.12,55555,1234,9999,1024,1000,1000,0,1.332266000,1.373525826,1.953302000,0.057947419
1782402546,192.168.1.12,55555,1234,9999,1024,1000,1000,0,1.349527000,1.392002186,1.969602000,0.052885372
1782402548,192.168.1.12,55555,1234,9999,1024,1000,1000,0,1.337655000,1.381333703,1.640329000,0.022286399
1782402551,192.168.1.12,55555,1234,9999,1024,1000,1000,0,1.329300000,1.354078049,2.025502000,0.031733725
1782402553,192.168.1.12,55555,1234,9999,1024,1000,1000,0,1.328137000,1.365091498,1.949673000,0.028863475
1782402555,192.168.1.12,55555,1234,9999,1024,1000,1000,0,1.345699000,1.394610144,2.189451000,0.064880237
1782402558,192.168.1.12,55555,1234,9999,1024,1000,1000,0,1.331513000,1.360791898,1.918705000,0.056988138
1782402560,192.168.1.12,55555,1234,9999,1024,1000,1000,0,1.326072000,1.363636883,2.015983000,0.058361832
1782402563,192.168.1.12,55555,1234,9999,1024,1000,1000,0,1.325751000,1.375539634,1.983042000,0.053183041
1782402565,192.168.1.12,55555,1234,9999,1088,1000,1000,0,1.352640000,1.427704969,2.029506000,0.107670820
1782402567,192.168.1.12,55555,1234,9999,1088,1000,1000,0,1.332323000,1.372389210,1.709111000,0.027184657
1782402570,192.168.1.12,55555,1234,9999,1088,1000,1000,0,1.332001000,1.408863806,1.989231000,0.106879522
1782402572,192.168.1.12,55555,1234,9999,1088,1000,1000,0,1.325159000,1.402812532,1.983331000,0.114319458
1782402575,192.168.1.12,55555,1234,9999,1088,1000,1000,0,1.341258000,1.380263984,1.678393000,0.020818116
1782402577,192.168.1.12,55555,1234,9999,1088,1000,1000,0,1.338042000,1.384069681,1.677161000,0.015824207
1782402579,192.168.1.12,55555,1234,9999,1088,1000,1000,0,1.341107000,1.372192225,1.728394000,0.027874222
1782402582,192.168.1.12,55555,1234,9999,1088,1000,1000,0,1.331649000,1.359828901,1.789836000,0.027767888
1782402584,192.168.1.12,55555,1234,9999,1088,1000,1000,0,1.335897000,1.359911455,1.505476000,0.017346975
1782402587,192.168.1.12,55555,1234,9999,1088,1000,1000,0,1.337680000,1.411948800,2.031646000,0.101730492
1782402589,192.168.1.12,55555,1234,9999,1152,1000,1000,0,1.336779000,1.404316494,2.047324000,0.074409096
1782402591,192.168.1.12,55555,1234,9999,1152,1000,1000,0,1.338541000,1.404132110,1.958341000,0.088217994
1782402594,192.168.1.12,55555,1234,9999,1152,1000,1000,0,1.332630000,1.395394938,1.974461000,0.081675710
1782402596,192.168.1.12,55555,1234,9999,1152,1000,1000,0,1.339482000,1.379550837,2.092094000,0.043200922
1782402599,192.168.1.12,55555,1234,9999,1152,1000,1000,0,1.335304000,1.363450032,1.509822000,0.009878187
1782402601,192.168.1.12,55555,1234,9999,1152,1000,1000,0,1.357515000,1.407338771,2.062219000,0.077161442
1782402603,192.168.1.12,55555,1234,9999,1152,1000,1000,0,1.341526000,1.388515997,1.832029000,0.028125979
1782402606,192.168.1.12,55555,1234,9999,1152,1000,1000,0,1.336035000,1.388014062,2.066326000,0.092157984
1782402608,192.168.1.12,55555,1234,9999,1152,1000,1000,0,1.340483000,1.416142786,2.031452000,0.090757477
1782402611,192.168.1.12,55555,1234,9999,1152,1000,1000,0,1.334542000,1.368107070,1.949141000,0.050297850
1782402613,192.168.1.12,55555,1234,9999,1216,1000,1000,0,1.345532000,1.391190371,1.828151000,0.039799348
1782402615,192.168.1.12,55555,1234,9999,1216,1000,1000,0,1.335673000,1.392450649,4.090692000,0.100899133
1782402618,192.168.1.12,55555,1234,9999,1216,1000,1000,0,1.335903000,1.400293982,2.097261000,0.060390322
1782402620,192.168.1.12,55555,1234,9999,1216,1000,1000,0,1.344438000,1.378363115,1.983673000,0.059492953
1782402623,192.168.1.12,55555,1234,9999,1216,1000,1000,0,1.351171000,1.410046798,1.945454000,0.077911739
1782402625,192.168.1.12,55555,1234,9999,1216,1000,1000,0,1.343597000,1.392808238,1.722337000,0.025412883
1782402628,192.168.1.12,55555,1234,9999,1216,1000,1000,0,1.338096000,1.404674686,1.970197000,0.095987689
1782402630,192.168.1.12,55555,1234,9999,1216,1000,1000,0,1.342434000,1.386375436,1.766657000,0.035146217
1782402632,192.168.1.12,55555,1234,9999,1216,1000,1000,0,1.335341000,1.429534471,2.140207000,0.112701487
1782402635,192.168.1.12,55555,1234,9999,1216,1000,1000,0,1.343435000,1.381054350,2.088853000,0.079391120
1782402637,192.168.1.12,55555,1234,9999,1280,1000,1000,0,1.342604000,1.392551062,2.008907000,0.076003199
1782402640,192.168.1.12,55555,1234,9999,1280,1000,1000,0,1.341571000,1.378384876,1.548909000,0.020764700
1782402642,192.168.1.12,55555,1234,9999,1280,1000,1000,0,1.344768000,1.414381370,2.149292000,0.093661267
1782402644,192.168.1.12,55555,1234,9999,1280,1000,1000,0,1.340329000,1.393819339,2.074275000,0.081066360
1782402647,192.168.1.12,55555,1234,9999,1280,1000,1000,0,1.342423000,1.399745874,1.972660000,0.067628634
1782402649,192.168.1.12,55555,1234,9999,1280,1000,1000,0,1.348775000,1.405444821,1.942665000,0.066253324
1782402652,192.168.1.12,55555,1234,9999,1280,1000,1000,0,1.348543000,1.394969098,1.755985000,0.044137658
1782402654,192.168.1.12,55555,1234,9999,1280,1000,1000,0,1.329619000,1.372213222,1.555621000,0.019648636
1782402656,192.168.1.12,55555,1234,9999,1280,1000,1000,0,1.343484000,1.399819843,1.977798000,0.067698007
1782402659,192.168.1.12,55555,1234,9999,1280,1000,1000,0,1.346459000,1.399787978,1.925462000,0.040992643
1782402661,192.168.1.12,55555,1234,9999,1344,1000,1000,0,1.348022000,1.388325029,1.950858000,0.059719982
1782402664,192.168.1.12,55555,1234,9999,1344,1000,1000,0,1.351689000,1.427582810,2.043597000,0.104832357
1782402666,192.168.1.12,55555,1234,9999,1344,1000,1000,0,1.346289000,1.399633471,2.002512000,0.055405689
1782402669,192.168.1.12,55555,1234,9999,1344,1000,1000,0,1.353431000,1.402523780,2.038688000,0.066745729
1782402671,192.168.1.12,55555,1234,9999,1344,1000,1000,0,1.347861000,1.409196935,2.030372000,0.069193276
1782402673,192.168.1.12,55555,1234,9999,1344,1000,1000,0,1.350465000,1.408511386,1.971856000,0.078921732
1782402676,192.168.1.12,55555,1234,9999,1344,1000,1000,0,1.361397000,1.425014019,2.023390000,0.090304224
1782402678,192.168.1.12,55555,1234,9999,1344,1000,1000,0,1.366239000,1.416448575,1.973795000,0.074325329
1782402681,192.168.1.12,55555,1234,9999,1344,1000,1000,0,1.361133000,1.416595036,2.034501000,0.078818905
1782402683,192.168.1.12,55555,1234,9999,1344,1000,1000,0,1.345313000,1.388162054,1.984971000,0.036117547
1782402686,192.168.1.12,55555,1234,9999,1408,1000,1000,0,1.353182000,1.413239187,2.069869000,0.076943914
1782402688,192.168.1.12,55555,1234,9999,1408,1000,1000,0,1.350237000,1.402103617,1.982764000,0.073120840
1782402690,192.168.1.12,55555,1234,9999,1408,1000,1000,0,1.356058000,1.401670135,1.951224000,0.059002223
1782402693,192.168.1.12,55555,1234,9999,1408,1000,1000,0,1.351048000,1.412841221,2.000597000,0.066255173
1782402695,192.168.1.12,55555,1234,9999,1408,1000,1000,0,1.356274000,1.438736654,2.071394000,0.116575402
1782402698,192.168.1.12,55555,1234,9999,1408,1000,1000,0,1.349239000,1.387790220,1.734187000,0.026156634
1782402700,192.168.1.12,55555,1234,9999,1408,1000,1000,0,1.355286000,1.394217262,1.877226000,0.034417785
1782402703,192.168.1.12,55555,1234,9999,1408,1000,1000,0,1.352973000,1.411303464,1.934959000,0.055910356
1782402705,192.168.1.12,55555,1234,9999,1408,1000,1000,0,1.355818000,1.408649110,2.036243000,0.065365329
1782402707,192.168.1.12,55555,1234,9999,1408,1000,1000,0,1.357925000,1.419727466,2.062585000,0.089048795
1782402710,192.168.1.12,55555,1234,9999,1472,1000,1000,0,1.351213000,1.395669415,1.933658000,0.057610012
1782402712,192.168.1.12,55555,1234,9999,1472,1000,1000,0,1.357616000,1.390192918,1.631950000,0.026443999
1782402715,192.168.1.12,55555,1234,9999,1472,1000,1000,0,1.357866000,1.376433774,1.482804000,0.012336125
1782402717,192.168.1.12,55555,1234,9999,1472,1000,1000,0,1.364614000,1.415563787,2.085821000,0.052333957
1782402719,192.168.1.12,55555,1234,9999,1472,1000,1000,0,1.359666000,1.400597221,1.719983000,0.034713005
1782402722,192.168.1.12,55555,1234,9999,1472,1000,1000,0,1.359589000,1.436596736,2.015994000,0.101382311
1782402724,192.168.1.12,55555,1234,9999,1472,1000,1000,0,1.358528000,1.396463918,2.047198000,0.054630212
1782402727,192.168.1.12,55555,1234,9999,1472,1000,1000,0,1.356327000,1.420222552,1.972641000,0.070743005
1782402729,192.168.1.12,55555,1234,9999,1472,1000,1000,0,1.361519000,1.414892738,2.010630000,0.074176606
1782402732,192.168.1.12,55555,1234,9999,1472,1000,1000,0,1.367983000,1.420679950,1.965453000,0.063827212
