timestamp,ip_in_receives,ip_in_hdr_errors,ip_in_addr_errors,ip_in_unknown_protos,ip_in_discards,ip_in_delivers,ip_out_requests,ip_out_discards,ip_out_no_routes,ip_reasm_reqds,ip_reasm_oks,ip_reasm_fails,udp_in_datagrams,udp_no_ports,udp_in_errors,udp_out_datagrams,udp_rcvbuf_errors,udp_sndbuf_errors,udp_in_csum_errors,udp_ignored_multi,udp_mem_errors
1781837674,42448492,0,0,0,0,42448492,51291096,0,0,0,0,0,10172617,17310,29720166,51291019,29720166,0,0,0,0
1781837678,43448471,0,0,0,0,43448471,52291096,0,0,0,0,0,10172617,17310,30654608,52291019,30654608,0,0,0,0
1781837679,43448477,0,0,0,0,43448477,52291104,0,0,0,0,0,10172623,17310,30654608,52291027,30654608,0,0,0,0
1781837682,44448463,0,0,0,0,44448463,53291104,0,0,0,0,0,10172623,17310,31589057,53291027,31589057,0,0,0,0
1781837683,44448469,0,0,0,0,44448469,53291112,0,0,0,0,0,10172629,17310,31589057,53291035,31589057,0,0,0,0
1781837686,45448446,0,0,0,0,45448446,54291112,0,0,0,0,0,10172629,17310,32523497,54291035,32523497,0,0,0,0
1781837687,45448452,0,0,0,0,45448452,54291120,0,0,0,0,0,10172635,17310,32523497,54291043,32523497,0,0,0,0
1781837691,46448443,0,0,0,0,46448443,55291120,0,0,0,0,0,10172635,17310,33461807,55291043,33461807,0,0,0,0
1781837692,46448449,0,0,0,0,46448449,55291128,0,0,0,0,0,10172641,17310,33461807,55291051,33461807,0,0,0,0
1781837696,47448445,0,0,0,0,47448445,56291128,0,0,0,0,0,10172641,17310,34400122,56291051,34400122,0,0,0,0
1781837697,47448451,0,0,0,0,47448451,56291136,0,0,0,0,0,10172647,17310,34400122,56291059,34400122,0,0,0,0
1781837701,48448445,0,0,0,0,48448445,57291136,0,0,0,0,0,10172647,17310,35338435,57291059,35338435,0,0,0,0
1781837702,48448451,0,0,0,0,48448451,57291144,0,0,0,0,0,10172653,17310,35338435,57291067,35338435,0,0,0,0
1781837705,49448451,0,0,0,0,49448451,58291144,0,0,0,0,0,10172653,17310,36276754,58291067,36276754,0,0,0,0
1781837706,49448457,0,0,0,0,49448457,58291152,0,0,0,0,0,10172659,17310,36276754,58291075,36276754,0,0,0,0
1781837710,50448457,0,0,0,0,50448457,59291152,0,0,0,0,0,10172659,17310,37215073,59291075,37215073,0,0,0,0
1781837711,50448463,0,0,0,0,50448463,59291160,0,0,0,0,0,10172665,17310,37215073,59291083,37215073,0,0,0,0
1781837716,51448396,0,0,0,0,51448396,60291160,0,0,0,0,0,10172665,17310,38159817,60291083,38159817,0,0,0,0
1781837717,51448402,0,0,0,0,51448402,60291168,0,0,0,0,0,10172671,17310,38159817,60291091,38159817,0,0,0,0
1781837721,52448338,0,0,0,0,52448338,61291168,0,0,0,0,0,10172671,17310,39104564,61291091,39104564,0,0,0,0
1781837722,52448344,0,0,0,0,52448344,61291176,0,0,0,0,0,10172677,17310,39104564,61291099,39104564,0,0,0,0
1781837726,53448279,0,0,0,0,53448279,62291176,0,0,0,0,0,10172677,17310,40049310,62291099,40049310,0,0,0,0
1781837727,53448285,0,0,0,0,53448285,62291184,0,0,0,0,0,10172683,17310,40049310,62291107,40049310,0,0,0,0
1781837732,54448227,0,0,0,0,54448227,63291184,0,0,0,0,0,10172683,17310,40994063,63291107,40994063,0,0,0,0
1781837733,54448233,0,0,0,0,54448233,63291192,0,0,0,0,0,10172689,17310,40994063,63291115,40994063,0,0,0,0
1781837737,55448157,0,0,0,0,55448157,64291192,0,0,0,0,0,10172689,17310,41938798,64291115,41938798,0,0,0,0
1781837738,55448163,0,0,0,0,55448163,64291200,0,0,0,0,0,10172695,17310,41938798,64291123,41938798,0,0,0,0
1781837743,56448080,0,0,0,0,56448080,65291200,0,0,0,0,0,10172695,17310,42886286,65291123,42886286,0,0,0,0
1781837744,56448086,0,0,0,0,56448086,65291208,0,0,0,0,0,10172701,17310,42886286,65291131,42886286,0,0,0,0
1781837749,57447992,0,0,0,0,57447992,66291208,0,0,0,0,0,10172701,17310,43833763,66291131,43833763,0,0,0,0
1781837750,57447998,0,0,0,0,57447998,66291216,0,0,0,0,0,10172707,17310,43833763,66291139,43833763,0,0,0,0
1781837755,58447908,0,0,0,0,58447908,67291216,0,0,0,0,0,10172707,17310,44781244,67291139,44781244,0,0,0,0
1781837756,58447914,0,0,0,0,58447914,67291224,0,0,0,0,0,10172713,17310,44781244,67291147,44781244,0,0,0,0
1781837761,59447829,0,0,0,0,59447829,68291224,0,0,0,0,0,10172713,17310,45728730,68291147,45728730,0,0,0,0
1781837762,59447835,0,0,0,0,59447835,68291232,0,0,0,0,0,10172719,17310,45728730,68291155,45728730,0,0,0,0
1781837767,60447747,0,0,0,0,60447747,69291232,0,0,0,0,0,10172719,17310,46676213,69291155,46676213,0,0,0,0
1781837768,60447753,0,0,0,0,60447753,69291240,0,0,0,0,0,10172725,17310,46676213,69291163,46676213,0,0,0,0
1781837774,61447655,0,0,0,0,61447655,70291240,0,0,0,0,0,10172725,17310,47626182,70291163,47626182,0,0,0,0
1781837775,61447661,0,0,0,0,61447661,70291248,0,0,0,0,0,10172731,17310,47626182,70291171,47626182,0,0,0,0
1781837780,62447583,0,0,0,0,62447583,71291248,0,0,0,0,0,10172731,17310,48576171,71291171,48576171,0,0,0,0
1781837781,62447589,0,0,0,0,62447589,71291256,0,0,0,0,0,10172737,17310,48576171,71291179,48576171,0,0,0,0
1781837787,63447508,0,0,0,0,63447508,72291256,0,0,0,0,0,10172737,17310,49526157,72291179,49526157,0,0,0,0
1781837788,63447514,0,0,0,0,63447514,72291264,0,0,0,0,0,10172743,17310,49526157,72291187,49526157,0,0,0,0
1781837794,64447427,0,0,0,0,64447427,73291264,0,0,0,0,0,10172743,17310,50476137,73291187,50476137,0,0,0,0
1781837795,64447433,0,0,0,0,64447433,73291272,0,0,0,0,0,10172749,17310,50476137,73291195,50476137,0,0,0,0
1781837800,65447344,0,0,0,0,65447344,74291272,0,0,0,0,0,10172749,17310,51426115,74291195,51426115,0,0,0,0
1781837801,65447350,0,0,0,0,65447350,74291280,0,0,0,0,0,10172755,17310,51426115,74291203,51426115,0,0,0,0
1781837807,66447294,0,0,0,0,66447294,75291280,0,0,0,0,0,10172755,17310,52378396,75291203,52378396,0,0,0,0
1781837808,66447300,0,0,0,0,66447300,75291288,0,0,0,0,0,10172761,17310,52378396,75291211,52378396,0,0,0,0
1781837815,67447250,0,0,0,0,67447250,76291288,0,0,0,0,0,10172761,17310,53330683,76291211,53330683,0,0,0,0
1781837816,67447256,0,0,0,0,67447256,76291296,0,0,0,0,0,10172767,17310,53330683,76291219,53330683,0,0,0,0
1781837822,68447199,0,0,0,0,68447199,77291296,0,0,0,0,0,10172767,17310,54282963,77291219,54282963,0,0,0,0
1781837823,68447205,0,0,0,0,68447205,77291304,0,0,0,0,0,10172773,17310,54282963,77291227,54282963,0,0,0,0
1781837829,69447138,0,0,0,0,69447138,78291304,0,0,0,0,0,10172773,17310,55235233,78291227,55235233,0,0,0,0
1781837830,69447144,0,0,0,0,69447144,78291312,0,0,0,0,0,10172779,17310,55235233,78291235,55235233,0,0,0,0
1781837836,70447089,0,0,0,0,70447089,79291312,0,0,0,0,0,10172779,17310,56187515,79291235,56187515,0,0,0,0
1781837837,70447095,0,0,0,0,70447095,79291320,0,0,0,0,0,10172785,17310,56187515,79291243,56187515,0,0,0,0
1781837844,71447083,0,0,0,0,71447083,80291320,0,0,0,0,0,10172785,17310,57141912,80291243,57141912,0,0,0,0
1781837845,71447089,0,0,0,0,71447089,80291328,0,0,0,0,0,10172791,17310,57141912,80291251,57141912,0,0,0,0
1781837852,72447063,0,0,0,0,72447063,81291328,0,0,0,0,0,10172791,17310,58096295,81291251,58096295,0,0,0,0
1781837853,72447069,0,0,0,0,72447069,81291336,0,0,0,0,0,10172797,17310,58096295,81291259,58096295,0,0,0,0
1781837859,73447037,0,0,0,0,73447037,82291336,0,0,0,0,0,10172797,17310,59050672,82291259,59050672,0,0,0,0
1781837860,73447043,0,0,0,0,73447043,82291344,0,0,0,0,0,10172803,17310,59050672,82291267,59050672,0,0,0,0
1781837867,74447026,0,0,0,0,74447026,83291344,0,0,0,0,0,10172803,17310,60005064,83291267,60005064,0,0,0,0
1781837868,74447032,0,0,0,0,74447032,83291352,0,0,0,0,0,10172809,17310,60005064,83291275,60005064,0,0,0,0
1781837875,75447009,0,0,0,0,75447009,84291352,0,0,0,0,0,10172809,17310,60959450,84291275,60959450,0,0,0,0
1781837876,75447015,0,0,0,0,75447015,84291360,0,0,0,0,0,10172815,17310,60959450,84291283,60959450,0,0,0,0
1781837883,76446969,0,0,0,0,76446969,85291360,0,0,0,0,0,10172815,17310,61915713,85291283,61915713,0,0,0,0
1781837884,76446975,0,0,0,0,76446975,85291368,0,0,0,0,0,10172821,17310,61915713,85291291,61915713,0,0,0,0
1781837892,77446918,0,0,0,0,77446918,86291368,0,0,0,0,0,10172821,17310,62871965,86291291,62871965,0,0,0,0
1781837893,77446924,0,0,0,0,77446924,86291376,0,0,0,0,0,10172827,17310,62871965,86291299,62871965,0,0,0,0
1781837900,78446866,0,0,0,0,78446866,87291376,0,0,0,0,0,10172827,17310,63828216,87291299,63828216,0,0,0,0
1781837901,78446872,0,0,0,0,78446872,87291384,0,0,0,0,0,10172833,17310,63828216,87291307,63828216,0,0,0,0
1781837908,79446821,0,0,0,0,79446821,88291384,0,0,0,0,0,10172833,17310,64784474,88291307,64784474,0,0,0,0
1781837909,79446827,0,0,0,0,79446827,88291392,0,0,0,0,0,10172839,17310,64784474,88291315,64784474,0,0,0,0
1781837917,80446759,0,0,0,0,80446759,89291392,0,0,0,0,0,10172839,17310,65740715,89291315,65740715,0,0,0,0
1781837918,80446765,0,0,0,0,80446765,89291400,0,0,0,0,0,10172845,17310,65740715,89291323,65740715,0,0,0,0
1781837926,81446664,0,0,0,0,81446664,90291400,0,0,0,0,0,10172845,17310,66700284,90291323,66700284,0,0,0,0
1781837927,81446670,0,0,0,0,81446670,90291408,0,0,0,0,0,10172851,17310,66700284,90291331,66700284,0,0,0,0
1781837935,82446607,0,0,0,0,82446607,91291408,0,0,0,0,0,10172851,17310,67659891,91291331,67659891,0,0,0,0
1781837936,82446613,0,0,0,0,82446613,91291416,0,0,0,0,0,10172857,17310,67659891,91291339,67659891,0,0,0,0
1781837944,83446530,0,0,0,0,83446530,92291416,0,0,0,0,0,10172857,17310,68619478,92291339,68619478,0,0,0,0
1781837945,83446536,0,0,0,0,83446536,92291424,0,0,0,0,0,10172863,17310,68619478,92291347,68619478,0,0,0,0
1781837953,84446422,0,0,0,0,84446422,93291424,0,0,0,0,0,10172863,17310,69579034,93291347,69579034,0,0,0,0
1781837954,84446428,0,0,0,0,84446428,93291432,0,0,0,0,0,10172869,17310,69579034,93291355,69579034,0,0,0,0
1781837962,85446335,0,0,0,0,85446335,94291432,0,0,0,0,0,10172869,17310,70538611,94291355,70538611,0,0,0,0
1781837963,85446341,0,0,0,0,85446341,94291440,0,0,0,0,0,10172875,17310,70538611,94291363,70538611,0,0,0,0
1781837971,86446218,0,0,0,0,86446218,95291440,0,0,0,0,0,10172875,17310,71499651,95291363,71499651,0,0,0,0
1781837972,86446224,0,0,0,0,86446224,95291448,0,0,0,0,0,10172881,17310,71499651,95291371,71499651,0,0,0,0
1781837981,87446109,0,0,0,0,87446109,96291448,0,0,0,0,0,10172881,17310,72460699,96291371,72460699,0,0,0,0
1781837982,87446115,0,0,0,0,87446115,96291456,0,0,0,0,0,10172887,17310,72460699,96291379,72460699,0,0,0,0
1781837990,88446039,0,0,0,0,88446039,97291456,0,0,0,0,0,10172887,17310,73421786,97291379,73421786,0,0,0,0
1781837991,88446045,0,0,0,0,88446045,97291464,0,0,0,0,0,10172893,17310,73421786,97291387,73421786,0,0,0,0
1781838000,89445946,0,0,0,0,89445946,98291464,0,0,0,0,0,10172893,17310,74382850,98291387,74382850,0,0,0,0
1781838001,89445952,0,0,0,0,89445952,98291472,0,0,0,0,0,10172899,17310,74382850,98291395,74382850,0,0,0,0
1781838009,90445873,0,0,0,0,90445873,99291472,0,0,0,0,0,10172899,17310,75343934,99291395,75343934,0,0,0,0
1781838010,90445879,0,0,0,0,90445879,99291480,0,0,0,0,0,10172905,17310,75343934,99291403,75343934,0,0,0,0
1781838020,91445798,0,0,0,0,91445798,100291480,0,0,0,0,0,10172905,17310,76306403,100291403,76306403,0,0,0,0
1781838021,91445804,0,0,0,0,91445804,100291488,0,0,0,0,0,10172911,17310,76306403,100291411,76306403,0,0,0,0
1781838030,92445735,0,0,0,0,92445735,101291488,0,0,0,0,0,10172911,17310,77268884,101291411,77268884,0,0,0,0
1781838031,92445741,0,0,0,0,92445741,101291496,0,0,0,0,0,10172917,17310,77268884,101291419,77268884,0,0,0,0
1781838040,93445678,0,0,0,0,93445678,102291496,0,0,0,0,0,10172917,17310,78231371,102291419,78231371,0,0,0,0
1781838041,93445684,0,0,0,0,93445684,102291504,0,0,0,0,0,10172923,17310,78231371,102291427,78231371,0,0,0,0
1781838050,94445623,0,0,0,0,94445623,103291504,0,0,0,0,0,10172923,17310,79193860,103291427,79193860,0,0,0,0
1781838051,94445629,0,0,0,0,94445629,103291512,0,0,0,0,0,10172929,17310,79193860,103291435,79193860,0,0,0,0
1781838060,95445565,0,0,0,0,95445565,104291512,0,0,0,0,0,10172929,17310,80156346,104291435,80156346,0,0,0,0
1781838061,95445571,0,0,0,0,95445571,104291520,0,0,0,0,0,10172935,17310,80156346,104291443,80156346,0,0,0,0
1781838071,96445520,0,0,0,0,96445520,105291520,0,0,0,0,0,10172935,17310,81120137,105291443,81120137,0,0,0,0
1781838072,96445526,0,0,0,0,96445526,105291528,0,0,0,0,0,10172941,17310,81120137,105291451,81120137,0,0,0,0
1781838082,97445493,0,0,0,0,97445493,106291528,0,0,0,0,0,10172941,17310,82083946,106291451,82083946,0,0,0,0
1781838083,97445499,0,0,0,0,97445499,106291536,0,0,0,0,0,10172947,17310,82083946,106291459,82083946,0,0,0,0
1781838092,98445451,0,0,0,0,98445451,107291536,0,0,0,0,0,10172947,17310,83047740,107291459,83047740,0,0,0,0
1781838093,98445457,0,0,0,0,98445457,107291544,0,0,0,0,0,10172953,17310,83047740,107291467,83047740,0,0,0,0
1781838103,99445416,0,0,0,0,99445416,108291544,0,0,0,0,0,10172953,17310,84011541,108291467,84011541,0,0,0,0
1781838104,99445422,0,0,0,0,99445422,108291552,0,0,0,0,0,10172959,17310,84011541,108291475,84011541,0,0,0,0
1781838114,100445380,0,0,0,0,100445380,109291552,0,0,0,0,0,10172959,17310,84975341,109291475,84975341,0,0,0,0
1781838115,100445386,0,0,0,0,100445386,109291560,0,0,0,0,0,10172965,17310,84975341,109291483,84975341,0,0,0,0
1781838125,101445330,0,0,0,0,101445330,110291560,0,0,0,0,0,10172965,17310,85940332,110291483,85940332,0,0,0,0
1781838126,101445336,0,0,0,0,101445336,110291568,0,0,0,0,0,10172971,17310,85940332,110291491,85940332,0,0,0,0
1781838137,102445277,0,0,0,0,102445277,111291568,0,0,0,0,0,10172971,17310,86905320,111291491,86905320,0,0,0,0
1781838138,102445283,0,0,0,0,102445283,111291576,0,0,0,0,0,10172977,17310,86905320,111291499,86905320,0,0,0,0
1781838148,103445232,0,0,0,0,103445232,112291576,0,0,0,0,0,10172977,17310,87870316,112291499,87870316,0,0,0,0
1781838149,103445238,0,0,0,0,103445238,112291584,0,0,0,0,0,10172983,17310,87870316,112291507,87870316,0,0,0,0
1781838159,104445183,0,0,0,0,104445183,113291584,0,0,0,0,0,10172983,17310,88835308,113291507,88835308,0,0,0,0
1781838160,104445189,0,0,0,0,104445189,113291592,0,0,0,0,0,10172989,17310,88835308,113291515,88835308,0,0,0,0
1781838171,105445138,0,0,0,0,105445138,114291592,0,0,0,0,0,10172989,17310,89800304,114291515,89800304,0,0,0,0
1781838172,105445144,0,0,0,0,105445144,114291600,0,0,0,0,0,10172995,17310,89800304,114291523,89800304,0,0,0,0
1781838182,106445079,0,0,0,0,106445079,115291600,0,0,0,0,0,10172995,17310,90766413,115291523,90766413,0,0,0,0
1781838183,106445085,0,0,0,0,106445085,115291608,0,0,0,0,0,10173001,17310,90766413,115291531,90766413,0,0,0,0
1781838194,107445019,0,0,0,0,107445019,116291608,0,0,0,0,0,10173001,17310,91732521,116291531,91732521,0,0,0,0
1781838195,107445025,0,0,0,0,107445025,116291616,0,0,0,0,0,10173007,17310,91732521,116291539,91732521,0,0,0,0
1781838206,108444952,0,0,0,0,108444952,117291616,0,0,0,0,0,10173007,17310,92698622,117291539,92698622,0,0,0,0
1781838207,108444958,0,0,0,0,108444958,117291624,0,0,0,0,0,10173013,17310,92698622,117291547,92698622,0,0,0,0
1781838218,109444894,0,0,0,0,109444894,118291624,0,0,0,0,0,10173013,17310,93664732,118291547,93664732,0,0,0,0
1781838219,109444900,0,0,0,0,109444900,118291632,0,0,0,0,0,10173019,17310,93664732,118291555,93664732,0,0,0,0
1781838230,110444824,0,0,0,0,110444824,119291632,0,0,0,0,0,10173019,17310,94630830,119291555,94630830,0,0,0,0
1781838231,110444830,0,0,0,0,110444830,119291640,0,0,0,0,0,10173025,17310,94630830,119291563,94630830,0,0,0,0
1781838243,111444703,0,0,0,0,111444703,120291640,0,0,0,0,0,10173025,17310,95597934,120291563,95597934,0,0,0,0
1781838244,111444709,0,0,0,0,111444709,120291648,0,0,0,0,0,10173031,17310,95597934,120291571,95597934,0,0,0,0
1781838255,112444618,0,0,0,0,112444618,121291648,0,0,0,0,0,10173031,17310,96565074,121291571,96565074,0,0,0,0
1781838256,112444624,0,0,0,0,112444624,121291656,0,0,0,0,0,10173037,17310,96565074,121291579,96565074,0,0,0,0
1781838268,113444528,0,0,0,0,113444528,122291656,0,0,0,0,0,10173037,17310,97532209,122291579,97532209,0,0,0,0
1781838269,113444534,0,0,0,0,113444534,122291664,0,0,0,0,0,10173043,17310,97532209,122291587,97532209,0,0,0,0
1781838280,114444450,0,0,0,0,114444450,123291664,0,0,0,0,0,10173043,17310,98499356,123291587,98499356,0,0,0,0
1781838281,114444456,0,0,0,0,114444456,123291672,0,0,0,0,0,10173049,17310,98499356,123291595,98499356,0,0,0,0
1781838293,115444372,0,0,0,0,115444372,124291672,0,0,0,0,0,10173049,17310,99466503,124291595,99466503,0,0,0,0
1781838294,115444378,0,0,0,0,115444378,124291680,0,0,0,0,0,10173055,17310,99466503,124291603,99466503,0,0,0,0
1781838306,116444339,0,0,0,0,116444339,125291680,0,0,0,0,0,10173055,17310,100435623,125291603,100435623,0,0,0,0
1781838307,116444345,0,0,0,0,116444345,125291688,0,0,0,0,0,10173061,17310,100435623,125291611,100435623,0,0,0,0
1781838319,117444288,0,0,0,0,117444288,126291688,0,0,0,0,0,10173061,17310,101404725,126291611,101404725,0,0,0,0
1781838320,117444294,0,0,0,0,117444294,126291696,0,0,0,0,0,10173067,17310,101404725,126291619,101404725,0,0,0,0
1781838332,118444261,0,0,0,0,118444261,127291696,0,0,0,0,0,10173067,17310,102373851,127291619,102373851,0,0,0,0
1781838333,118444267,0,0,0,0,118444267,127291704,0,0,0,0,0,10173073,17310,102373851,127291627,102373851,0,0,0,0
1781838345,119444195,0,0,0,0,119444195,128291704,0,0,0,0,0,10173073,17310,103342938,128291627,103342938,0,0,0,0
1781838346,119444201,0,0,0,0,119444201,128291712,0,0,0,0,0,10173079,17310,103342938,128291635,103342938,0,0,0,0
1781838358,120444151,0,0,0,0,120444151,129291712,0,0,0,0,0,10173079,17310,104312047,129291635,104312047,0,0,0,0
1781838359,120444157,0,0,0,0,120444157,129291722,0,0,0,0,0,10173085,17310,104312047,129291645,104312047,0,0,0,0
1781838362,121444157,0,0,0,0,121444157,129291723,0,0,0,0,0,11173085,17310,104312047,129291646,104312047,0,0,0,0
1781838362,121444161,0,0,0,0,121444161,129291731,0,0,0,0,0,11173089,17310,104312047,129291654,104312047,0,0,0,0
1781838365,122444161,0,0,0,0,122444161,129291732,0,0,0,0,0,12173089,17310,104312047,129291655,104312047,0,0,0,0
1781838365,122444165,0,0,0,0,122444165,129291740,0,0,0,0,0,12173093,17310,104312047,129291663,104312047,0,0,0,0
1781838368,123444165,0,0,0,0,123444165,129291741,0,0,0,0,0,13173093,17310,104312047,129291664,104312047,0,0,0,0
1781838368,123444169,0,0,0,0,123444169,129291749,0,0,0,0,0,13173097,17310,104312047,129291672,104312047,0,0,0,0
1781838371,124444169,0,0,0,0,124444169,129291750,0,0,0,0,0,14173097,17310,104312047,129291673,104312047,0,0,0,0
1781838371,124444173,0,0,0,0,124444173,129291758,0,0,0,0,0,14173101,17310,104312047,129291681,104312047,0,0,0,0
1781838374,125444173,0,0,0,0,125444173,129291759,0,0,0,0,0,15173101,17310,104312047,129291682,104312047,0,0,0,0
1781838374,125444177,0,0,0,0,125444177,129291767,0,0,0,0,0,15173105,17310,104312047,129291690,104312047,0,0,0,0
1781838378,126444177,0,0,0,0,126444177,129291768,0,0,0,0,0,16173105,17310,104312047,129291691,104312047,0,0,0,0
1781838378,126444181,0,0,0,0,126444181,129291776,0,0,0,0,0,16173109,17310,104312047,129291699,104312047,0,0,0,0
1781838381,127444181,0,0,0,0,127444181,129291777,0,0,0,0,0,17173109,17310,104312047,129291700,104312047,0,0,0,0
1781838382,127444185,0,0,0,0,127444185,129291785,0,0,0,0,0,17173113,17310,104312047,129291708,104312047,0,0,0,0
1781838385,128444185,0,0,0,0,128444185,129291786,0,0,0,0,0,18173113,17310,104312047,129291709,104312047,0,0,0,0
1781838385,128444189,0,0,0,0,128444189,129291794,0,0,0,0,0,18173117,17310,104312047,129291717,104312047,0,0,0,0
1781838389,129444189,0,0,0,0,129444189,129291795,0,0,0,0,0,19173117,17310,104312047,129291718,104312047,0,0,0,0
1781838389,129444193,0,0,0,0,129444193,129291803,0,0,0,0,0,19173121,17310,104312047,129291726,104312047,0,0,0,0
1781838392,130444193,0,0,0,0,130444193,129291804,0,0,0,0,0,20173121,17310,104312047,129291727,104312047,0,0,0,0
1781838393,130444197,0,0,0,0,130444197,129291812,0,0,0,0,0,20173125,17310,104312047,129291735,104312047,0,0,0,0
1781838397,131444197,0,0,0,0,131444197,129291813,0,0,0,0,0,21173125,17310,104312047,129291736,104312047,0,0,0,0
1781838397,131444201,0,0,0,0,131444201,129291821,0,0,0,0,0,21173129,17310,104312047,129291744,104312047,0,0,0,0
1781838401,132444201,0,0,0,0,132444201,129291822,0,0,0,0,0,22173129,17310,104312047,129291745,104312047,0,0,0,0
1781838401,132444205,0,0,0,0,132444205,129291830,0,0,0,0,0,22173133,17310,104312047,129291753,104312047,0,0,0,0
1781838405,133444205,0,0,0,0,133444205,129291831,0,0,0,0,0,23173133,17310,104312047,129291754,104312047,0,0,0,0
1781838406,133444209,0,0,0,0,133444209,129291839,0,0,0,0,0,23173137,17310,104312047,129291762,104312047,0,0,0,0
1781838409,134444209,0,0,0,0,134444209,129291840,0,0,0,0,0,24173137,17310,104312047,129291763,104312047,0,0,0,0
1781838410,134444213,0,0,0,0,134444213,129291848,0,0,0,0,0,24173141,17310,104312047,129291771,104312047,0,0,0,0
1781838414,135444213,0,0,0,0,135444213,129291849,0,0,0,0,0,25173141,17310,104312047,129291772,104312047,0,0,0,0
1781838414,135444217,0,0,0,0,135444217,129291857,0,0,0,0,0,25173145,17310,104312047,129291780,104312047,0,0,0,0
1781838419,136444217,0,0,0,0,136444217,129291858,0,0,0,0,0,26173145,17310,104312047,129291781,104312047,0,0,0,0
1781838419,136444221,0,0,0,0,136444221,129291866,0,0,0,0,0,26173149,17310,104312047,129291789,104312047,0,0,0,0
1781838423,137444221,0,0,0,0,137444221,129291867,0,0,0,0,0,27173149,17310,104312047,129291790,104312047,0,0,0,0
1781838424,137444225,0,0,0,0,137444225,129291875,0,0,0,0,0,27173153,17310,104312047,129291798,104312047,0,0,0,0
1781838428,138444225,0,0,0,0,138444225,129291876,0,0,0,0,0,28173153,17310,104312047,129291799,104312047,0,0,0,0
1781838429,138444229,0,0,0,0,138444229,129291884,0,0,0,0,0,28173157,17310,104312047,129291807,104312047,0,0,0,0
1781838433,139444229,0,0,0,0,139444229,129291885,0,0,0,0,0,29173157,17310,104312047,129291808,104312047,0,0,0,0
1781838434,139444233,0,0,0,0,139444233,129291893,0,0,0,0,0,29173161,17310,104312047,129291816,104312047,0,0,0,0
1781838438,140444233,0,0,0,0,140444233,129291894,0,0,0,0,0,30173161,17310,104312047,129291817,104312047,0,0,0,0
1781838438,140444237,0,0,0,0,140444237,129291902,0,0,0,0,0,30173165,17310,104312047,129291825,104312047,0,0,0,0
1781838444,141444237,0,0,0,0,141444237,129291903,0,0,0,0,0,31173165,17310,104312047,129291826,104312047,0,0,0,0
1781838444,141444241,0,0,0,0,141444241,129291911,0,0,0,0,0,31173169,17310,104312047,129291834,104312047,0,0,0,0
1781838449,142444241,0,0,0,0,142444241,129291912,0,0,0,0,0,32173169,17310,104312047,129291835,104312047,0,0,0,0
1781838449,142444245,0,0,0,0,142444245,129291920,0,0,0,0,0,32173173,17310,104312047,129291843,104312047,0,0,0,0
1781838454,143444245,0,0,0,0,143444245,129291921,0,0,0,0,0,33173173,17310,104312047,129291844,104312047,0,0,0,0
1781838455,143444249,0,0,0,0,143444249,129291929,0,0,0,0,0,33173177,17310,104312047,129291852,104312047,0,0,0,0
1781838460,144444249,0,0,0,0,144444249,129291930,0,0,0,0,0,34173177,17310,104312047,129291853,104312047,0,0,0,0
