direction,payload_size,runs,goodput_mbps_mean,goodput_mbps_std,pps_mean,pps_std,lost_pct_mean,lost_pct_std,lost_packets_mean,lost_packets_std,theoretical_goodput_mbps,theoretical_pps
nic-to-corundum,896,3,8847.986575567,0.046138514,1234373.193834953,6.535907718,0.000000000,0.000000000,0.000000000,0.000000000,9313.929313929,1299376.299376299
nic-to-corundum,960,3,8888.609398095,0.065127537,1157371.015376985,8.480148075,0.000000000,0.000000000,0.000000000,0.000000000,9356.725146199,1218323.586744639
nic-to-corundum,1024,3,8924.472202913,0.011092008,1089413.110707206,1.354004845,0.000000000,0.000000000,0.000000000,0.000000000,9394.495412844,1146788.990825688
nic-to-corundum,1088,3,8956.365319554,0.038147464,1028994.177338478,4.382750888,0.000000000,0.000000000,0.000000000,0.000000000,9428.076256499,1083188.908145581
nic-to-corundum,1152,3,8984.970778435,0.041167613,974931.725090552,4.466971902,0.000000000,0.000000000,0.000000000,0.000000000,9458.128078818,1026272.577996716
nic-to-corundum,1216,3,9010.644014619,0.089781398,926258.636371159,9.229173305,0.000000000,0.000000000,0.000000000,0.000000000,9485.179407176,975039.001560062
nic-to-corundum,1280,3,9033.912064188,0.028549206,882217.975018325,2.788008369,0.000000000,0.000000000,0.000000000,0.000000000,9509.658246657,928677.563150074
nic-to-corundum,1344,3,9055.064049530,0.023110870,842174.922459802,2.247421025,0.000000000,0.000000000,0.000000000,0.000000000,9531.914893617,886524.822695035
nic-to-corundum,1408,3,9074.336112208,0.021573025,805605.190261322,2.018120290,0.000000000,0.000000000,0.000000000,0.000000000,9552.238805970,848032.564450475
nic-to-corundum,1472,3,9092.068327466,0.024672500,772084.806603406,2.262535236,0.000000000,0.000000000,0.000000000,0.000000000,9570.871261378,812743.823146944
