timestamp,direction,payload_size,repeat,sent,received,lost,lost_pct,min_ms,avg_ms,max_ms,stddev_ms,returncode
1782513766,corundum-to-nic,448,2,1000.0,1000.0,0.0,0.0,0.036,0.062,0.23,0.008,0
1782513774,nic-to-corundum,448,3,1000.0,1000.0,0.0,0.0,0.054,0.065,0.072,0.001,0
1782513783,corundum-to-nic,448,3,1000.0,1000.0,0.0,0.0,0.029,0.06,0.072,0.004,0
1782513791,nic-to-corundum,512,1,1000.0,1000.0,0.0,0.0,0.039,0.065,0.076,0.003,0
1782513800,corundum-to-nic,512,1,1000.0,1000.0,0.0,0.0,0.031,0.061,0.075,0.003,0
1782513808,nic-to-corundum,512,2,1000.0,1000.0,0.0,0.0,0.041,0.062,0.081,0.004,0
1782513816,corundum-to-nic,512,2,1000.0,1000.0,0.0,0.0,0.027,0.059,0.07,0.004,0
1782513825,nic-to-corundum,512,3,1000.0,1000.0,0.0,0.0,0.037,0.062,0.07,0.004,0
1782513833,corundum-to-nic,512,3,1000.0,1000.0,0.0,0.0,0.029,0.061,0.08,0.002,0
1782513842,nic-to-corundum,576,1,1000.0,1000.0,0.0,0.0,0.053,0.066,0.077,0.001,0
1782513850,corundum-to-nic,576,1,1000.0,1000.0,0.0,0.0,0.039,0.062,0.07,0.002,0
1782513858,nic-to-corundum,576,2,1000.0,1000.0,0.0,0.0,0.042,0.06,0.081,0.006,0
1782513867,corundum-to-nic,576,2,1000.0,1000.0,0.0,0.0,0.036,0.061,0.071,0.002,0
1782513875,nic-to-corundum,576,3,1000.0,1000.0,0.0,0.0,0.03,0.062,0.072,0.004,0
1782513884,corundum-to-nic,576,3,1000.0,1000.0,0.0,0.0,0.036,0.061,0.075,0.002,0
1782513892,nic-to-corundum,640,1,1000.0,1000.0,0.0,0.0,0.057,0.068,0.074,0.001,0
1782513900,corundum-to-nic,640,1,1000.0,1000.0,0.0,0.0,0.037,0.06,0.076,0.004,0
1782513909,nic-to-corundum,640,2,1000.0,1000.0,0.0,0.0,0.058,0.068,0.082,0.001,0
1782513917,corundum-to-nic,640,2,1000.0,1000.0,0.0,0.0,0.031,0.061,0.077,0.002,0
1782513926,nic-to-corundum,640,3,1000.0,1000.0,0.0,0.0,0.037,0.064,0.083,0.004,0
1782513934,corundum-to-nic,640,3,1000.0,1000.0,0.0,0.0,0.043,0.062,0.078,0.002,0
1782513942,nic-to-corundum,704,1,1000.0,1000.0,0.0,0.0,0.057,0.07,0.076,0.001,0
1782513951,corundum-to-nic,704,1,1000.0,1000.0,0.0,0.0,0.034,0.061,0.08,0.003,0
1782513959,nic-to-corundum,704,2,1000.0,1000.0,0.0,0.0,0.035,0.065,0.079,0.003,0
1782513968,corundum-to-nic,704,2,1000.0,1000.0,0.0,0.0,0.04,0.062,0.068,0.002,0
1782513976,nic-to-corundum,704,3,1000.0,1000.0,0.0,0.0,0.042,0.063,0.078,0.004,0
1782513984,corundum-to-nic,704,3,1000.0,1000.0,0.0,0.0,0.043,0.062,0.077,0.002,0
1782513993,nic-to-corundum,768,1,1000.0,1000.0,0.0,0.0,0.034,0.063,0.082,0.004,0
1782514001,corundum-to-nic,768,1,1000.0,1000.0,0.0,0.0,0.03,0.062,0.075,0.002,0
1782514010,nic-to-corundum,768,2,1000.0,1000.0,0.0,0.0,0.058,0.072,0.08,0.001,0
1782514018,corundum-to-nic,768,2,1000.0,1000.0,0.0,0.0,0.027,0.062,0.076,0.002,0
1782514026,nic-to-corundum,768,3,1000.0,1000.0,0.0,0.0,0.041,0.071,0.084,0.004,0
1782514035,corundum-to-nic,768,3,1000.0,1000.0,0.0,0.0,0.039,0.061,0.088,0.003,0
1782514043,nic-to-corundum,832,1,1000.0,1000.0,0.0,0.0,0.047,0.062,0.079,0.005,0
1782514052,corundum-to-nic,832,1,1000.0,1000.0,0.0,0.0,0.038,0.062,0.079,0.002,0
1782514060,nic-to-corundum,832,2,1000.0,1000.0,0.0,0.0,0.058,0.072,0.081,0.001,0
1782514069,corundum-to-nic,832,2,1000.0,1000.0,0.0,0.0,0.045,0.062,0.075,0.002,0
1782514077,nic-to-corundum,832,3,1000.0,1000.0,0.0,0.0,0.043,0.063,0.086,0.005,0
1782514085,corundum-to-nic,832,3,1000.0,1000.0,0.0,0.0,0.04,0.061,0.072,0.003,0
1782514094,nic-to-corundum,896,1,1000.0,1000.0,0.0,0.0,0.029,0.062,0.084,0.005,0
1782514102,corundum-to-nic,896,1,1000.0,1000.0,0.0,0.0,0.042,0.062,0.068,0.002,0
1782514111,nic-to-corundum,896,2,1000.0,1000.0,0.0,0.0,0.049,0.064,0.082,0.004,0
1782514119,corundum-to-nic,896,2,1000.0,1000.0,0.0,0.0,0.036,0.062,0.068,0.002,0
1782514127,nic-to-corundum,896,3,1000.0,1000.0,0.0,0.0,0.035,0.061,0.077,0.004,0
1782514136,corundum-to-nic,896,3,1000.0,1000.0,0.0,0.0,0.032,0.061,0.159,0.005,0
1782514144,nic-to-corundum,960,1,1000.0,1000.0,0.0,0.0,0.042,0.065,0.084,0.003,0
1782514153,corundum-to-nic,960,1,1000.0,1000.0,0.0,0.0,0.039,0.063,0.08,0.002,0
1782514161,nic-to-corundum,960,2,1000.0,1000.0,0.0,0.0,0.063,0.078,0.082,0.002,0
1782514169,corundum-to-nic,960,2,1000.0,1000.0,0.0,0.0,0.029,0.062,0.072,0.002,0
1782514178,nic-to-corundum,960,3,1000.0,1000.0,0.0,0.0,0.042,0.065,0.076,0.003,0
1782514186,corundum-to-nic,960,3,1000.0,1000.0,0.0,0.0,0.041,0.063,0.074,0.002,0
1782514195,nic-to-corundum,1024,1,1000.0,1000.0,0.0,0.0,0.04,0.06,0.086,0.008,0
1782514203,corundum-to-nic,1024,1,1000.0,1000.0,0.0,0.0,0.043,0.062,0.077,0.002,0
1782514211,nic-to-corundum,1024,2,1000.0,1000.0,0.0,0.0,0.059,0.079,0.087,0.002,0
1782514220,corundum-to-nic,1024,2,1000.0,1000.0,0.0,0.0,0.046,0.063,0.072,0.002,0
1782514228,nic-to-corundum,1024,3,1000.0,1000.0,0.0,0.0,0.055,0.079,0.087,0.002,0
1782514237,corundum-to-nic,1024,3,1000.0,1000.0,0.0,0.0,0.04,0.063,0.074,0.002,0
1782514245,nic-to-corundum,1088,1,1000.0,1000.0,0.0,0.0,0.038,0.064,0.076,0.006,0
1782514253,corundum-to-nic,1088,1,1000.0,1000.0,0.0,0.0,0.03,0.062,0.072,0.004,0
1782514262,nic-to-corundum,1088,2,1000.0,1000.0,0.0,0.0,0.055,0.081,0.085,0.002,0
1782514270,corundum-to-nic,1088,2,1000.0,1000.0,0.0,0.0,0.039,0.063,0.068,0.002,0
1782514279,nic-to-corundum,1088,3,1000.0,1000.0,0.0,0.0,0.037,0.056,0.085,0.004,0
1782514287,corundum-to-nic,1088,3,1000.0,1000.0,0.0,0.0,0.041,0.063,0.076,0.002,0
1782514295,nic-to-corundum,1152,1,1000.0,1000.0,0.0,0.0,0.067,0.081,0.086,0.002,0
1782514304,corundum-to-nic,1152,1,1000.0,1000.0,0.0,0.0,0.037,0.063,0.076,0.002,0
1782514312,nic-to-corundum,1152,2,1000.0,1000.0,0.0,0.0,0.032,0.065,0.083,0.003,0
1782514321,corundum-to-nic,1152,2,1000.0,1000.0,0.0,0.0,0.042,0.063,0.077,0.002,0
1782514329,nic-to-corundum,1152,3,1000.0,1000.0,0.0,0.0,0.042,0.065,0.08,0.004,0
1782514338,corundum-to-nic,1152,3,1000.0,1000.0,0.0,0.0,0.037,0.062,0.071,0.003,0
1782514346,nic-to-corundum,1216,1,1000.0,1000.0,0.0,0.0,0.038,0.062,0.082,0.005,0
1782514354,corundum-to-nic,1216,1,1000.0,1000.0,0.0,0.0,0.045,0.063,0.069,0.002,0
1782514363,nic-to-corundum,1216,2,1000.0,1000.0,0.0,0.0,0.057,0.082,0.089,0.003,0
1782514371,corundum-to-nic,1216,2,1000.0,1000.0,0.0,0.0,0.038,0.063,0.071,0.002,0
1782514380,nic-to-corundum,1216,3,1000.0,1000.0,0.0,0.0,0.04,0.065,0.072,0.003,0
1782514388,corundum-to-nic,1216,3,1000.0,1000.0,0.0,0.0,0.044,0.063,0.132,0.002,0
1782514396,nic-to-corundum,1280,1,1000.0,1000.0,0.0,0.0,0.041,0.061,0.081,0.005,0
1782514405,corundum-to-nic,1280,1,1000.0,1000.0,0.0,0.0,0.043,0.06,0.079,0.002,0
1782514413,nic-to-corundum,1280,2,1000.0,1000.0,0.0,0.0,0.035,0.061,0.077,0.004,0
1782514422,corundum-to-nic,1280,2,1000.0,1000.0,0.0,0.0,0.04,0.055,0.07,0.003,0
1782514430,nic-to-corundum,1280,3,1000.0,1000.0,0.0,0.0,0.036,0.064,0.081,0.003,0
1782514438,corundum-to-nic,1280,3,1000.0,1000.0,0.0,0.0,0.045,0.059,0.068,0.003,0
1782514447,nic-to-corundum,1344,1,1000.0,1000.0,0.0,0.0,0.045,0.062,0.08,0.003,0
1782514455,corundum-to-nic,1344,1,1000.0,1000.0,0.0,0.0,0.045,0.06,0.107,0.003,0
1782514464,nic-to-corundum,1344,2,1000.0,1000.0,0.0,0.0,0.04,0.057,0.092,0.005,0
1782514472,corundum-to-nic,1344,2,1000.0,1000.0,0.0,0.0,0.032,0.058,0.099,0.004,0
1782514480,nic-to-corundum,1344,3,1000.0,1000.0,0.0,0.0,0.051,0.085,0.098,0.003,0
1782514489,corundum-to-nic,1344,3,1000.0,1000.0,0.0,0.0,0.044,0.059,0.069,0.003,0
1782514497,nic-to-corundum,1408,1,1000.0,1000.0,0.0,0.0,0.042,0.06,0.072,0.004,0
1782514506,corundum-to-nic,1408,1,1000.0,1000.0,0.0,0.0,0.041,0.059,0.077,0.004,0
1782514514,nic-to-corundum,1408,2,1000.0,1000.0,0.0,0.0,0.06,0.085,0.088,0.003,0
1782514522,corundum-to-nic,1408,2,1000.0,1000.0,0.0,0.0,0.045,0.061,0.069,0.001,0
1782514531,nic-to-corundum,1408,3,1000.0,1000.0,0.0,0.0,0.038,0.062,0.074,0.004,0
1782514539,corundum-to-nic,1408,3,1000.0,1000.0,0.0,0.0,0.045,0.061,0.078,0.002,0
1782514548,nic-to-corundum,1472,1,1000.0,1000.0,0.0,0.0,0.046,0.062,0.077,0.004,0
1782514556,corundum-to-nic,1472,1,1000.0,1000.0,0.0,0.0,0.037,0.06,0.072,0.003,0
1782514564,nic-to-corundum,1472,2,1000.0,1000.0,0.0,0.0,0.054,0.086,0.091,0.003,0
1782514573,corundum-to-nic,1472,2,1000.0,1000.0,0.0,0.0,0.042,0.06,0.074,0.004,0
1782514581,nic-to-corundum,1472,3,1000.0,1000.0,0.0,0.0,0.051,0.086,0.091,0.003,0
1782514590,corundum-to-nic,1472,3,1000.0,1000.0,0.0,0.0,0.041,0.059,0.082,0.004,0
