direction,payload_size,runs,goodput_mbps_mean,goodput_mbps_std,pps_mean,pps_std,lost_pct_mean,lost_pct_std,lost_packets_mean,lost_packets_std,theoretical_goodput_mbps,theoretical_pps
corundum-to-nic,1280,1,9356.587815981,0.000000000,922232.206931470,0.000000000,0.921994262,0.000000000,51020.000000000,0.000000000,9509.658246657,928677.563150074
corundum-to-nic,1344,1,9385.301111932,0.000000000,879865.212889338,0.000000000,0.792887875,0.000000000,41860.000000000,0.000000000,9531.914893617,886524.822695035
corundum-to-nic,1408,1,9411.659531789,0.000000000,848021.655122967,0.000000000,1.470421765,0.000000000,74820.000000000,0.000000000,9552.238805970,848032.564450475
corundum-to-nic,1472,1,9435.776397954,0.000000000,805732.227719183,0.000000000,0.553590218,0.000000000,26764.000000000,0.000000000,9570.871261378,812743.823146944
nic-to-corundum,256,1,4249.129645512,0.000000000,3500555.309825217,0.000000000,40.730251315,0.000000000,8555072.000000000,0.000000000,7950.310559006,3881987.577639752
nic-to-corundum,320,1,5587.528923831,0.000000000,3183744.258023185,0.000000000,31.444603932,0.000000000,6007024.000000000,0.000000000,8290.155440415,3238341.968911917
nic-to-corundum,384,1,7262.027777278,0.000000000,2757226.125173067,0.000000000,14.263784455,0.000000000,2359940.000000000,0.000000000,8533.333333333,2777777.777777778
nic-to-corundum,448,1,7343.128559639,0.000000000,2441685.521191509,0.000000000,16.088129382,0.000000000,2357058.000000000,0.000000000,8715.953307393,2431906.614785992
nic-to-corundum,512,1,8467.628424254,0.000000000,2165331.465034305,0.000000000,4.527684138,0.000000000,588282.000000000,0.000000000,8858.131487889,2162629.757785467
nic-to-corundum,576,1,8971.892963811,0.000000000,1947025.382771488,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8971.962616822,1947040.498442368
nic-to-corundum,640,1,9064.006590152,0.000000000,1770313.787138972,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9065.155807365,1770538.243626062
nic-to-corundum,704,1,9142.217230974,0.000000000,1623263.002658670,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9142.857142857,1623376.623376623
nic-to-corundum,768,1,9208.129136422,0.000000000,1498718.934964493,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9208.633093525,1498800.959232614
nic-to-corundum,832,1,9262.575187589,0.000000000,1391612.858712289,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9265.033407572,1391982.182628062
nic-to-corundum,896,1,9313.613631406,0.000000000,1299332.258845650,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9313.929313929,1299376.299376299
nic-to-corundum,960,1,9356.306227783,0.000000000,1218269.040075862,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9356.725146199,1218323.586744639
nic-to-corundum,1024,1,9391.642188472,0.000000000,1146440.696834938,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9394.495412844,1146788.990825688
nic-to-corundum,1088,1,9428.116804067,0.000000000,1083193.566643713,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9428.076256499,1083188.908145581
nic-to-corundum,1152,1,9457.824530318,0.000000000,1026239.640876497,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9458.128078818,1026272.577996716
nic-to-corundum,1216,1,9481.875165071,0.000000000,974699.338514735,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9485.179407176,975039.001560062
nic-to-corundum,1280,1,9509.010133466,0.000000000,928614.270846266,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9509.658246657,928677.563150074
nic-to-corundum,1344,1,9531.319400916,0.000000000,886469.438329203,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9531.914893617,886524.822695035
nic-to-corundum,1408,1,9552.159950110,0.000000000,848025.730409003,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9552.238805970,848032.564450475
nic-to-corundum,1472,1,9570.835197310,0.000000000,812740.760641133,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9570.871261378,812743.823146944
