timestamp,iface,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,requested_packets,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,payload_mbps,estimated_wire_mbps,iface_tx_packets_delta,iface_rx_packets_delta,iface_tx_bytes_delta,iface_rx_bytes_delta,iface_tx_errors_delta,iface_rx_errors_delta,iface_tx_dropped_delta,iface_rx_dropped_delta,ip_in_receives_delta,ip_in_discards_delta,ip_out_requests_delta,ip_out_discards_delta,udp_out_delta,udp_in_delta,udp_no_ports_delta,udp_in_errors_delta,udp_rcvbuf_errors_delta,udp_sndbuf_errors_delta,fpga_rx_good_delta,fpga_tx_good_delta,fpga_rx_bad_delta,fpga_tx_bad_delta,fpga_rx_overflow_delta,fpga_tx_overflow_delta,fpga_bad_fcs_delta,fpga_ip_rx_header_error_delta,fpga_ip_rx_payload_error_delta,fpga_ip_invalid_header_delta,fpga_ip_invalid_checksum_delta,fpga_ip_tx_payload_error_delta,fpga_ip_tx_arp_failed_delta,fpga_udp_rx_header_error_delta,fpga_udp_rx_payload_error_delta,fpga_udp_tx_payload_error_delta,host_tx_to_fpga_rx_gap,fpga_rx_to_tx_gap,fpga_tx_to_host_rx_gap
1781825059,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.352000068,878.676457,999.999984,1000000,999906,520000000,505952436,0,0,0,0,999906,0,1000000,0,1000000,0,0,999808,999808,0,999906,999906,94,0,0,0,94,0,0,0,0,0,0,0,0,0,94,0,0
1781825065,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000076,893.203870,999.999985,1000000,999934,594000000,579961720,0,0,0,0,999934,0,1000000,0,1000000,0,0,999836,999836,0,999934,999934,66,0,0,0,66,0,0,0,0,0,0,0,0,0,66,0,0
1781825071,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000046,893.203875,999.999991,1000000,999937,594000000,579963460,0,0,0,0,999937,0,1000000,0,1000000,0,0,999839,999839,0,999937,999937,63,0,0,0,63,0,0,0,0,0,0,0,0,0,63,0,0
1781825077,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000066,893.203872,999.999987,1000000,999925,594000000,579956500,0,0,0,0,999925,0,1000000,0,1000000,0,0,999827,999827,0,999925,999925,75,0,0,0,75,0,0,0,0,0,0,0,0,0,75,0,0
1781825083,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000062,893.203872,999.999987,1000000,999939,594000000,579964620,0,0,0,0,999939,0,1000000,0,1000000,0,0,999841,999841,0,999939,999939,61,0,0,0,61,0,0,0,0,0,0,0,0,0,61,0,0
1781825089,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000051,893.203874,999.999990,1000000,999931,594000000,579959980,0,0,0,0,999931,0,1000000,0,1000000,0,0,999833,999833,0,999931,999931,69,0,0,0,69,0,0,0,0,0,0,0,0,0,69,0,0
1781825096,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000060,904.624268,999.999989,1000000,999875,668000000,653918250,0,0,0,0,999875,0,1000000,0,1000000,0,0,999777,999777,0,999875,999875,125,0,0,0,125,0,0,0,0,0,0,0,0,0,125,0,0
1781825103,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000061,904.624267,999.999989,1000000,999888,668000000,653926752,0,0,0,0,999888,0,1000000,0,1000000,0,0,999790,999790,0,999888,999888,112,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,0
1781825109,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000071,904.624266,999.999987,1000000,999877,668000000,653919558,0,0,0,0,999877,0,1000000,0,1000000,0,0,999779,999779,0,999877,999877,123,0,0,0,123,0,0,0,0,0,0,0,0,0,123,0,0
1781825116,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000071,904.624266,999.999987,1000000,999852,668000000,653903208,0,0,0,0,999852,0,1000000,0,1000000,0,0,999754,999754,0,999852,999852,148,0,0,0,148,0,0,0,0,0,0,0,0,0,148,0,0
1781825123,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000067,904.624267,999.999988,1000000,999880,668000000,653921520,0,0,0,0,999880,0,1000000,0,1000000,0,0,999782,999782,0,999880,999880,120,0,0,0,120,0,0,0,0,0,0,0,0,0,120,0,0
1781825130,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000068,913.838110,999.999989,1000000,999768,742000000,727831104,0,0,0,0,999768,0,1000000,0,1000000,0,0,999670,999670,0,999768,999768,232,0,0,0,232,0,0,0,0,0,0,0,0,0,232,0,0
1781825137,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000052,913.838112,999.999992,1000000,999812,742000000,727863136,0,0,0,0,999812,0,1000000,0,1000000,0,0,999714,999714,0,999812,999812,188,0,0,0,188,0,0,0,0,0,0,0,0,0,188,0,0
1781825144,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000082,913.838108,999.999987,1000000,999791,742000000,727847848,0,0,0,0,999791,0,1000000,0,1000000,0,0,999693,999693,0,999791,999791,209,0,0,0,209,0,0,0,0,0,0,0,0,0,209,0,0
1781825151,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000048,913.838113,999.999992,1000000,999435,742000000,727588680,0,0,0,0,999435,0,1000000,0,1000000,0,0,999337,999337,0,999435,999435,565,0,0,0,565,0,0,0,0,0,0,0,0,0,565,0,0
1781825159,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000078,913.838108,999.999987,1000000,999798,742000000,727852944,0,0,0,0,999798,0,1000000,0,1000000,0,0,999700,999700,0,999798,999798,202,0,0,0,202,0,0,0,0,0,0,0,0,0,202,0,0
1781825166,eth0,192.168.1.12,55555,1234,9999,1000000,774,1000000,0,0,6.720000071,921.428562,999.999989,1000000,999836,816000000,801868472,0,0,0,0,999836,0,1000000,0,1000000,0,0,999738,999738,0,999836,999836,164,0,0,0,164,0,0,0,0,0,0,0,0,0,164,0,0
1781825174,eth0,192.168.1.12,55555,1234,9999,1000000,774,1000000,0,0,6.720000071,921.428562,999.999989,1000000,999823,816000000,801858046,0,0,0,0,999823,0,1000000,0,1000000,0,0,999725,999725,0,999823,999823,177,0,0,0,177,0,0,0,0,0,0,0,0,0,177,0,0
1781825182,eth0,192.168.1.12,55555,1234,9999,1000000,774,1000000,0,0,6.720000061,921.428563,999.999991,1000000,999815,816000000,801851630,0,0,0,0,999815,0,1000000,0,1000000,0,0,999717,999717,0,999815,999815,185,0,0,0,185,0,0,0,0,0,0,0,0,0,185,0,0
1781825190,eth0,192.168.1.12,55555,1234,9999,1000000,774,1000000,0,0,6.720000040,921.428566,999.999994,1000000,999827,816000000,801861254,0,0,0,0,999827,0,1000000,0,1000000,0,0,999729,999729,0,999827,999827,173,0,0,0,173,0,0,0,0,0,0,0,0,0,173,0,0
1781825197,eth0,192.168.1.12,55555,1234,9999,1000000,774,1000000,0,0,6.720000080,921.428560,999.999988,1000000,999814,816000000,801850828,0,0,0,0,999814,0,1000000,0,1000000,0,0,999716,999716,0,999814,999814,186,0,0,0,186,0,0,0,0,0,0,0,0,0,186,0,0
1781825206,eth0,192.168.1.12,55555,1234,9999,1000000,848,1000000,0,0,7.312000076,927.789925,999.999990,1000000,999909,890000000,875920284,0,0,0,0,999909,0,1000000,0,1000000,0,0,999811,999811,0,999909,999909,91,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0
1781825214,eth0,192.168.1.12,55555,1234,9999,1000000,848,1000000,0,0,7.312000086,927.789923,999.999988,1000000,999915,890000000,875925540,0,0,0,0,999915,0,1000000,0,1000000,0,0,999817,999817,0,999915,999915,85,0,0,0,85,0,0,0,0,0,0,0,0,0,85,0,0
1781825223,eth0,192.168.1.12,55555,1234,9999,1000000,848,1000000,0,0,7.312001008,927.789806,999.999862,1000000,999926,890000000,875935176,0,0,0,0,999926,0,1000000,0,1000000,0,0,999828,999828,0,999926,999926,74,0,0,0,74,0,0,0,0,0,0,0,0,0,74,0,0
1781825231,eth0,192.168.1.12,55555,1234,9999,1000000,848,1000000,0,0,7.312000062,927.789926,999.999992,1000000,999935,890000000,875943060,0,0,0,0,999935,0,1000000,0,1000000,0,0,999837,999837,0,999935,999935,65,0,0,0,65,0,0,0,0,0,0,0,0,0,65,0,0
1781825239,eth0,192.168.1.12,55555,1234,9999,1000000,848,1000000,0,0,7.312000090,927.789923,999.999988,1000000,999921,890000000,875930796,0,0,0,0,999921,0,1000000,0,1000000,0,0,999823,999823,0,999921,999921,79,0,0,0,79,0,0,0,0,0,0,0,0,0,79,0,0
1781825248,eth0,192.168.1.12,55555,1234,9999,1000000,922,1000000,0,0,7.904000059,933.198374,999.999993,1000000,999463,964000000,949489850,0,0,0,0,999463,0,1000000,0,1000000,0,0,999365,999365,0,999463,999463,537,0,0,0,537,0,0,0,0,0,0,0,0,0,537,0,0
1781825257,eth0,192.168.1.12,55555,1234,9999,1000000,922,1000000,0,0,7.904000065,933.198373,999.999992,1000000,999528,964000000,949551600,0,0,0,0,999528,0,1000000,0,1000000,0,0,999430,999430,0,999528,999528,472,0,0,0,472,0,0,0,0,0,0,0,0,0,472,0,0
1781825266,eth0,192.168.1.12,55555,1234,9999,1000000,922,1000000,0,0,7.904000057,933.198374,999.999993,1000000,999467,964000000,949493650,0,0,0,0,999467,0,1000000,0,1000000,0,0,999369,999369,0,999467,999467,533,0,0,0,533,0,0,0,0,0,0,0,0,0,533,0,0
1781825275,eth0,192.168.1.12,55555,1234,9999,1000000,922,1000000,0,0,7.904000071,933.198372,999.999991,1000000,999491,964000000,949516450,0,0,0,0,999491,0,1000000,0,1000000,0,0,999393,999393,0,999491,999491,509,0,0,0,509,0,0,0,0,0,0,0,0,0,509,0,0
1781825284,eth0,192.168.1.12,55555,1234,9999,1000000,922,1000000,0,0,7.904000070,933.198372,999.999991,1000000,999524,964000000,949547800,0,0,0,0,999524,0,1000000,0,1000000,0,0,999426,999426,0,999524,999524,476,0,0,0,476,0,0,0,0,0,0,0,0,0,476,0,0
1781825294,eth0,192.168.1.12,55555,1234,9999,1000000,996,1000000,0,0,8.496000055,937.853101,999.999994,1000000,999726,1038000000,1023719424,0,0,0,0,999726,0,1000000,0,1000000,0,0,999628,999628,0,999726,999726,274,0,0,0,274,0,0,0,0,0,0,0,0,0,274,0,0
1781825303,eth0,192.168.1.12,55555,1234,9999,1000000,996,1000000,0,0,8.496000086,937.853098,999.999990,1000000,999782,1038000000,1023776768,0,0,0,0,999782,0,1000000,0,1000000,0,0,999684,999684,0,999782,999782,218,0,0,0,218,0,0,0,0,0,0,0,0,0,218,0,0
1781825313,eth0,192.168.1.12,55555,1234,9999,1000000,996,1000000,0,0,8.496000060,937.853101,999.999993,1000000,999629,1038000000,1023620096,0,0,0,0,999629,0,1000000,0,1000000,0,0,999531,999531,0,999629,999629,371,0,0,0,371,0,0,0,0,0,0,0,0,0,371,0,0
1781825323,eth0,192.168.1.12,55555,1234,9999,1000000,996,1000000,0,0,8.496000077,937.853099,999.999991,1000000,999748,1038000000,1023741952,0,0,0,0,999748,0,1000000,0,1000000,0,0,999650,999650,0,999748,999748,252,0,0,0,252,0,0,0,0,0,0,0,0,0,252,0,0
1781825332,eth0,192.168.1.12,55555,1234,9999,1000000,996,1000000,0,0,8.496000055,937.853101,999.999994,1000000,999758,1038000000,1023752192,0,0,0,0,999758,0,1000000,0,1000000,0,0,999660,999660,0,999758,999758,242,0,0,0,242,0,0,0,0,0,0,0,0,0,242,0,0
1781825342,eth0,192.168.1.12,55555,1234,9999,1000000,1070,1000000,0,0,9.088000072,941.901401,999.999992,1000000,999678,1112000000,1097646444,0,0,0,0,999678,0,1000000,0,1000000,0,0,999580,999580,0,999678,999678,322,0,0,0,322,0,0,0,0,0,0,0,0,0,322,0,0
1781825352,eth0,192.168.1.12,55555,1234,9999,1000000,1070,1000000,0,0,9.088000058,941.901402,999.999994,1000000,999609,1112000000,1097570682,0,0,0,0,999609,0,1000000,0,1000000,0,0,999511,999511,0,999609,999609,391,0,0,0,391,0,0,0,0,0,0,0,0,0,391,0,0
1781825363,eth0,192.168.1.12,55555,1234,9999,1000000,1070,1000000,0,0,9.088000045,941.901404,999.999995,1000000,999625,1112000000,1097588250,0,0,0,0,999625,0,1000000,0,1000000,0,0,999527,999527,0,999625,999625,375,0,0,0,375,0,0,0,0,0,0,0,0,0,375,0,0
1781825373,eth0,192.168.1.12,55555,1234,9999,1000000,1070,1000000,0,0,9.088000088,941.901399,999.999990,1000000,999628,1112000000,1097591544,0,0,0,0,999628,0,1000000,0,1000000,0,0,999530,999530,0,999628,999628,372,0,0,0,372,0,0,0,0,0,0,0,0,0,372,0,0
1781825383,eth0,192.168.1.12,55555,1234,9999,1000000,1070,1000000,0,0,9.088000058,941.901402,999.999994,1000000,999644,1112000000,1097609112,0,0,0,0,999644,0,1000000,0,1000000,0,0,999546,999546,0,999644,999644,356,0,0,0,356,0,0,0,0,0,0,0,0,0,356,0,0
1781825394,eth0,192.168.1.12,55555,1234,9999,1000000,1144,1000000,0,0,9.680000082,945.454537,999.999992,1000000,999505,1186000000,1171419860,0,0,0,0,999505,0,1000000,0,1000000,0,0,999407,999407,0,999505,999505,495,0,0,0,495,0,0,0,0,0,0,0,0,0,495,0,0
1781825404,eth0,192.168.1.12,55555,1234,9999,1000000,1144,1000000,0,0,9.680000068,945.454539,999.999993,1000000,999528,1186000000,1171446816,0,0,0,0,999528,0,1000000,0,1000000,0,0,999430,999430,0,999528,999528,472,0,0,0,472,0,0,0,0,0,0,0,0,0,472,0,0
1781825415,eth0,192.168.1.12,55555,1234,9999,1000000,1144,1000000,0,0,9.680000074,945.454538,999.999992,1000000,999487,1186000000,1171398764,0,0,0,0,999487,0,1000000,0,1000000,0,0,999389,999389,0,999487,999487,513,0,0,0,513,0,0,0,0,0,0,0,0,0,513,0,0
1781825426,eth0,192.168.1.12,55555,1234,9999,1000000,1144,1000000,0,0,9.680000068,945.454539,999.999993,1000000,999474,1186000000,1171383528,0,0,0,0,999474,0,1000000,0,1000000,0,0,999376,999376,0,999474,999474,526,0,0,0,526,0,0,0,0,0,0,0,0,0,526,0,0
1781825437,eth0,192.168.1.12,55555,1234,9999,1000000,1144,1000000,0,0,9.680000053,945.454540,999.999995,1000000,999501,1186000000,1171415172,0,0,0,0,999501,0,1000000,0,1000000,0,0,999403,999403,0,999501,999501,499,0,0,0,499,0,0,0,0,0,0,0,0,0,499,0,0
1781825448,eth0,192.168.1.12,55555,1234,9999,1000000,1218,1000000,0,0,10.272000058,948.598125,999.999994,1000000,999660,1260000000,1245576360,0,0,0,0,999660,0,1000000,0,1000000,0,0,999562,999562,0,999660,999660,340,0,0,0,340,0,0,0,0,0,0,0,0,0,340,0,0
1781825459,eth0,192.168.1.12,55555,1234,9999,1000000,1218,1000000,0,0,10.272002774,948.597875,999.999730,1000000,999635,1260000000,1245545210,0,0,0,0,999635,0,1000000,0,1000000,0,0,999537,999537,0,999635,999635,365,0,0,0,365,0,0,0,0,0,0,0,0,0,365,0,0
1781825471,eth0,192.168.1.12,55555,1234,9999,1000000,1218,1000000,0,0,10.272000061,948.598125,999.999994,1000000,999651,1260000000,1245565146,0,0,0,0,999651,0,1000000,0,1000000,0,0,999553,999553,0,999651,999651,349,0,0,0,349,0,0,0,0,0,0,0,0,0,349,0,0
1781825482,eth0,192.168.1.12,55555,1234,9999,1000000,1218,1000000,0,0,10.272000066,948.598125,999.999994,1000000,999620,1260000000,1245526520,0,0,0,0,999620,0,1000000,0,1000000,0,0,999522,999522,0,999620,999620,380,0,0,0,380,0,0,0,0,0,0,0,0,0,380,0,0
1781825493,eth0,192.168.1.12,55555,1234,9999,1000000,1218,1000000,0,0,10.272000054,948.598126,999.999995,1000000,999633,1260000000,1245542718,0,0,0,0,999633,0,1000000,0,1000000,0,0,999535,999535,0,999633,999633,367,0,0,0,367,0,0,0,0,0,0,0,0,0,367,0,0
1781825505,eth0,192.168.1.12,55555,1234,9999,1000000,1292,1000000,0,0,10.864000090,951.399108,999.999992,1000000,999644,1334000000,1319530080,0,0,0,0,999644,0,1000000,0,1000000,0,0,999546,999546,0,999644,999644,356,0,0,0,356,0,0,0,0,0,0,0,0,0,356,0,0
1781825517,eth0,192.168.1.12,55555,1234,9999,1000000,1292,1000000,0,0,10.864000106,951.399107,999.999990,1000000,999618,1334000000,1319495760,0,0,0,0,999618,0,1000000,0,1000000,0,0,999520,999520,0,999618,999618,382,0,0,0,382,0,0,0,0,0,0,0,0,0,382,0,0
1781825530,eth0,192.168.1.12,55555,1234,9999,1000000,1292,1000000,0,0,10.864000082,951.399109,999.999992,1000000,999654,1334000000,1319543280,0,0,0,0,999654,0,1000000,0,1000000,0,0,999556,999556,0,999654,999654,346,0,0,0,346,0,0,0,0,0,0,0,0,0,346,0,0
1781825541,eth0,192.168.1.12,55555,1234,9999,1000000,1292,1000000,0,0,10.864000081,951.399109,999.999993,1000000,999618,1334000000,1319495760,0,0,0,0,999618,0,1000000,0,1000000,0,0,999520,999520,0,999618,999618,382,0,0,0,382,0,0,0,0,0,0,0,0,0,382,0,0
1781825553,eth0,192.168.1.12,55555,1234,9999,1000000,1292,1000000,0,0,10.864000060,951.399111,999.999994,1000000,999647,1334000000,1319534040,0,0,0,0,999647,0,1000000,0,1000000,0,0,999549,999549,0,999647,999647,353,0,0,0,353,0,0,0,0,0,0,0,0,0,353,0,0
1781825566,eth0,192.168.1.12,55555,1234,9999,1000000,1366,1000000,0,0,11.456000044,953.910611,999.999996,1000000,999789,1408000000,1393705866,0,0,0,0,999789,0,1000000,0,1000000,0,0,999691,999691,0,999789,999789,211,0,0,0,211,0,0,0,0,0,0,0,0,0,211,0,0
1781825578,eth0,192.168.1.12,55555,1234,9999,1000000,1366,1000000,0,0,11.456000091,953.910607,999.999992,1000000,999778,1408000000,1393690532,0,0,0,0,999778,0,1000000,0,1000000,0,0,999680,999680,0,999778,999778,222,0,0,0,222,0,0,0,0,0,0,0,0,0,222,0,0
1781825591,eth0,192.168.1.12,55555,1234,9999,1000000,1366,1000000,0,0,11.456000076,953.910608,999.999993,1000000,999793,1408000000,1393711442,0,0,0,0,999793,0,1000000,0,1000000,0,0,999695,999695,0,999793,999793,207,0,0,0,207,0,0,0,0,0,0,0,0,0,207,0,0
1781825604,eth0,192.168.1.12,55555,1234,9999,1000000,1366,1000000,0,0,11.456000060,953.910610,999.999995,1000000,999561,1408000000,1393388034,0,0,0,0,999561,0,1000000,0,1000000,0,0,999463,999463,0,999561,999561,439,0,0,0,439,0,0,0,0,0,0,0,0,0,439,0,0
1781825616,eth0,192.168.1.12,55555,1234,9999,1000000,1366,1000000,0,0,11.456000075,953.910608,999.999993,1000000,999774,1408000000,1393684956,0,0,0,0,999774,0,1000000,0,1000000,0,0,999676,999676,0,999774,999774,226,0,0,0,226,0,0,0,0,0,0,0,0,0,226,0,0
1781825629,eth0,192.168.1.12,55555,1234,9999,1000000,1440,1000000,0,0,12.048000109,956.175290,999.999991,1000000,999672,1482000000,1467518496,0,0,0,0,999672,0,1000000,0,1000000,0,0,999574,999574,0,999672,999672,328,0,0,0,328,0,0,0,0,0,0,0,0,0,328,0,0
1781825642,eth0,192.168.1.12,55555,1234,9999,1000000,1440,1000000,0,0,12.048000093,956.175291,999.999992,1000000,999667,1482000000,1467511156,0,0,0,0,999667,0,1000000,0,1000000,0,0,999569,999569,0,999667,999667,333,0,0,0,333,0,0,0,0,0,0,0,0,0,333,0,0
1781825655,eth0,192.168.1.12,55555,1234,9999,1000000,1440,1000000,0,0,12.048000073,956.175293,999.999994,1000000,999665,1482000000,1467508220,0,0,0,0,999665,0,1000000,0,1000000,0,0,999567,999567,0,999665,999665,335,0,0,0,335,0,0,0,0,0,0,0,0,0,335,0,0
1781825669,eth0,192.168.1.12,55555,1234,9999,1000000,1440,1000000,0,0,12.048000084,956.175292,999.999993,1000000,999725,1482000000,1467596300,0,0,0,0,999725,0,1000000,0,1000000,0,0,999627,999627,0,999725,999725,275,0,0,0,275,0,0,0,0,0,0,0,0,0,275,0,0
1781825682,eth0,192.168.1.12,55555,1234,9999,1000000,1440,1000000,0,0,12.048000074,956.175293,999.999994,1000000,999686,1482000000,1467539048,0,0,0,0,999686,0,1000000,0,1000000,0,0,999588,999588,0,999686,999686,314,0,0,0,314,0,0,0,0,0,0,0,0,0,314,0,0
