timestamp,direction,payload_size,repeat,sent,received,lost,lost_pct,min_ms,avg_ms,max_ms,stddev_ms,returncode
1782515410,corundum-to-nic,1216,1,1000.0,1000.0,0.0,0.0,0.039,0.063,0.08,0.002,0
1782515419,nic-to-corundum,1216,2,1000.0,1000.0,0.0,0.0,0.039,0.067,0.105,0.004,0
1782515427,corundum-to-nic,1216,2,1000.0,1000.0,0.0,0.0,0.045,0.063,0.086,0.002,0
1782515436,nic-to-corundum,1216,3,1000.0,1000.0,0.0,0.0,0.045,0.065,0.108,0.006,0
1782515444,corundum-to-nic,1216,3,1000.0,1000.0,0.0,0.0,0.048,0.063,0.077,0.001,0
1782515452,nic-to-corundum,1280,1,1000.0,1000.0,0.0,0.0,0.042,0.059,0.103,0.006,0
1782515461,corundum-to-nic,1280,1,1000.0,1000.0,0.0,0.0,0.044,0.06,0.075,0.002,0
1782515469,nic-to-corundum,1280,2,1000.0,1000.0,0.0,0.0,0.04,0.061,0.093,0.004,0
1782515478,corundum-to-nic,1280,2,1000.0,1000.0,0.0,0.0,0.036,0.059,0.069,0.003,0
1782515486,nic-to-corundum,1280,3,1000.0,1000.0,0.0,0.0,0.039,0.064,0.12,0.006,0
1782515494,corundum-to-nic,1280,3,1000.0,1000.0,0.0,0.0,0.04,0.061,0.115,0.002,0
1782515503,nic-to-corundum,1344,1,1000.0,1000.0,0.0,0.0,0.064,0.085,0.106,0.003,0
1782515511,corundum-to-nic,1344,1,1000.0,1000.0,0.0,0.0,0.044,0.061,0.077,0.001,0
1782515520,nic-to-corundum,1344,2,1000.0,1000.0,0.0,0.0,0.067,0.085,0.109,0.003,0
1782515528,corundum-to-nic,1344,2,1000.0,1000.0,0.0,0.0,0.043,0.06,0.069,0.003,0
1782515536,nic-to-corundum,1344,3,1000.0,1000.0,0.0,0.0,0.04,0.065,0.111,0.006,0
1782515545,corundum-to-nic,1344,3,1000.0,1000.0,0.0,0.0,0.045,0.06,0.08,0.003,0
1782515553,nic-to-corundum,1408,1,1000.0,1000.0,0.0,0.0,0.046,0.065,0.123,0.007,0
1782515562,corundum-to-nic,1408,1,1000.0,1000.0,0.0,0.0,0.043,0.061,0.073,0.002,0
1782515570,nic-to-corundum,1408,2,1000.0,1000.0,0.0,0.0,0.044,0.076,0.128,0.011,0
1782515578,corundum-to-nic,1408,2,1000.0,1000.0,0.0,0.0,0.042,0.06,0.07,0.003,0
1782515587,nic-to-corundum,1408,3,1000.0,1000.0,0.0,0.0,0.041,0.058,0.117,0.009,0
1782515595,corundum-to-nic,1408,3,1000.0,1000.0,0.0,0.0,0.033,0.058,0.069,0.004,0
1782515604,nic-to-corundum,1472,1,1000.0,1000.0,0.0,0.0,0.037,0.062,0.128,0.01,0
1782515612,corundum-to-nic,1472,1,1000.0,1000.0,0.0,0.0,0.04,0.06,0.069,0.003,0
1782515620,nic-to-corundum,1472,2,1000.0,1000.0,0.0,0.0,0.038,0.068,0.12,0.012,0
1782515629,corundum-to-nic,1472,2,1000.0,1000.0,0.0,0.0,0.043,0.061,0.073,0.002,0
1782515637,nic-to-corundum,1472,3,1000.0,1000.0,0.0,0.0,0.07,0.087,0.117,0.003,0
1782515646,corundum-to-nic,1472,3,1000.0,1000.0,0.0,0.0,0.032,0.061,0.075,0.002,0
