direction,payload_size,runs,goodput_mbps_mean,goodput_mbps_std,pps_mean,pps_std,lost_pct_mean,lost_pct_std,lost_packets_mean,lost_packets_std,theoretical_goodput_mbps,theoretical_pps
nic-to-corundum,320,5,5086.022072756,644.837819506,3239522.598841860,36581.182444661,38.657064947,7.855401800,15033902.800000001,3112847.679107219,8290.155440415,3238341.968911917
nic-to-corundum,384,5,6337.854397052,635.086462499,2706673.673485976,57715.406359037,23.813992715,7.007216153,7723056.200000000,2228678.373394241,8533.333333333,2777777.777777778
nic-to-corundum,448,5,7286.807751834,565.727576391,2395405.067932276,28107.497276026,15.104898404,6.810891765,4347175.800000000,1969150.506765722,8715.953307393,2431906.614785992
nic-to-corundum,512,5,8541.758465278,249.877277585,2159378.331246777,3331.070858900,3.427748048,2.763173522,887882.600000000,715012.889206062,8858.131487889,2162629.757785467
nic-to-corundum,576,5,8923.862606541,89.718857282,1946942.077290564,565.334710184,0.531305079,0.972427552,124084.200000000,227084.501972724,8971.962616822,1947040.498442368
nic-to-corundum,640,5,8575.007736594,319.942944965,1770414.550788524,130.445856190,5.400462299,3.525298998,1147345.000000000,748944.213064298,9065.155807365,1770538.243626062
nic-to-corundum,704,5,9070.608980188,159.285297382,1623275.321488353,193.536667163,0.783996738,1.744074003,152727.400000000,339756.812945377,9142.857142857,1623376.623376623
nic-to-corundum,768,5,9207.405370017,1.592547857,1498706.297858030,143.810039062,0.007016265,0.009961266,1261.800000000,1791.473192655,9208.633093525,1498800.959232614
nic-to-corundum,832,5,9263.514628262,3.283833016,1391961.127483522,32.837370288,0.014878399,0.033269112,2485.200000000,5557.076137682,9265.033407572,1391982.182628062
nic-to-corundum,896,5,9313.781094434,0.203421175,1299355.621433286,28.379070172,0.000000000,0.000000000,0.000000000,0.000000000,9313.929313929,1299376.299376299
nic-to-corundum,960,5,9356.692214845,0.056483938,1218319.315474201,7.342540216,0.000000000,0.000000000,0.000000000,0.000000000,9356.725146199,1218323.586744639
nic-to-corundum,1024,5,9394.435422189,0.031829832,1146781.667747733,3.885477534,0.000000000,0.000000000,0.000000000,0.000000000,9394.495412844,1146788.990825688
nic-to-corundum,1088,5,9428.026891206,0.053429430,1083183.236581611,6.138491524,0.000000000,0.000000000,0.000000000,0.000000000,9428.076256499,1083188.908145581
nic-to-corundum,1152,5,9458.071091678,0.018355326,1026266.394496349,1.991680353,0.000000000,0.000000000,0.000000000,0.000000000,9458.128078818,1026272.577996716
nic-to-corundum,1216,5,9485.112651018,0.032169772,975032.139290503,3.306925575,0.000000000,0.000000000,0.000000000,0.000000000,9485.179407176,975039.001560062
nic-to-corundum,1280,5,9509.590613582,0.037401599,928670.975023891,3.626646217,0.000000000,0.000000000,0.000000000,0.000000000,9509.658246657,928677.563150074
nic-to-corundum,1344,5,9531.848161617,0.043420418,886518.632888112,4.067499643,0.000000000,0.000000000,0.000000000,0.000000000,9531.914893617,886524.822695035
nic-to-corundum,1408,5,9552.166150870,0.014953353,848026.114246278,1.327534910,0.000000000,0.000000000,0.000000000,0.000000000,9552.238805970,848032.564450475
nic-to-corundum,1472,5,9570.853946646,0.038888741,812742.369472490,3.318389905,0.000000000,0.000000000,0.000000000,0.000000000,9570.871261378,812743.823146944
