timestamp,direction,payload_size,repeat,sent,received,lost,lost_pct,min_ms,avg_ms,max_ms,stddev_ms,returncode
1782516169,nic-to-corundum,320,5,1000.0,1000.0,0.0,0.0,0.046,0.058,0.069,0.002,0
1782516184,corundum-to-nic,320,5,1000.0,1000.0,0.0,0.0,0.026,0.054,0.07,0.004,0
1782516200,nic-to-corundum,384,1,1000.0,1000.0,0.0,0.0,0.035,0.061,0.093,0.005,0
1782516215,corundum-to-nic,384,1,1000.0,1000.0,0.0,0.0,0.025,0.061,0.269,0.011,0
1782516231,nic-to-corundum,384,2,1000.0,1000.0,0.0,0.0,0.038,0.06,0.094,0.003,0
1782516246,corundum-to-nic,384,2,1000.0,1000.0,0.0,0.0,0.044,0.061,0.071,0.002,0
1782516262,nic-to-corundum,384,3,1000.0,1000.0,0.0,0.0,0.037,0.062,0.071,0.003,0
1782516277,corundum-to-nic,384,3,1000.0,1000.0,0.0,0.0,0.033,0.061,0.205,0.005,0
1782516293,nic-to-corundum,384,4,1000.0,1000.0,0.0,0.0,0.025,0.059,0.09,0.006,0
1782516308,corundum-to-nic,384,4,1000.0,1000.0,0.0,0.0,0.034,0.061,0.074,0.002,0
1782516324,nic-to-corundum,384,5,1000.0,1000.0,0.0,0.0,0.047,0.063,0.076,0.003,0
1782516339,corundum-to-nic,384,5,1000.0,1000.0,0.0,0.0,0.037,0.061,0.116,0.002,0
1782516355,nic-to-corundum,448,1,1000.0,1000.0,0.0,0.0,0.054,0.065,0.077,0.002,0
1782516370,corundum-to-nic,448,1,1000.0,1000.0,0.0,0.0,0.045,0.061,0.073,0.001,0
1782516386,nic-to-corundum,448,2,1000.0,1000.0,0.0,0.0,0.036,0.063,0.269,0.011,0
1782516401,corundum-to-nic,448,2,1000.0,1000.0,0.0,0.0,0.038,0.061,0.186,0.004,0
1782516416,nic-to-corundum,448,3,1000.0,999.0,1.0,0.1,0.026,0.062,1.747,0.083,0
1782516432,corundum-to-nic,448,3,1000.0,1000.0,0.0,0.0,0.033,0.061,0.067,0.002,0
1782516447,nic-to-corundum,448,4,1000.0,999.0,1.0,0.1,0.028,0.068,1.159,0.062,0
1782516463,corundum-to-nic,448,4,1000.0,1000.0,0.0,0.0,0.035,0.06,0.073,0.004,0
1782516478,nic-to-corundum,448,5,1000.0,1000.0,0.0,0.0,0.052,0.065,0.205,0.004,0
1782516493,corundum-to-nic,448,5,1000.0,1000.0,0.0,0.0,0.028,0.061,0.078,0.002,0
1782516509,nic-to-corundum,512,1,1000.0,1000.0,0.0,0.0,0.038,0.065,0.206,0.006,0
1782516524,corundum-to-nic,512,1,1000.0,1000.0,0.0,0.0,0.027,0.061,0.067,0.002,0
1782516540,nic-to-corundum,512,2,1000.0,1000.0,0.0,0.0,0.042,0.065,0.299,0.012,0
1782516555,corundum-to-nic,512,2,1000.0,1000.0,0.0,0.0,0.027,0.061,0.073,0.003,0
1782516570,nic-to-corundum,512,3,1000.0,1000.0,0.0,0.0,0.037,0.065,0.152,0.004,0
1782516586,corundum-to-nic,512,3,1000.0,1000.0,0.0,0.0,0.031,0.061,0.072,0.002,0
1782516601,nic-to-corundum,512,4,1000.0,999.0,1.0,0.1,0.047,0.071,1.139,0.073,0
1782516617,corundum-to-nic,512,4,1000.0,1000.0,0.0,0.0,0.029,0.061,0.067,0.003,0
1782516632,nic-to-corundum,512,5,1000.0,1000.0,0.0,0.0,0.027,0.061,0.275,0.012,0
1782516648,corundum-to-nic,512,5,1000.0,1000.0,0.0,0.0,0.043,0.061,0.069,0.003,0
1782516663,nic-to-corundum,576,1,1000.0,1000.0,0.0,0.0,0.044,0.066,0.178,0.004,0
1782516678,corundum-to-nic,576,1,1000.0,1000.0,0.0,0.0,0.043,0.062,0.07,0.002,0
1782516694,nic-to-corundum,576,2,1000.0,1000.0,0.0,0.0,0.039,0.066,0.073,0.003,0
1782516709,corundum-to-nic,576,2,1000.0,1000.0,0.0,0.0,0.027,0.061,0.075,0.002,0
1782516725,nic-to-corundum,576,3,1000.0,1000.0,0.0,0.0,0.03,0.063,0.077,0.005,0
1782516740,corundum-to-nic,576,3,1000.0,1000.0,0.0,0.0,0.035,0.061,0.067,0.002,0
1782516756,nic-to-corundum,576,4,1000.0,1000.0,0.0,0.0,0.039,0.067,0.355,0.015,0
1782516771,corundum-to-nic,576,4,1000.0,1000.0,0.0,0.0,0.034,0.062,0.075,0.002,0
1782516787,nic-to-corundum,576,5,1000.0,1000.0,0.0,0.0,0.057,0.066,0.088,0.001,0
1782516802,corundum-to-nic,576,5,1000.0,1000.0,0.0,0.0,0.036,0.062,0.079,0.002,0
1782516817,nic-to-corundum,640,1,1000.0,1000.0,0.0,0.0,0.042,0.069,0.319,0.013,0
1782516833,corundum-to-nic,640,1,1000.0,1000.0,0.0,0.0,0.04,0.062,0.069,0.001,0
1782516848,nic-to-corundum,640,2,1000.0,1000.0,0.0,0.0,0.029,0.061,0.111,0.006,0
1782516864,corundum-to-nic,640,2,1000.0,1000.0,0.0,0.0,0.038,0.062,0.08,0.002,0
1782516879,nic-to-corundum,640,3,1000.0,1000.0,0.0,0.0,0.046,0.068,0.115,0.003,0
1782516894,corundum-to-nic,640,3,1000.0,1000.0,0.0,0.0,0.033,0.062,0.068,0.002,0
1782516910,nic-to-corundum,640,4,1000.0,1000.0,0.0,0.0,0.03,0.075,0.866,0.063,0
1782516925,corundum-to-nic,640,4,1000.0,1000.0,0.0,0.0,0.028,0.062,0.067,0.002,0
1782516941,nic-to-corundum,640,5,1000.0,1000.0,0.0,0.0,0.042,0.068,0.074,0.003,0
1782516956,corundum-to-nic,640,5,1000.0,1000.0,0.0,0.0,0.029,0.062,0.122,0.003,0
1782516972,nic-to-corundum,704,1,1000.0,1000.0,0.0,0.0,0.043,0.065,0.121,0.005,0
1782516987,corundum-to-nic,704,1,1000.0,1000.0,0.0,0.0,0.027,0.062,0.075,0.002,0
1782517002,nic-to-corundum,704,2,1000.0,1000.0,0.0,0.0,0.047,0.07,0.12,0.003,0
1782517018,corundum-to-nic,704,2,1000.0,1000.0,0.0,0.0,0.029,0.061,0.076,0.003,0
1782517033,nic-to-corundum,704,3,1000.0,1000.0,0.0,0.0,0.044,0.07,0.083,0.003,0
1782517049,corundum-to-nic,704,3,1000.0,1000.0,0.0,0.0,0.031,0.061,0.079,0.003,0
1782517064,nic-to-corundum,704,4,1000.0,1000.0,0.0,0.0,0.043,0.066,0.121,0.007,0
1782517079,corundum-to-nic,704,4,1000.0,1000.0,0.0,0.0,0.039,0.062,0.07,0.002,0
1782517095,nic-to-corundum,704,5,1000.0,1000.0,0.0,0.0,0.046,0.07,0.117,0.003,0
1782517110,corundum-to-nic,704,5,1000.0,1000.0,0.0,0.0,0.035,0.061,0.071,0.003,0
1782517126,nic-to-corundum,768,1,1000.0,1000.0,0.0,0.0,0.039,0.065,0.366,0.018,0
1782517141,corundum-to-nic,768,1,1000.0,1000.0,0.0,0.0,0.043,0.062,0.075,0.002,0
1782517156,nic-to-corundum,768,2,1000.0,1000.0,0.0,0.0,0.04,0.065,0.073,0.003,0
1782517172,corundum-to-nic,768,2,1000.0,1000.0,0.0,0.0,0.043,0.062,0.182,0.004,0
1782517187,nic-to-corundum,768,3,1000.0,1000.0,0.0,0.0,0.035,0.089,1.441,0.18,0
1782517203,corundum-to-nic,768,3,1000.0,1000.0,0.0,0.0,0.033,0.062,0.106,0.002,0
1782517218,nic-to-corundum,768,4,1000.0,1000.0,0.0,0.0,0.028,0.065,0.136,0.007,0
1782517233,corundum-to-nic,768,4,1000.0,1000.0,0.0,0.0,0.038,0.062,0.068,0.002,0
1782517249,nic-to-corundum,768,5,1000.0,1000.0,0.0,0.0,0.046,0.072,0.076,0.003,0
1782517264,corundum-to-nic,768,5,1000.0,1000.0,0.0,0.0,0.036,0.062,0.099,0.002,0
1782517280,nic-to-corundum,832,1,1000.0,1000.0,0.0,0.0,0.029,0.065,0.074,0.004,0
1782517295,corundum-to-nic,832,1,1000.0,1000.0,0.0,0.0,0.042,0.062,0.071,0.002,0
1782517310,nic-to-corundum,832,2,1000.0,1000.0,0.0,0.0,0.036,0.066,0.138,0.006,0
1782517326,corundum-to-nic,832,2,1000.0,1000.0,0.0,0.0,0.052,0.062,0.101,0.002,0
1782517341,nic-to-corundum,832,3,1000.0,1000.0,0.0,0.0,0.039,0.063,0.078,0.005,0
1782517357,corundum-to-nic,832,3,1000.0,1000.0,0.0,0.0,0.036,0.062,0.077,0.002,0
1782517372,nic-to-corundum,832,4,1000.0,1000.0,0.0,0.0,0.042,0.064,0.079,0.004,0
1782517387,corundum-to-nic,832,4,1000.0,1000.0,0.0,0.0,0.028,0.062,0.071,0.002,0
1782517403,nic-to-corundum,832,5,1000.0,1000.0,0.0,0.0,0.032,0.061,0.359,0.01,0
1782517418,corundum-to-nic,832,5,1000.0,1000.0,0.0,0.0,0.039,0.062,0.073,0.002,0
1782517434,nic-to-corundum,896,1,1000.0,1000.0,0.0,0.0,0.049,0.073,0.081,0.004,0
1782517449,corundum-to-nic,896,1,1000.0,1000.0,0.0,0.0,0.036,0.062,0.077,0.002,0
1782517465,nic-to-corundum,896,2,1000.0,1000.0,0.0,0.0,0.045,0.064,0.106,0.004,0
1782517480,corundum-to-nic,896,2,1000.0,1000.0,0.0,0.0,0.03,0.062,0.068,0.002,0
1782517495,nic-to-corundum,896,3,1000.0,1000.0,0.0,0.0,0.036,0.063,0.102,0.005,0
1782517511,corundum-to-nic,896,3,1000.0,1000.0,0.0,0.0,0.034,0.062,0.077,0.002,0
1782517526,nic-to-corundum,896,4,1000.0,1000.0,0.0,0.0,0.041,0.066,0.083,0.003,0
1782517542,corundum-to-nic,896,4,1000.0,1000.0,0.0,0.0,0.044,0.062,0.076,0.002,0
1782517557,nic-to-corundum,896,5,1000.0,1000.0,0.0,0.0,0.037,0.064,0.08,0.006,0
1782517572,corundum-to-nic,896,5,1000.0,1000.0,0.0,0.0,0.045,0.062,0.091,0.002,0
1782517588,nic-to-corundum,960,1,1000.0,1000.0,0.0,0.0,0.029,0.064,0.079,0.004,0
1782517603,corundum-to-nic,960,1,1000.0,1000.0,0.0,0.0,0.029,0.062,0.085,0.003,0
1782517619,nic-to-corundum,960,2,1000.0,1000.0,0.0,0.0,0.058,0.078,0.16,0.007,0
1782517634,corundum-to-nic,960,2,1000.0,1000.0,0.0,0.0,0.041,0.062,0.088,0.002,0
1782517649,nic-to-corundum,960,3,1000.0,1000.0,0.0,0.0,0.031,0.063,0.11,0.006,0
1782517665,corundum-to-nic,960,3,1000.0,1000.0,0.0,0.0,0.038,0.062,0.079,0.002,0
1782517680,nic-to-corundum,960,4,1000.0,1000.0,0.0,0.0,0.051,0.071,0.11,0.009,0
1782517696,corundum-to-nic,960,4,1000.0,1000.0,0.0,0.0,0.033,0.062,0.074,0.002,0
1782517711,nic-to-corundum,960,5,1000.0,1000.0,0.0,0.0,0.038,0.074,0.093,0.007,0
1782517726,corundum-to-nic,960,5,1000.0,1000.0,0.0,0.0,0.041,0.062,0.078,0.002,0
1782517742,nic-to-corundum,1024,1,1000.0,1000.0,0.0,0.0,0.038,0.07,0.088,0.01,0
1782517757,corundum-to-nic,1024,1,1000.0,1000.0,0.0,0.0,0.028,0.061,0.129,0.004,0
1782517773,nic-to-corundum,1024,2,1000.0,1000.0,0.0,0.0,0.056,0.079,0.087,0.003,0
1782517788,corundum-to-nic,1024,2,1000.0,1000.0,0.0,0.0,0.035,0.062,0.07,0.003,0
1782517803,nic-to-corundum,1024,3,1000.0,1000.0,0.0,0.0,0.049,0.078,0.115,0.004,0
1782517819,corundum-to-nic,1024,3,1000.0,1000.0,0.0,0.0,0.037,0.063,0.071,0.002,0
1782517834,nic-to-corundum,1024,4,1000.0,1000.0,0.0,0.0,0.042,0.069,0.087,0.01,0
1782517850,corundum-to-nic,1024,4,1000.0,1000.0,0.0,0.0,0.038,0.063,0.071,0.002,0
1782517865,nic-to-corundum,1024,5,1000.0,1000.0,0.0,0.0,0.042,0.061,0.087,0.005,0
1782517880,corundum-to-nic,1024,5,1000.0,1000.0,0.0,0.0,0.047,0.063,0.105,0.002,0
1782517896,nic-to-corundum,1088,1,1000.0,1000.0,0.0,0.0,0.054,0.081,0.087,0.003,0
1782517911,corundum-to-nic,1088,1,1000.0,1000.0,0.0,0.0,0.041,0.063,0.073,0.002,0
1782517927,nic-to-corundum,1088,2,1000.0,1000.0,0.0,0.0,0.038,0.081,0.097,0.003,0
1782517942,corundum-to-nic,1088,2,1000.0,1000.0,0.0,0.0,0.039,0.063,0.073,0.001,0
1782517958,nic-to-corundum,1088,3,1000.0,1000.0,0.0,0.0,0.03,0.062,0.094,0.006,0
1782517973,corundum-to-nic,1088,3,1000.0,1000.0,0.0,0.0,0.03,0.063,0.082,0.002,0
1782517988,nic-to-corundum,1088,4,1000.0,1000.0,0.0,0.0,0.041,0.061,0.096,0.005,0
1782518004,corundum-to-nic,1088,4,1000.0,1000.0,0.0,0.0,0.047,0.063,0.072,0.001,0
1782518019,nic-to-corundum,1088,5,1000.0,1000.0,0.0,0.0,0.036,0.064,0.09,0.005,0
1782518035,corundum-to-nic,1088,5,1000.0,1000.0,0.0,0.0,0.041,0.063,0.075,0.002,0
1782518050,nic-to-corundum,1152,1,1000.0,1000.0,0.0,0.0,0.058,0.081,0.092,0.002,0
1782518065,corundum-to-nic,1152,1,1000.0,1000.0,0.0,0.0,0.044,0.062,0.074,0.003,0
1782518081,nic-to-corundum,1152,2,1000.0,1000.0,0.0,0.0,0.063,0.081,0.101,0.002,0
1782518096,corundum-to-nic,1152,2,1000.0,1000.0,0.0,0.0,0.047,0.063,0.073,0.001,0
1782518112,nic-to-corundum,1152,3,1000.0,1000.0,0.0,0.0,0.065,0.081,0.101,0.002,0
1782518127,corundum-to-nic,1152,3,1000.0,1000.0,0.0,0.0,0.039,0.062,0.071,0.003,0
1782518142,nic-to-corundum,1152,4,1000.0,1000.0,0.0,0.0,0.038,0.067,0.105,0.003,0
1782518158,corundum-to-nic,1152,4,1000.0,1000.0,0.0,0.0,0.05,0.063,0.069,0.001,0
1782518173,nic-to-corundum,1152,5,1000.0,1000.0,0.0,0.0,0.036,0.064,0.096,0.005,0
1782518189,corundum-to-nic,1152,5,1000.0,1000.0,0.0,0.0,0.031,0.063,0.078,0.002,0
1782518204,nic-to-corundum,1216,1,1000.0,1000.0,0.0,0.0,0.038,0.078,0.105,0.009,0
1782518219,corundum-to-nic,1216,1,1000.0,1000.0,0.0,0.0,0.039,0.062,0.07,0.003,0
1782518235,nic-to-corundum,1216,2,1000.0,1000.0,0.0,0.0,0.039,0.066,0.101,0.006,0
1782518250,corundum-to-nic,1216,2,1000.0,1000.0,0.0,0.0,0.04,0.063,0.07,0.002,0
1782518266,nic-to-corundum,1216,3,1000.0,1000.0,0.0,0.0,0.063,0.083,0.102,0.002,0
1782518281,corundum-to-nic,1216,3,1000.0,1000.0,0.0,0.0,0.041,0.063,0.091,0.003,0
1782518296,nic-to-corundum,1216,4,1000.0,1000.0,0.0,0.0,0.058,0.083,0.111,0.003,0
1782518312,corundum-to-nic,1216,4,1000.0,1000.0,0.0,0.0,0.047,0.063,0.083,0.002,0
1782518327,nic-to-corundum,1216,5,1000.0,1000.0,0.0,0.0,0.052,0.083,0.105,0.003,0
1782518343,corundum-to-nic,1216,5,1000.0,1000.0,0.0,0.0,0.037,0.063,0.07,0.002,0
1782518358,nic-to-corundum,1280,1,1000.0,1000.0,0.0,0.0,0.03,0.062,0.106,0.005,0
1782518374,corundum-to-nic,1280,1,1000.0,1000.0,0.0,0.0,0.038,0.058,0.076,0.004,0
1782518389,nic-to-corundum,1280,2,1000.0,1000.0,0.0,0.0,0.042,0.063,0.096,0.003,0
1782518404,corundum-to-nic,1280,2,1000.0,1000.0,0.0,0.0,0.031,0.058,0.077,0.004,0
1782518420,nic-to-corundum,1280,3,1000.0,1000.0,0.0,0.0,0.039,0.062,0.104,0.007,0
1782518435,corundum-to-nic,1280,3,1000.0,1000.0,0.0,0.0,0.031,0.054,0.071,0.002,0
1782518451,nic-to-corundum,1280,4,1000.0,1000.0,0.0,0.0,0.069,0.086,0.117,0.003,0
1782518466,corundum-to-nic,1280,4,1000.0,1000.0,0.0,0.0,0.036,0.058,0.128,0.004,0
1782518481,nic-to-corundum,1280,5,1000.0,1000.0,0.0,0.0,0.033,0.074,0.11,0.013,0
1782518497,corundum-to-nic,1280,5,1000.0,1000.0,0.0,0.0,0.039,0.058,0.07,0.004,0
1782518512,nic-to-corundum,1344,1,1000.0,1000.0,0.0,0.0,0.047,0.065,0.13,0.006,0
1782518528,corundum-to-nic,1344,1,1000.0,1000.0,0.0,0.0,0.044,0.061,0.071,0.002,0
1782518543,nic-to-corundum,1344,2,1000.0,1000.0,0.0,0.0,0.045,0.074,0.115,0.012,0
1782518558,corundum-to-nic,1344,2,1000.0,1000.0,0.0,0.0,0.039,0.057,0.066,0.004,0
1782518574,nic-to-corundum,1344,3,1000.0,1000.0,0.0,0.0,0.041,0.07,0.123,0.013,0
1782518589,corundum-to-nic,1344,3,1000.0,1000.0,0.0,0.0,0.037,0.06,0.105,0.003,0
1782518605,nic-to-corundum,1344,4,1000.0,1000.0,0.0,0.0,0.042,0.061,0.113,0.008,0
1782518620,corundum-to-nic,1344,4,1000.0,1000.0,0.0,0.0,0.044,0.06,0.069,0.003,0
1782518635,nic-to-corundum,1344,5,1000.0,1000.0,0.0,0.0,0.065,0.085,0.124,0.004,0
1782518651,corundum-to-nic,1344,5,1000.0,1000.0,0.0,0.0,0.038,0.059,0.07,0.003,0
1782518666,nic-to-corundum,1408,1,1000.0,1000.0,0.0,0.0,0.032,0.064,0.112,0.007,0
1782518682,corundum-to-nic,1408,1,1000.0,1000.0,0.0,0.0,0.045,0.061,0.073,0.002,0
1782518697,nic-to-corundum,1408,2,1000.0,1000.0,0.0,0.0,0.04,0.064,0.116,0.007,0
1782518712,corundum-to-nic,1408,2,1000.0,1000.0,0.0,0.0,0.045,0.061,0.082,0.002,0
1782518728,nic-to-corundum,1408,3,1000.0,1000.0,0.0,0.0,0.042,0.063,0.106,0.004,0
1782518743,corundum-to-nic,1408,3,1000.0,1000.0,0.0,0.0,0.032,0.058,0.081,0.004,0
1782518759,nic-to-corundum,1408,4,1000.0,1000.0,0.0,0.0,0.068,0.085,0.114,0.003,0
1782518774,corundum-to-nic,1408,4,1000.0,1000.0,0.0,0.0,0.038,0.06,0.072,0.003,0
1782518789,nic-to-corundum,1408,5,1000.0,1000.0,0.0,0.0,0.047,0.075,0.115,0.012,0
1782518805,corundum-to-nic,1408,5,1000.0,1000.0,0.0,0.0,0.045,0.06,0.079,0.003,0
1782518820,nic-to-corundum,1472,1,1000.0,1000.0,0.0,0.0,0.043,0.064,0.126,0.007,0
1782518836,corundum-to-nic,1472,1,1000.0,1000.0,0.0,0.0,0.037,0.06,0.073,0.004,0
1782518851,nic-to-corundum,1472,2,1000.0,1000.0,0.0,0.0,0.055,0.088,0.129,0.005,0
1782518867,corundum-to-nic,1472,2,1000.0,1000.0,0.0,0.0,0.039,0.061,0.071,0.002,0
1782518882,nic-to-corundum,1472,3,1000.0,1000.0,0.0,0.0,0.038,0.06,0.117,0.007,0
1782518897,corundum-to-nic,1472,3,1000.0,1000.0,0.0,0.0,0.045,0.06,0.072,0.003,0
1782518913,nic-to-corundum,1472,4,1000.0,1000.0,0.0,0.0,0.042,0.062,0.122,0.009,0
1782518928,corundum-to-nic,1472,4,1000.0,1000.0,0.0,0.0,0.044,0.061,0.071,0.003,0
1782518944,nic-to-corundum,1472,5,1000.0,1000.0,0.0,0.0,0.07,0.087,0.132,0.003,0
1782518959,corundum-to-nic,1472,5,1000.0,1000.0,0.0,0.0,0.046,0.059,0.073,0.004,0
