timestamp,direction,protocol,repeat,source_interface,destination_interface,duration_s,omit_s,streams,udp_bandwidth,socket_buffer,pacing_timer_us,payload_size,metrics_source,throughput_bps,elapsed_s,lost_percent,jitter_ms,packets,lost_packets,retransmits,cpu_host_percent,cpu_remote_percent,returncode
1782516740,nic-to-corundum,udp,3,nic0,corundum0,12,2,4,8971962617,,100,576,server_json,8967294374.50064,12.000428,0.051054797946218144,0.0018986932730023338,23365091.0,11929.0,0.0,300.74367561806366,0.0,0
1782516756,corundum-to-nic,udp,3,corundum0,nic0,12,2,4,8971962617,,100,576,server_json,8078030954.880596,12.000757,9.95978337824245,0.0018380956437007473,23364966.0,2327100.0,0.0,327.5322364504913,0.0,0
1782516771,nic-to-corundum,udp,4,nic0,corundum0,12,2,4,8971962617,,100,576,server_json,8971992857.480335,12.000807,0.01905814102254158,0.0017860468479400293,23370590.0,4454.0,0.0,316.6171576334287,0.0,0
1782516787,corundum-to-nic,udp,4,corundum0,nic0,12,2,4,8971962617,,100,576,server_json,7898021422.807916,12.208577,10.610669531190528,0.0013792084947293877,23409126.0,2483865.0,0.0,330.920601460071,0.0,0
1782516802,nic-to-corundum,udp,5,nic0,corundum0,12,2,4,8971962617,,100,576,server_json,8764785086.16051,12.000451,2.256218090690728,0.002446006118006391,23352707.0,526888.0,0.0,340.4310729174509,0.0,0
1782516817,corundum-to-nic,udp,5,corundum0,nic0,12,2,4,8971962617,,100,576,server_json,8501998270.635323,12.000939,5.23722264665025,0.003003340462348365,23366087.0,1223734.0,0.0,325.7140681778558,0.0,0
1782516833,nic-to-corundum,udp,1,nic0,corundum0,12,2,4,9065155807,,100,640,server_json,8267174407.286185,12.000353,8.786148767176126,0.002622415596714069,21243221.0,1866461.0,0.0,385.94582799569014,0.0,0
1782516848,corundum-to-nic,udp,1,corundum0,nic0,12,2,4,9065155807,,100,640,server_json,8771562882.463345,12.000333,3.2380251595279708,0.002295454965398227,21246901.0,687980.0,0.0,319.3501715422503,0.0,0
1782516864,nic-to-corundum,udp,2,nic0,corundum0,12,2,4,9065155807,,100,640,server_json,9065223382.765806,12.000411,0.0,0.004888043637654475,21247346.0,0.0,0.0,285.5772275321839,0.0,0
1782516879,corundum-to-nic,udp,2,corundum0,nic0,12,2,4,9065155807,,100,640,server_json,8664337433.85355,12.000266,4.420997371276218,0.0027420520453287113,21246812.0,939321.0,0.0,317.4972175608162,0.0,0
1782516894,nic-to-corundum,udp,3,nic0,corundum0,12,2,4,9065155807,,100,640,server_json,8356991557.441827,12.000628,7.808878730632555,0.009277559560804317,21246866.0,1659142.0,0.0,336.594379882847,0.0,0
1782516910,corundum-to-nic,udp,3,corundum0,nic0,12,2,4,9065155807,,100,640,server_json,8239692234.545088,12.001087,9.1058544056124,0.015394650498777404,21248374.0,1934846.0,0.0,287.01821072502213,0.0,0
1782516925,nic-to-corundum,udp,4,nic0,corundum0,12,2,4,9065155807,,100,640,server_json,8707313255.1676,12.000399,3.9377194073733914,0.002308426747970666,21245013.0,836569.0,0.0,292.1697367139138,0.0,0
1782516941,corundum-to-nic,udp,4,corundum0,nic0,12,2,4,9065155807,,100,640,server_json,8631587032.1089,12.000255,4.78289782180777,0.0034682527359113117,21246931.0,1016219.0,0.0,309.41293291689436,0.0,0
1782516956,nic-to-corundum,udp,5,nic0,corundum0,12,2,4,9065155807,,100,640,server_json,8478336080.306102,12.000483,6.469564590381275,0.004800120651884248,21246453.0,1374553.0,0.0,319.473006940901,0.0,0
1782516972,corundum-to-nic,udp,5,corundum0,nic0,12,2,4,9065155807,,100,640,server_json,8523775297.205735,12.000189,5.83871333400419,0.0026102215742720243,21216695.0,1238782.0,0.0,319.10600864610535,0.0,0
1782516987,nic-to-corundum,udp,1,nic0,corundum0,12,2,4,9142857143,,100,704,server_json,9142916588.134033,12.000319,0.0,0.000801070102904922,19481164.0,0.0,0.0,270.44042906146825,0.0,0
1782517002,corundum-to-nic,udp,1,corundum0,nic0,12,2,4,9142857143,,100,704,server_json,8269129387.733877,12.000272,9.36908232410174,0.0043814906374137945,19440698.0,1821415.0,0.0,337.1304341242367,0.0,0
1782517018,nic-to-corundum,udp,2,nic0,corundum0,12,2,4,9142857143,,100,704,server_json,9142775748.831505,12.000263,0.0,0.0014867761816957387,19480773.0,0.0,0.0,249.171389066147,0.0,0
1782517033,corundum-to-nic,udp,2,corundum0,nic0,12,2,4,9142857143,,100,704,server_json,8760616680.79556,12.000231,4.18112650448104,0.0036751265264552443,19480970.0,814524.0,0.0,261.7895900503126,0.0,0
1782517049,nic-to-corundum,udp,3,nic0,corundum0,12,2,4,9142857143,,100,704,server_json,9142791432.09394,12.000365,0.0,0.0021000605990040646,19480972.0,0.0,0.0,302.9279436289264,0.0,0
1782517064,corundum-to-nic,udp,3,corundum0,nic0,12,2,4,9142857143,,100,704,server_json,8888876967.364445,12.000255,2.7809301924247363,0.003225757809017388,19481539.0,541768.0,0.0,269.9286322486924,0.0,0
1782517079,nic-to-corundum,udp,4,nic0,corundum0,12,2,4,9142857143,,100,704,server_json,8785687256.10723,12.000407,3.9038661826099426,0.005816959554506185,19480637.0,760498.0,0.0,340.7238515552256,0.0,0
1782517095,corundum-to-nic,udp,4,corundum0,nic0,12,2,4,9142857143,,100,704,server_json,8888859083.6618,12.001355,2.77788342719878,0.003776475127484786,19482675.0,541206.0,0.0,273.3633575531182,0.0,0
1782517110,nic-to-corundum,udp,5,nic0,corundum0,12,2,4,9142857143,,100,704,server_json,9138873875.77097,12.000335,0.016117508394428652,0.0022257921708013577,19475715.0,3139.0,0.0,261.86355177822765,0.0,0
1782517126,corundum-to-nic,udp,5,corundum0,nic0,12,2,4,9142857143,,100,704,server_json,8451652966.806727,12.000293,7.701295610104922,0.004209414525492217,19510808.0,1502585.0,0.0,324.12095997078916,0.0,0
1782517141,nic-to-corundum,udp,1,nic0,corundum0,12,2,4,9208633094,,100,768,server_json,9208578726.978643,12.00027,0.0,0.0014762739524830754,17985910.0,0.0,0.0,236.803922949552,0.0,0
1782517156,corundum-to-nic,udp,1,corundum0,nic0,12,2,4,9208633094,,100,768,server_json,8935023887.621233,12.000274,2.971509904189769,0.004819903521061003,17986075.0,534458.0,0.0,253.87253298701648,0.0,0
1782517172,nic-to-corundum,udp,2,nic0,corundum0,12,2,4,9208633094,,100,768,server_json,9205248895.45606,12.000428,0.013819276561706156,0.005611981674891586,17982128.0,2485.0,0.0,255.72562801249506,0.0,0
1782517187,corundum-to-nic,udp,2,corundum0,nic0,12,2,4,9208633094,,100,768,server_json,8956901080.21835,12.000259,2.7338918997418222,0.004660297281640143,17986044.0,491719.0,0.0,257.0950030560066,0.0,0
1782517203,nic-to-corundum,udp,3,nic0,corundum0,12,2,4,9208633094,,100,768,server_json,9206154002.04694,12.000334,0.021262050603569234,0.0037281468060058618,17985095.0,3824.0,0.0,261.7407275347462,0.0,0
1782517218,corundum-to-nic,udp,3,corundum0,nic0,12,2,4,9208633094,,100,768,server_json,8971838866.84108,12.000435,2.575762511965545,0.0036765837510759126,17987062.0,463304.0,0.0,238.14181510633682,0.0,0
1782517233,nic-to-corundum,udp,4,nic0,corundum0,12,2,4,9208633094,,100,768,server_json,9208688897.10712,12.000422,0.0,0.0024032425508467557,17986353.0,0.0,0.0,255.860440841324,0.0,0
1782517249,corundum-to-nic,udp,4,corundum0,nic0,12,2,4,9208633094,,100,768,server_json,8634262679.30515,12.000283,6.38625123670159,0.002014658356234491,18014653.0,1150461.0,0.0,315.2418793099113,0.0,0
1782517264,nic-to-corundum,udp,5,nic0,corundum0,12,2,4,9208633094,,100,768,server_json,9208356328.49501,12.000365,0.0,0.0035477322614894573,17985618.0,0.0,0.0,252.92500801227735,0.0,0
1782517280,corundum-to-nic,udp,5,corundum0,nic0,12,2,4,9208633094,,100,768,server_json,8960638278.44017,12.00028,2.692629524712345,0.004458193954661515,17985950.0,484295.0,0.0,250.56351368947523,0.0,0
1782517295,nic-to-corundum,udp,1,nic0,corundum0,12,2,4,9265033408,,100,832,server_json,9257642385.87191,12.000376,0.0743919954069259,0.004255988803240408,16703410.0,12426.0,0.0,263.8719592332114,0.0,0
1782517310,corundum-to-nic,udp,1,corundum0,nic0,12,2,4,9265033408,,100,832,server_json,9043415494.47708,12.000263,2.3919801496059185,0.0031748622500118047,16704152.0,399560.0,0.0,225.61871513647134,0.0,0
1782517326,nic-to-corundum,udp,2,nic0,corundum0,12,2,4,9265033408,,100,832,server_json,9264843626.465847,12.000477,0.0,0.004731104258178463,16704109.0,0.0,0.0,240.0682847919093,0.0,0
1782517341,corundum-to-nic,udp,2,corundum0,nic0,12,2,4,9265033408,,100,832,server_json,9043432809.510624,12.000307,2.392212537082551,0.0032389606425644213,16704285.0,399602.0,0.0,234.87560566490072,0.0,0
1782517357,nic-to-corundum,udp,3,nic0,corundum0,12,2,4,9265033408,,100,832,server_json,9264995818.346525,12.000277,0.0,0.0013964163586506811,16704104.0,0.0,0.0,244.3200501247046,0.0,0
1782517372,corundum-to-nic,udp,3,corundum0,nic0,12,2,4,9265033408,,100,832,server_json,9043391704.780344,12.000285,2.391736590131152,0.0037240386668346537,16704097.0,399518.0,0.0,244.99389978621218,0.0,0
1782517387,nic-to-corundum,udp,4,nic0,corundum0,12,2,4,9265033408,,100,832,server_json,9265008517.24703,12.000239,0.0,0.0016990661088683683,16704074.0,0.0,0.0,254.43019575403994,0.0,0
1782517403,corundum-to-nic,udp,4,corundum0,nic0,12,2,4,9265033408,,100,832,server_json,9043423012.71966,12.00032,2.392089828082219,0.0034330333392616767,16704264.0,399581.0,0.0,231.60146639453015,0.0,0
1782517418,nic-to-corundum,udp,5,nic0,corundum0,12,2,4,9265033408,,100,832,server_json,9265082793.38037,12.000428,0.0,0.003394439652357427,16704472.0,0.0,0.0,274.1233220077345,0.0,0
1782517434,corundum-to-nic,udp,5,corundum0,nic0,12,2,4,9265033408,,100,832,server_json,9043424254.37853,12.000258,2.3923060865409016,0.003441048940123159,16704217.0,399616.0,0.0,236.37365952046622,0.0,0
1782517449,nic-to-corundum,udp,1,nic0,corundum0,12,2,4,9313929314,,100,896,server_json,9313931134.457895,12.000225,0.0,0.001440631664983845,15592811.0,0.0,0.0,204.29739008511626,0.0,0
1782517465,corundum-to-nic,udp,1,corundum0,nic0,12,2,4,9313929314,,100,896,server_json,9105627614.813116,12.000284,2.23529600389926,0.0040660391708607,15592700.0,348543.0,0.0,220.24603289509818,0.0,0
1782517480,nic-to-corundum,udp,2,nic0,corundum0,12,2,4,9313929314,,100,896,server_json,9313879726.493093,12.000282,0.0,0.0013885807932850175,15592799.0,0.0,0.0,213.80751694590262,0.0,0
1782517495,corundum-to-nic,udp,2,corundum0,nic0,12,2,4,9313929314,,100,896,server_json,9105623674.26651,12.000338,2.2364783781800908,0.0038830464103234087,15592952.0,348733.0,0.0,222.3172728168807,0.0,0
1782517511,nic-to-corundum,udp,3,nic0,corundum0,12,2,4,9313929314,,100,896,server_json,9313833759.543055,12.000352,0.0,0.0017779233345519738,15592813.0,0.0,0.0,247.06086045240565,0.0,0
1782517526,corundum-to-nic,udp,3,corundum0,nic0,12,2,4,9313929314,,100,896,server_json,9105641547.338776,12.000268,2.2347751692788,0.005108167776253135,15592620.0,348460.0,0.0,211.89152719027211,0.0,0
1782517542,nic-to-corundum,udp,4,nic0,corundum0,12,2,4,9313929314,,100,896,server_json,9313836708.095797,12.000252,0.0,0.0016417059223499523,15592688.0,0.0,0.0,203.0976998354102,0.0,0
1782517557,corundum-to-nic,udp,4,corundum0,nic0,12,2,4,9313929314,,100,896,server_json,9105576148.313725,12.000292,2.236611027425935,0.0030147305323236628,15592832.0,348751.0,0.0,220.47047529661845,0.0,0
1782517572,nic-to-corundum,udp,5,nic0,corundum0,12,2,4,9313929314,,100,896,server_json,9313424143.57912,12.000408,0.0,0.00494765586311445,15592200.0,0.0,0.0,245.99601954741638,0.0,0
1782517588,corundum-to-nic,udp,5,corundum0,nic0,12,2,4,9313929314,,100,896,server_json,9105632957.9788,12.000299,2.2382638280450675,0.004260399428162388,15593202.0,349017.0,0.0,218.7694897525811,0.0,0
1782517603,nic-to-corundum,udp,1,nic0,corundum0,12,2,4,9356725146,,100,960,server_json,9356735393.45365,12.00027,0.0,0.00185286195963459,14620228.0,0.0,0.0,193.54609059794115,0.0,0
1782517619,corundum-to-nic,udp,1,corundum0,nic0,12,2,4,9356725146,,100,960,server_json,9160385182.48403,12.000338,2.08420639015341,0.005663739637600797,14618178.0,304673.0,0.0,208.24966157974404,0.0,0
1782517634,nic-to-corundum,udp,2,nic0,corundum0,12,2,4,9356725146,,100,960,server_json,9356665684.74129,12.000233,0.0,0.0018398644141796384,14620074.0,0.0,0.0,216.32428750649632,0.0,0
1782517649,corundum-to-nic,udp,2,corundum0,nic0,12,2,4,9356725146,,100,960,server_json,9160242604.23815,12.000285,2.09971121464062,0.00516850164967095,14620201.0,306982.0,0.0,202.55492546547785,0.0,0
1782517665,nic-to-corundum,udp,3,nic0,corundum0,12,2,4,9356725146,,100,960,server_json,9356633532.09852,12.000257,0.0,0.0020751616367517514,14620053.0,0.0,0.0,221.86726465534758,0.0,0
1782517680,corundum-to-nic,udp,3,corundum0,nic0,12,2,4,9356725146,,100,960,server_json,9160231191.79237,12.000253,2.09972595348911,0.005026865902910796,14620146.0,306983.0,0.0,205.7809949494614,0.0,0
1782517696,nic-to-corundum,udp,4,nic0,corundum0,12,2,4,9356725146,,100,960,server_json,9356767390.98624,12.000412,0.0,0.00399866538382288,14620451.0,0.0,0.0,216.84323402652933,0.0,0
1782517711,corundum-to-nic,udp,4,corundum0,nic0,12,2,4,9356725146,,100,960,server_json,9160234523.96101,12.000309,2.088498149234161,0.004955996670043812,14618543.0,305308.0,0.0,200.28634355727,0.0,0
1782517726,nic-to-corundum,udp,5,nic0,corundum0,12,2,4,9356725146,,100,960,server_json,9356659072.943575,12.000262,0.0,0.0022216565073658427,14620100.0,0.0,0.0,202.71799816389216,0.0,0
1782517742,corundum-to-nic,udp,5,corundum0,nic0,12,2,4,9356725146,,100,960,server_json,9160224498.749817,12.000245,2.098998927292629,0.0041636063443177464,14620017.0,306874.0,0.0,209.05762280784273,0.0,0
1782517757,nic-to-corundum,udp,1,nic0,corundum0,12,2,4,9394495413,,100,1024,server_json,9394418980.968184,12.000273,0.0,0.001735620894306921,13761669.0,0.0,0.0,194.17592320838747,0.0,0
1782517773,corundum-to-nic,udp,1,corundum0,nic0,12,2,4,9394495413,,100,1024,server_json,9208558618.52994,12.000318,1.9782372754055895,0.004877734131858194,13761696.0,272239.0,0.0,196.09452665602217,0.0,0
1782517788,nic-to-corundum,udp,2,nic0,corundum0,12,2,4,9394495413,,100,1024,server_json,9394480532.249754,12.000231,0.0,0.0017919874671879577,13761711.0,0.0,0.0,191.28065325030542,0.0,0
1782517803,corundum-to-nic,udp,2,corundum0,nic0,12,2,4,9394495413,,100,1024,server_json,9208572181.83762,12.000311,1.9712547185003584,0.005102898444491804,13760728.0,271259.0,0.0,190.30644806114032,0.0,0
1782517819,nic-to-corundum,udp,3,nic0,corundum0,12,2,4,9394495413,,100,1024,server_json,9394449875.5192,12.000244,0.0,0.002258754587759988,13761681.0,0.0,0.0,212.30812526606613,0.0,0
1782517834,corundum-to-nic,udp,3,corundum0,nic0,12,2,4,9394495413,,100,1024,server_json,9208564149.55868,12.000293,1.9711524451442484,0.00408548918554909,13760681.0,271244.0,0.0,199.20978841812044,0.0,0
1782517850,nic-to-corundum,udp,4,nic0,corundum0,12,2,4,9394495413,,100,1024,server_json,9394396416.01905,12.000287,0.0,0.002191494111221761,13761652.0,0.0,0.0,190.15741816776654,0.0,0
1782517865,corundum-to-nic,udp,4,corundum0,nic0,12,2,4,9394495413,,100,1024,server_json,9208570433.115396,12.000243,1.9708884702377716,0.005607756945123606,13760596.0,271206.0,0.0,198.28421349993945,0.0,0
