timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,packet_count,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,packets_per_second,payload_mbps,estimated_wire_mbps
1781802673,192.168.1.12,55555,1234,9999,100000,478,100000,0,0,0.207561166,481785.692,1842.348486,2096.731332
1781802674,192.168.1.12,55555,1234,9999,100000,478,100000,0,0,0.205303921,487082.758,1862.604465,2119.784161
1781802676,192.168.1.12,55555,1234,9999,100000,478,100000,0,0,0.202060295,494901.782,1892.504413,2153.812554
1781802677,192.168.1.12,55555,1234,9999,100000,552,100000,0,0,0.191558246,522034.431,2305.304048,2580.938228
1781802678,192.168.1.12,55555,1234,9999,100000,552,100000,0,0,0.219830861,454895.184,2008.817133,2249.001791
1781802679,192.168.1.12,55555,1234,9999,100000,552,100000,0,0,0.188672865,530017.923,2340.559147,2620.408610
1781802681,192.168.1.12,55555,1234,9999,100000,552,100000,0,0,0.554647423,180294.717,796.181469,891.377079
1781802682,192.168.1.12,55555,1234,9999,100000,552,100000,0,0,0.198620444,503472.845,2223.336083,2489.169745
1781802683,192.168.1.12,55555,1234,9999,100000,626,100000,0,0,0.226328869,441834.930,2212.709330,2445.998173
1781802685,192.168.1.12,55555,1234,9999,100000,626,100000,0,0,0.175974329,568264.704,2845.869638,3145.913402
1781802686,192.168.1.12,55555,1234,9999,100000,626,100000,0,0,0.438213703,228199.162,1142.821406,1263.310563
1781802687,192.168.1.12,55555,1234,9999,100000,626,100000,0,0,0.182218261,548792.418,2748.352428,3038.114824
1781802688,192.168.1.12,55555,1234,9999,100000,626,100000,0,0,0.216890014,461063.182,2309.004415,2552.445776
1781802690,192.168.1.12,55555,1234,9999,100000,700,100000,0,0,0.182636709,547535.052,3066.196292,3355.294800
1781802691,192.168.1.12,55555,1234,9999,100000,700,100000,0,0,0.178187184,561207.589,3142.762501,3439.080108
1781802692,192.168.1.12,55555,1234,9999,100000,700,100000,0,0,0.181389734,551299.116,3087.275049,3378.360983
1781802693,192.168.1.12,55555,1234,9999,100000,700,100000,0,0,0.179735402,556373.418,3115.691142,3409.456307
1781802694,192.168.1.12,55555,1234,9999,100000,700,100000,0,0,0.222368975,449703.022,2518.336922,2755.780117
1781802696,192.168.1.12,55555,1234,9999,100000,774,100000,0,0,0.177465897,563488.545,3489.121068,3786.643019
1781802697,192.168.1.12,55555,1234,9999,100000,774,100000,0,0,0.174779241,572150.328,3542.754829,3844.850202
1781802698,192.168.1.12,55555,1234,9999,100000,774,100000,0,0,0.182394279,548262.810,3394.843322,3684.326086
1781802699,192.168.1.12,55555,1234,9999,100000,774,100000,0,0,0.175715138,569102.931,3523.885347,3824.371694
1781802700,192.168.1.12,55555,1234,9999,100000,774,100000,0,0,0.215359459,464339.948,2875.192958,3120.364451
1781802702,192.168.1.12,55555,1234,9999,100000,848,100000,0,0,0.176367367,566998.316,3846.516572,4145.891683
1781802703,192.168.1.12,55555,1234,9999,100000,848,100000,0,0,0.179089450,558380.184,3788.051167,4082.875904
1781802704,192.168.1.12,55555,1234,9999,100000,848,100000,0,0,0.199473042,501320.875,3400.960818,3665.658240
1781802705,192.168.1.12,55555,1234,9999,100000,848,100000,0,0,0.174204549,574037.823,3894.272589,4197.364559
1781802706,192.168.1.12,55555,1234,9999,100000,848,100000,0,0,0.194604992,513861.433,3486.035959,3757.354796
1781802708,192.168.1.12,55555,1234,9999,100000,922,100000,0,0,0.173148186,577539.981,4259.934898,4564.876007
1781802709,192.168.1.12,55555,1234,9999,100000,922,100000,0,0,0.169166943,591132.039,4360.189922,4672.307639
1781802710,192.168.1.12,55555,1234,9999,100000,922,100000,0,0,0.174125880,574297.169,4236.015921,4539.244827
1781802711,192.168.1.12,55555,1234,9999,100000,922,100000,0,0,0.172856442,578514.742,4267.124739,4572.580523
1781802712,192.168.1.12,55555,1234,9999,100000,922,100000,0,0,0.210516891,475021.266,3503.756855,3754.568084
1781802714,192.168.1.12,55555,1234,9999,100000,996,100000,0,0,0.168649233,592946.663,4724.599014,5037.674853
1781802715,192.168.1.12,55555,1234,9999,100000,996,100000,0,0,0.170298009,587205.926,4678.856815,4988.901544
1781802716,192.168.1.12,55555,1234,9999,100000,996,100000,0,0,0.173761580,575501.213,4585.593662,4889.458303
1781802717,192.168.1.12,55555,1234,9999,100000,996,100000,0,0,0.172308529,580354.325,4624.263260,4930.690343
1781802718,192.168.1.12,55555,1234,9999,100000,996,100000,0,0,0.206562592,484114.762,3857.426421,4113.039015
1781802720,192.168.1.12,55555,1234,9999,100000,1070,100000,0,0,0.185527956,539002.327,4613.859919,4898.453147
1781802721,192.168.1.12,55555,1234,9999,100000,1070,100000,0,0,0.167336090,597599.717,5115.453576,5430.986227
1781802722,192.168.1.12,55555,1234,9999,100000,1070,100000,0,0,0.213773459,467784.918,4004.238899,4251.229335
1781802723,192.168.1.12,55555,1234,9999,100000,1070,100000,0,0,0.213419473,468560.805,4010.880488,4258.280593
1781802725,192.168.1.12,55555,1234,9999,100000,1070,100000,0,0,0.210339776,475421.254,4069.605931,4320.628353
1781802726,192.168.1.12,55555,1234,9999,100000,1144,100000,0,0,0.261470025,382453.017,3500.210015,3702.145208
1781802727,192.168.1.12,55555,1234,9999,100000,1144,100000,0,0,0.171552001,582913.632,5334.825561,5642.603959
1781802728,192.168.1.12,55555,1234,9999,100000,1144,100000,0,0,0.176244400,567393.914,5192.789104,5492.373091
1781802729,192.168.1.12,55555,1234,9999,100000,1144,100000,0,0,0.169866522,588697.519,5387.759691,5698.591980
1781802731,192.168.1.12,55555,1234,9999,100000,1144,100000,0,0,0.206885019,483360.277,4423.713251,4678.927477
1781802732,192.168.1.12,55555,1234,9999,100000,1218,100000,0,0,0.166321727,601244.358,5858.525026,6175.982047
1781802733,192.168.1.12,55555,1234,9999,100000,1218,100000,0,0,0.165508071,604200.142,5887.326184,6206.343859
1781802734,192.168.1.12,55555,1234,9999,100000,1218,100000,0,0,0.165905630,602752.300,5873.218407,6191.471622
1781802735,192.168.1.12,55555,1234,9999,100000,1218,100000,0,0,0.166496414,600613.536,5852.378298,6169.502245
1781802737,192.168.1.12,55555,1234,9999,100000,1218,100000,0,0,0.207275060,482450.711,4700.999725,4955.733700
1781802738,192.168.1.12,55555,1234,9999,100000,1292,100000,0,0,0.166469857,600709.352,6208.931867,6526.106405
1781802739,192.168.1.12,55555,1234,9999,100000,1292,100000,0,0,0.164683562,607225.146,6276.279110,6596.893988
1781802740,192.168.1.12,55555,1234,9999,100000,1292,100000,0,0,0.169416312,590261.934,6100.947352,6412.605653
1781802741,192.168.1.12,55555,1234,9999,100000,1292,100000,0,0,0.164395615,608288.731,6287.272322,6608.448772
1781802743,192.168.1.12,55555,1234,9999,100000,1292,100000,0,0,0.208902852,478691.406,4947.754375,5200.503438
1781802744,192.168.1.12,55555,1234,9999,100000,1366,100000,0,0,0.169208310,590987.523,6458.311651,6770.353064
1781802745,192.168.1.12,55555,1234,9999,100000,1366,100000,0,0,0.167576183,596743.512,6521.213101,6836.293675
1781802746,192.168.1.12,55555,1234,9999,100000,1366,100000,0,0,0.168465581,593593.062,6486.784977,6800.202114
1781802747,192.168.1.12,55555,1234,9999,100000,1366,100000,0,0,0.168052428,595052.396,6502.732588,6816.920253
1781802748,192.168.1.12,55555,1234,9999,100000,1366,100000,0,0,0.193293160,517348.881,5653.588570,5926.748779
1781802750,192.168.1.12,55555,1234,9999,100000,1440,100000,0,0,0.166174465,601777.174,6932.473049,7250.211397
1781802751,192.168.1.12,55555,1234,9999,100000,1440,100000,0,0,0.164998046,606067.783,6981.900864,7301.904654
1781802752,192.168.1.12,55555,1234,9999,100000,1440,100000,0,0,0.170108374,587860.536,6772.153380,7082.543744
1781802753,192.168.1.12,55555,1234,9999,100000,1440,100000,0,0,0.165800868,603133.151,6948.093903,7266.548206
1781802754,192.168.1.12,55555,1234,9999,100000,1440,100000,0,0,0.213513416,468354.644,5395.445502,5642.736754
