timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,packet_count,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,packets_per_second,payload_mbps,estimated_wire_mbps
1781887312,192.168.1.12,55555,1234,9999,1000000,922,1000000,0,0,7.904000022,126518.218,933.198378,999.999997
1781887321,192.168.1.12,55555,1234,9999,1000000,922,1000000,0,0,7.904000024,126518.218,933.198378,999.999997
1781887330,192.168.1.12,55555,1234,9999,1000000,922,1000000,0,0,7.904000021,126518.218,933.198378,999.999997
1781887339,192.168.1.12,55555,1234,9999,1000000,922,1000000,0,0,7.904000026,126518.218,933.198377,999.999997
1781887348,192.168.1.12,55555,1234,9999,1000000,996,1000000,0,0,8.496000031,117702.448,937.853104,999.999996
1781887358,192.168.1.12,55555,1234,9999,1000000,996,1000000,0,0,8.496000035,117702.448,937.853103,999.999996
1781887367,192.168.1.12,55555,1234,9999,1000000,996,1000000,0,0,8.496000032,117702.448,937.853104,999.999996
1781887377,192.168.1.12,55555,1234,9999,1000000,996,1000000,0,0,8.496000037,117702.448,937.853103,999.999996
1781887387,192.168.1.12,55555,1234,9999,1000000,996,1000000,0,0,8.496000032,117702.448,937.853104,999.999996
1781887397,192.168.1.12,55555,1234,9999,1000000,1070,1000000,0,0,9.088000026,110035.211,941.901406,999.999997
1781887407,192.168.1.12,55555,1234,9999,1000000,1070,1000000,0,0,9.088000038,110035.211,941.901405,999.999996
1781887417,192.168.1.12,55555,1234,9999,1000000,1070,1000000,0,0,9.088000030,110035.211,941.901405,999.999997
1781887427,192.168.1.12,55555,1234,9999,1000000,1070,1000000,0,0,9.088000038,110035.211,941.901405,999.999996
1781887437,192.168.1.12,55555,1234,9999,1000000,1070,1000000,0,0,9.088000023,110035.211,941.901406,999.999997
1781887448,192.168.1.12,55555,1234,9999,1000000,1144,1000000,0,0,9.680000027,103305.785,945.454543,999.999997
1781887459,192.168.1.12,55555,1234,9999,1000000,1144,1000000,0,0,9.680000037,103305.785,945.454542,999.999996
1781887470,192.168.1.12,55555,1234,9999,1000000,1144,1000000,0,0,9.680000027,103305.785,945.454543,999.999997
1781887480,192.168.1.12,55555,1234,9999,1000000,1144,1000000,0,0,9.680000027,103305.785,945.454543,999.999997
1781887491,192.168.1.12,55555,1234,9999,1000000,1144,1000000,0,0,9.680000038,103305.785,945.454542,999.999996
1781887502,192.168.1.12,55555,1234,9999,1000000,1218,1000000,0,0,10.272000025,97352.025,948.598129,999.999998
1781887514,192.168.1.12,55555,1234,9999,1000000,1218,1000000,0,0,10.272000037,97352.025,948.598127,999.999996
1781887525,192.168.1.12,55555,1234,9999,1000000,1218,1000000,0,0,10.272000032,97352.025,948.598128,999.999997
1781887536,192.168.1.12,55555,1234,9999,1000000,1218,1000000,0,0,10.272000034,97352.025,948.598128,999.999997
1781887548,192.168.1.12,55555,1234,9999,1000000,1218,1000000,0,0,10.272000031,97352.025,948.598128,999.999997
1781887560,192.168.1.12,55555,1234,9999,1000000,1292,1000000,0,0,10.864000034,92047.128,951.399113,999.999997
1781887571,192.168.1.12,55555,1234,9999,1000000,1292,1000000,0,0,10.864000025,92047.128,951.399114,999.999998
1781887583,192.168.1.12,55555,1234,9999,1000000,1292,1000000,0,0,10.864000027,92047.128,951.399114,999.999998
1781887595,192.168.1.12,55555,1234,9999,1000000,1292,1000000,0,0,10.864000032,92047.128,951.399114,999.999997
1781887607,192.168.1.12,55555,1234,9999,1000000,1292,1000000,0,0,10.864000032,92047.128,951.399114,999.999997
1781887620,192.168.1.12,55555,1234,9999,1000000,1366,1000000,0,0,11.456000030,87290.503,953.910612,999.999997
1781887632,192.168.1.12,55555,1234,9999,1000000,1366,1000000,0,0,11.456000022,87290.503,953.910613,999.999998
1781887645,192.168.1.12,55555,1234,9999,1000000,1366,1000000,0,0,11.456000036,87290.503,953.910612,999.999997
1781887657,192.168.1.12,55555,1234,9999,1000000,1366,1000000,0,0,11.456000031,87290.503,953.910612,999.999997
1781887670,192.168.1.12,55555,1234,9999,1000000,1366,1000000,0,0,11.456000027,87290.503,953.910612,999.999998
1781887683,192.168.1.12,55555,1234,9999,1000000,1440,1000000,0,0,12.048000039,83001.328,956.175296,999.999997
1781887696,192.168.1.12,55555,1234,9999,1000000,1440,1000000,0,0,12.048000035,83001.328,956.175296,999.999997
1781887709,192.168.1.12,55555,1234,9999,1000000,1440,1000000,0,0,12.048000023,83001.328,956.175297,999.999998
1781887722,192.168.1.12,55555,1234,9999,1000000,1440,1000000,0,0,12.048000026,83001.328,956.175297,999.999998
1781887735,192.168.1.12,55555,1234,9999,1000000,1440,1000000,0,0,12.048000038,83001.328,956.175296,999.999997
