timestamp,ip_in_receives,ip_in_hdr_errors,ip_in_addr_errors,ip_in_unknown_protos,ip_in_discards,ip_in_delivers,ip_out_requests,ip_out_discards,ip_out_no_routes,ip_reasm_reqds,ip_reasm_oks,ip_reasm_fails,udp_in_datagrams,udp_no_ports,udp_in_errors,udp_out_datagrams,udp_rcvbuf_errors,udp_sndbuf_errors,udp_in_csum_errors,udp_ignored_multi,udp_mem_errors
1781887490,65077233,0,0,0,0,65077233,65086326,0,0,0,0,0,85983,0,63986870,65086326,63986870,0,0,0,0
1781887491,65077239,0,0,0,0,65077239,65086334,0,0,0,0,0,85989,0,63986870,65086334,63986870,0,0,0,0
1781887502,66077085,0,0,0,0,66077085,66086334,0,0,0,0,0,85989,0,64973442,66086334,64973442,0,0,0,0
1781887503,66077091,0,0,0,0,66077091,66086342,0,0,0,0,0,85995,0,64973442,66086342,64973442,0,0,0,0
1781887513,67076899,0,0,0,0,67076899,67086342,0,0,0,0,0,85995,0,65959976,67086342,65959976,0,0,0,0
1781887514,67076905,0,0,0,0,67076905,67086350,0,0,0,0,0,86001,0,65959976,67086350,65959976,0,0,0,0
1781887524,68076690,0,0,0,0,68076690,68086350,0,0,0,0,0,86001,0,66946487,68086350,66946487,0,0,0,0
1781887525,68076696,0,0,0,0,68076696,68086358,0,0,0,0,0,86007,0,66946487,68086358,66946487,0,0,0,0
1781887536,69076478,0,0,0,0,69076478,69086358,0,0,0,0,0,86007,0,67932995,69086358,67932995,0,0,0,0
1781887537,69076484,0,0,0,0,69076484,69086366,0,0,0,0,0,86013,0,67932995,69086366,67932995,0,0,0,0
1781887547,70076322,0,0,0,0,70076322,70086366,0,0,0,0,0,86013,0,68919559,70086366,68919559,0,0,0,0
1781887548,70076328,0,0,0,0,70076328,70086374,0,0,0,0,0,86019,0,68919559,70086374,68919559,0,0,0,0
1781887559,71076164,0,0,0,0,71076164,71086374,0,0,0,0,0,86019,0,69906121,71086374,69906121,0,0,0,0
1781887560,71076170,0,0,0,0,71076170,71086382,0,0,0,0,0,86025,0,69906121,71086382,69906121,0,0,0,0
1781887571,72075992,0,0,0,0,72075992,72086382,0,0,0,0,0,86025,0,70892669,72086382,70892669,0,0,0,0
1781887572,72075998,0,0,0,0,72075998,72086390,0,0,0,0,0,86031,0,70892669,72086390,70892669,0,0,0,0
1781887583,73075784,0,0,0,0,73075784,73086390,0,0,0,0,0,86031,0,71879181,73086390,71879181,0,0,0,0
1781887584,73075790,0,0,0,0,73075790,73086398,0,0,0,0,0,86037,0,71879181,73086398,71879181,0,0,0,0
1781887595,74075594,0,0,0,0,74075594,74086398,0,0,0,0,0,86037,0,72865711,74086398,72865711,0,0,0,0
1781887596,74075600,0,0,0,0,74075600,74086406,0,0,0,0,0,86043,0,72865711,74086406,72865711,0,0,0,0
1781887607,75075437,0,0,0,0,75075437,75086406,0,0,0,0,0,86043,0,73852274,75086406,73852274,0,0,0,0
1781887608,75075443,0,0,0,0,75075443,75086414,0,0,0,0,0,86049,0,73852274,75086414,73852274,0,0,0,0
1781887619,76075254,0,0,0,0,76075254,76086414,0,0,0,0,0,86049,0,74838811,76086414,74838811,0,0,0,0
1781887620,76075260,0,0,0,0,76075260,76086422,0,0,0,0,0,86055,0,74838811,76086422,74838811,0,0,0,0
1781887632,77075050,0,0,0,0,77075050,77086422,0,0,0,0,0,86055,0,75825327,77086422,75825327,0,0,0,0
1781887633,77075056,0,0,0,0,77075056,77086430,0,0,0,0,0,86061,0,75825327,77086430,75825327,0,0,0,0
1781887644,78074823,0,0,0,0,78074823,78086430,0,0,0,0,0,86061,0,76811820,78086430,76811820,0,0,0,0
1781887645,78074829,0,0,0,0,78074829,78086438,0,0,0,0,0,86067,0,76811820,78086438,76811820,0,0,0,0
1781887657,79074629,0,0,0,0,79074629,79086438,0,0,0,0,0,86067,0,77798346,79086438,77798346,0,0,0,0
1781887658,79074635,0,0,0,0,79074635,79086446,0,0,0,0,0,86073,0,77798346,79086446,77798346,0,0,0,0
1781887669,80074450,0,0,0,0,80074450,80086446,0,0,0,0,0,86073,0,78784887,80086446,78784887,0,0,0,0
1781887670,80074456,0,0,0,0,80074456,80086454,0,0,0,0,0,86079,0,78784887,80086454,78784887,0,0,0,0
1781887682,81074246,0,0,0,0,81074246,81086454,0,0,0,0,0,86079,0,79771403,81086454,79771403,0,0,0,0
1781887683,81074252,0,0,0,0,81074252,81086462,0,0,0,0,0,86085,0,79771403,81086462,79771403,0,0,0,0
1781887696,82074024,0,0,0,0,82074024,82086462,0,0,0,0,0,86085,0,80757901,82086462,80757901,0,0,0,0
1781887697,82074030,0,0,0,0,82074030,82086470,0,0,0,0,0,86091,0,80757901,82086470,80757901,0,0,0,0
1781887709,83073784,0,0,0,0,83073784,83086470,0,0,0,0,0,86091,0,81744381,83086470,81744381,0,0,0,0
1781887710,83073790,0,0,0,0,83073790,83086478,0,0,0,0,0,86097,0,81744381,83086478,81744381,0,0,0,0
1781887722,84073592,0,0,0,0,84073592,84086478,0,0,0,0,0,86097,0,82730909,84086478,82730909,0,0,0,0
1781887723,84073598,0,0,0,0,84073598,84086486,0,0,0,0,0,86103,0,82730909,84086486,82730909,0,0,0,0
1781887735,85073381,0,0,0,0,85073381,85086486,0,0,0,0,0,86103,0,83717418,85086486,83717418,0,0,0,0
1781887736,85073387,0,0,0,0,85073387,85086496,0,0,0,0,0,86109,0,83717418,85086496,83717418,0,0,0,0
1781887738,86073387,0,0,0,0,86073387,85086497,0,0,0,0,0,1086109,0,83717418,85086497,83717418,0,0,0,0
1781887739,86073391,0,0,0,0,86073391,85086505,0,0,0,0,0,1086113,0,83717418,85086505,83717418,0,0,0,0
1781887741,87073391,0,0,0,0,87073391,85086506,0,0,0,0,0,2086113,0,83717418,85086506,83717418,0,0,0,0
1781887742,87073395,0,0,0,0,87073395,85086514,0,0,0,0,0,2086117,0,83717418,85086514,83717418,0,0,0,0
1781887744,88073395,0,0,0,0,88073395,85086515,0,0,0,0,0,3086117,0,83717418,85086515,83717418,0,0,0,0
1781887745,88073399,0,0,0,0,88073399,85086523,0,0,0,0,0,3086121,0,83717418,85086523,83717418,0,0,0,0
1781887748,89073399,0,0,0,0,89073399,85086524,0,0,0,0,0,4086121,0,83717418,85086524,83717418,0,0,0,0
1781887748,89073403,0,0,0,0,89073403,85086532,0,0,0,0,0,4086125,0,83717418,85086532,83717418,0,0,0,0
1781887751,90073403,0,0,0,0,90073403,85086533,0,0,0,0,0,5086125,0,83717418,85086533,83717418,0,0,0,0
1781887751,90073407,0,0,0,0,90073407,85086541,0,0,0,0,0,5086129,0,83717418,85086541,83717418,0,0,0,0
1781887754,91073407,0,0,0,0,91073407,85086542,0,0,0,0,0,6086129,0,83717418,85086542,83717418,0,0,0,0
1781887755,91073411,0,0,0,0,91073411,85086550,0,0,0,0,0,6086133,0,83717418,85086550,83717418,0,0,0,0
1781887758,92073411,0,0,0,0,92073411,85086551,0,0,0,0,0,7086133,0,83717418,85086551,83717418,0,0,0,0
1781887758,92073415,0,0,0,0,92073415,85086559,0,0,0,0,0,7086137,0,83717418,85086559,83717418,0,0,0,0
1781887762,93073415,0,0,0,0,93073415,85086560,0,0,0,0,0,8086137,0,83717418,85086560,83717418,0,0,0,0
1781887762,93073419,0,0,0,0,93073419,85086568,0,0,0,0,0,8086141,0,83717418,85086568,83717418,0,0,0,0
1781887765,94073419,0,0,0,0,94073419,85086569,0,0,0,0,0,9086141,0,83717418,85086569,83717418,0,0,0,0
1781887766,94073423,0,0,0,0,94073423,85086577,0,0,0,0,0,9086145,0,83717418,85086577,83717418,0,0,0,0
1781887769,95073423,0,0,0,0,95073423,85086578,0,0,0,0,0,10086145,0,83717418,85086578,83717418,0,0,0,0
1781887769,95073427,0,0,0,0,95073427,85086586,0,0,0,0,0,10086149,0,83717418,85086586,83717418,0,0,0,0
1781887773,96073427,0,0,0,0,96073427,85086587,0,0,0,0,0,11086149,0,83717418,85086587,83717418,0,0,0,0
1781887774,96073431,0,0,0,0,96073431,85086595,0,0,0,0,0,11086153,0,83717418,85086595,83717418,0,0,0,0
1781887778,97073431,0,0,0,0,97073431,85086596,0,0,0,0,0,12086153,0,83717418,85086596,83717418,0,0,0,0
1781887778,97073435,0,0,0,0,97073435,85086604,0,0,0,0,0,12086157,0,83717418,85086604,83717418,0,0,0,0
1781887782,98073435,0,0,0,0,98073435,85086605,0,0,0,0,0,13086157,0,83717418,85086605,83717418,0,0,0,0
1781887782,98073439,0,0,0,0,98073439,85086613,0,0,0,0,0,13086161,0,83717418,85086613,83717418,0,0,0,0
1781887786,99073439,0,0,0,0,99073439,85086614,0,0,0,0,0,14086161,0,83717418,85086614,83717418,0,0,0,0
1781887786,99073443,0,0,0,0,99073443,85086622,0,0,0,0,0,14086165,0,83717418,85086622,83717418,0,0,0,0
1781887790,100073443,0,0,0,0,100073443,85086623,0,0,0,0,0,15086165,0,83717418,85086623,83717418,0,0,0,0
1781887791,100073447,0,0,0,0,100073447,85086631,0,0,0,0,0,15086169,0,83717418,85086631,83717418,0,0,0,0
1781887795,101073447,0,0,0,0,101073447,85086632,0,0,0,0,0,16086169,0,83717418,85086632,83717418,0,0,0,0
1781887796,101073451,0,0,0,0,101073451,85086640,0,0,0,0,0,16086173,0,83717418,85086640,83717418,0,0,0,0
1781887800,102073451,0,0,0,0,102073451,85086641,0,0,0,0,0,17086173,0,83717418,85086641,83717418,0,0,0,0
1781887800,102073455,0,0,0,0,102073455,85086649,0,0,0,0,0,17086177,0,83717418,85086649,83717418,0,0,0,0
1781887805,103073455,0,0,0,0,103073455,85086650,0,0,0,0,0,18086177,0,83717418,85086650,83717418,0,0,0,0
1781887805,103073459,0,0,0,0,103073459,85086658,0,0,0,0,0,18086181,0,83717418,85086658,83717418,0,0,0,0
1781887810,104073459,0,0,0,0,104073459,85086659,0,0,0,0,0,19086181,0,83717418,85086659,83717418,0,0,0,0
1781887810,104073463,0,0,0,0,104073463,85086667,0,0,0,0,0,19086185,0,83717418,85086667,83717418,0,0,0,0
1781887815,105073463,0,0,0,0,105073463,85086668,0,0,0,0,0,20086185,0,83717418,85086668,83717418,0,0,0,0
1781887815,105073467,0,0,0,0,105073467,85086676,0,0,0,0,0,20086189,0,83717418,85086676,83717418,0,0,0,0
1781887820,106073467,0,0,0,0,106073467,85086677,0,0,0,0,0,21086189,0,83717418,85086677,83717418,0,0,0,0
1781887820,106073471,0,0,0,0,106073471,85086685,0,0,0,0,0,21086193,0,83717418,85086685,83717418,0,0,0,0
1781887826,107073471,0,0,0,0,107073471,85086686,0,0,0,0,0,22086193,0,83717418,85086686,83717418,0,0,0,0
1781887826,107073475,0,0,0,0,107073475,85086694,0,0,0,0,0,22086197,0,83717418,85086694,83717418,0,0,0,0
1781887831,108073475,0,0,0,0,108073475,85086695,0,0,0,0,0,23086197,0,83717418,85086695,83717418,0,0,0,0
1781887831,108073479,0,0,0,0,108073479,85086703,0,0,0,0,0,23086201,0,83717418,85086703,83717418,0,0,0,0
1781887836,109073479,0,0,0,0,109073479,85086704,0,0,0,0,0,24086201,0,83717418,85086704,83717418,0,0,0,0
1781887837,109073483,0,0,0,0,109073483,85086712,0,0,0,0,0,24086205,0,83717418,85086712,83717418,0,0,0,0
1781887842,110073483,0,0,0,0,110073483,85086713,0,0,0,0,0,25086205,0,83717418,85086713,83717418,0,0,0,0
1781887842,110073487,0,0,0,0,110073487,85086721,0,0,0,0,0,25086209,0,83717418,85086721,83717418,0,0,0,0
1781887848,111073487,0,0,0,0,111073487,85086722,0,0,0,0,0,26086209,0,83717418,85086722,83717418,0,0,0,0
1781887848,111073491,0,0,0,0,111073491,85086730,0,0,0,0,0,26086213,0,83717418,85086730,83717418,0,0,0,0
1781887854,112073491,0,0,0,0,112073491,85086731,0,0,0,0,0,27086213,0,83717418,85086731,83717418,0,0,0,0
1781887854,112073495,0,0,0,0,112073495,85086739,0,0,0,0,0,27086217,0,83717418,85086739,83717418,0,0,0,0
